,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2022/10/01,7034345.47995,14936.4609,364316.462,1046023.67716,629272.6814299999,761928.48474,1861628.51512,4403759.65981,105284.86195,4640843.039600001,40741.66391,4371688.13425,3555.4871000000003,1159918.67776,1254473.0243,147224.62332999997,40378.45414,386353.68248,8581310.26344,2732.4203,1125228.66173,2227331.05149,73909083.87762,8485290.78258,1618037.3526,459805.47726,31276136.03263,125422.55922,1276094.73,585286.23411,974117.30876,320818.97398,184591.69668,50430511.47647,420539.24453,3789825.75928,1140831.58136,6288585.0458700005,14604027.06232,455054.08903,686984.9696,4932392.361219999,107135.90174,83317682.76279,34038129.07852,2312048.58063,19098812.73323,556940.16819,1407036.52267,4190582.97557,21497316.34761,1397920.86292,69688126.03185,349107.57966,389024.9051400001,50659546.38703,227564.8426,14822958.75333,1570.94004,736606.4972600001,82670628.34823,69403711.61973,20751334.9396,286291.38388000004,20435255.88652
2022/11/01,6636701.12099,12217.9354,352409.12866,986351.79494,617281.7571899999,747771.21562,1864523.00276,4484085.9797600005,101949.02144,4423485.54161,67073.48552,4201964.82948,2636.85796,1086160.03257,1255876.5983,149226.17298,36220.5526,368541.11468,8410661.76058,2762.21577,1084763.8842399998,2193435.03107,71577723.9949,8577927.15308,1412667.03629,443724.21346,29860834.61396,106261.29838,1186819.14664,599473.46141,889186.03407,320032.40771000006,162042.74762,49380629.86125999,416480.6764,3430198.4548400003,1117069.16284,7210130.99383,13972715.11089,401512.86844,741967.36735,4549704.04801,109960.63394,82507351.19670999,32659496.02011,2251394.47794,18345302.62538,544301.1728000001,1422592.87006,4011282.95868,20609519.21542,1319422.02897,68004333.11192,349447.0862,407110.59075,48041715.3389,230475.05909,14785985.252990002,1571.46744,618716.35794,82196374.08209999,66965122.791870005,19253464.42007,273796.23877,20518935.48593
2022/12/01,6374889.6969,12153.51557,347182.45973,894761.07049,634973.5373099999,763599.65239,1850265.98862,4558960.18814,83773.63904000001,4117096.49563,67593.97,4054949.59593,2564.4514200000003,1144467.2051499998,1212976.89016,151619.03838,33552.33562,383729.45391,8277404.60516,2775.2324000000003,1051438.15373,2178509.92999,72032098.69041,7889132.8354,1398736.69259,419902.43129,28178959.10049,102181.16366,1156293.27571,567056.65978,848882.5598300002,303870.92597,147108.65717999998,47321109.75962,456813.46432,3255231.7893100004,1045489.73124,6717002.16224,13301856.58644,395946.55826,665985.0933800001,5145813.849719999,108343.48786999998,82976972.03136,31388988.90085,2209344.67917,17794027.057430003,522400.35087,1361183.35078,3860698.7135,20047811.9009,1269059.62413,66713951.71134,348346.1141,388369.41972,46252532.70939,201372.50352,14932831.83726,1570.94004,657808.68918,82126745.3811,66048353.50056,18265285.46738,258857.45217,20667380.17669
2023/01/01,6220965.57527,12085.86605,327124.50863,806662.32746,622553.03481,895263.0840299999,1857618.89195,4574802.25672,79511.66829,4517026.665150001,39137.40247,3867013.25012,3735.80712,1036483.313,1039386.34134,140429.0091,30810.86355,435339.44323,8247054.215,2740.9079300000003,980014.46308,2035650.14276,71355251.00339,6904219.16122,1277952.06758,431875.01543,27458170.15821,91539.78924,1108799.53952,542346.1497000001,698363.50365,285170.51679,123920.70893,43770237.29232,559904.1826500001,2959006.4818800003,970465.06137,7173522.125080001,12505601.862310002,328122.53253,569578.65482,4167989.04227,98699.95723,83215594.6941,29892899.95345,2101048.84301,15652838.61858,469164.7323,1252504.15563,3694851.28787,19341399.02306,1155728.62143,61821553.11324,471144.25493,398070.20026,42662921.69612,287180.27398,14192723.692039998,0.0,598968.6571,82421873.39964,64759127.79916,16315949.079089995,269120.74532,20797790.00833
2023/02/01,5958165.52536,12089.61472,318891.14126,811895.4525,628614.67152,880877.0237,1820095.76343,,70275.92769,4460446.811939999,43329.91559,3789132.55505,1392.4037199999998,970697.42838,1074289.66425,143155.73698,30081.12859,423733.13727,8238318.445180001,2698.44993,910671.46098,2018574.33885,72312006.12635,5392133.95619,1279706.79554,381026.59416,26674984.8833,93385.56426,1093189.23655,520928.85105000006,802078.64328,283316.36274,114123.73246,43373070.07748,482463.16407,2913213.26226,963834.57483,7020798.72589,11945706.48793,312209.16351,593516.72203,5069768.684889999,98289.68026,82042526.51434,27975706.58522,2061719.10526,14970980.4389,423833.44276,1315664.16214,3600694.23631,19169189.81089,1033385.98744,60919200.00586,474966.09233,386049.57985,41942053.1145,242205.64086,13833390.12889,0.0,584252.31203,82910770.41564,64098614.21361,15470671.01454,259513.5962,21383206.73699
2023/03/01,5903538.273939999,12092.36018,317624.86976000003,801853.81705,638736.67703,884913.30071,1184771.65365,,40924.56079,4289345.75161,41901.86405999999,3972010.84369,12021.48582,999241.66266,1045968.53148,142592.78772,30708.0028,422538.58166,8198305.58914,2635.11768,912080.31874,2085037.15674,71423763.79484999,5234711.165719999,1148279.72981,372908.67992,25263027.15932,91548.38152,1081317.50274,499893.70624,832913.3271,271708.66563,76732.47505000001,43385789.17663,,2900176.41626,1025978.29001,7849836.518420001,11644364.19186,315303.03186,577025.3523900001,4883016.614759999,95841.68288999998,81086132.51506001,27535038.62612,1997020.35289,13912198.20588,410434.33946,1319750.4930800002,3379833.61487,18692101.11906,1001184.09513,60362266.31244,502213.23182,385854.09753,39895165.65825,242556.27738,13599912.36206,0.0,546250.09641,81755695.03567001,62339661.73658001,14622610.75673,274137.84033000004,21648374.28754
2023/04/01,6087960.51182,12096.47674,277583.27341,786062.10213,624919.0904000001,888057.67597,1163407.89879,,52352.39063,3991523.20402,42692.09374,4054711.96608,23209.67651,985773.12617,1041152.27469,147660.80335,24428.86242,937145.48182,7785427.78254,2565.2510500000003,868616.10977,1916980.33328,71330493.17842,4155836.94385,1201377.8368600002,371397.73056,23897009.47964,90697.19198,1052764.86413,499111.28642,992971.86077,260534.41162000003,71455.45663,42944107.96862,,2987594.68972,1073869.05275,7249777.193729999,11553236.58184,303605.74396,572624.83977,4836766.80634,98717.16912,80707435.26028,26867108.43505,1954231.23984,14380974.88688,429323.96514,1246812.85226,3395331.57924,18688431.47323,956927.28522,58176521.08346,520621.6428,240000.18698,39353189.02497,256076.80001,13571534.41455,0.0,469954.33711,78016771.6752,61904595.27577,15149877.60359,292295.29593,21907379.10263
2023/05/01,6170282.703749999,12088.13183,294067.69208,788375.32085,617323.1397999999,904171.7842,1151739.99759,,50356.96164,4141168.05885,43167.24563,4116589.4517100006,14955.10208,1025768.98975,1046126.22531,124402.08233,22663.15225,929144.76377,7470052.358279999,2495.2603400000003,747125.76703,1838735.75119,72675046.96852,4539748.231249999,1181557.07822,359343.84361000004,22492132.99223,88766.84082,1049582.92555,498965.39031,1294491.64107,265334.54656,68735.93199,43418057.7652,,3088810.87452,1145243.82134,6717890.37209,11672037.29994,286479.16554,547922.53669,4565860.60669,111099.45953,80130554.25789,25093138.83548,1927756.62258,14033747.51674,429684.3410200001,1285798.8749799998,3276659.8760999995,18269785.23856,931871.7184500002,53986121.53545,527095.10703,239540.74155,38856551.40771,243900.96161000003,14264603.08226,0.0,526245.1363,78463017.35979,59909638.82594,15028447.14689,319406.04394,22704844.44102
2023/06/01,6411408.0501500005,12097.27189,285633.28905,816732.99707,591560.8925699999,907402.40353,1154862.93338,,48567.25313,4182202.82678,46837.75318,4305359.54103,1291.32974,986571.60022,1002261.75506,123084.60667,19486.90458,407994.10313,7137178.657620001,2425.3611399999995,740663.33832,1805364.45765,75474001.86532,3931587.10549,1157024.19599,342000.13201,20200809.05873,87921.25666,1031219.3768,541269.74431,1047932.25827,265231.52691,66423.88502,43918869.57006001,,3226746.70484,1145186.46083,7272096.36386,11854609.62326,299078.24347000004,540271.5273,4516866.55505,119394.9408,79774718.81023,24176144.23901,1897522.42473,13978090.41919,420462.40201,1272611.17793,3038757.98091,18281574.80508,867089.52949,52132396.46925,522801.3138,20023.18252,37582322.29563,291481.43072,14525890.855059998,0.0,487084.24774,76361869.20529,58700601.73396,14174106.72369,334556.49501,23889473.5388
2023/07/01,6595260.729959999,12090.00366,274349.33232000005,829144.4361199999,598533.33828,896935.1217000001,1149445.59237,,48725.34195,3818296.88164,47464.19118,4361653.01439,12435.55766,1014268.76005,1014240.97037,118486.30674,20095.21098,381985.07245,7759758.031900001,2380.37939,764882.58279,1880167.77015,79859692.66948001,4379301.45643,1170692.9456,328217.66271,19292302.94455,85384.15256999999,1052756.8901300002,542816.83433,200044.08344,259571.73594,62081.45728,44698179.13581,,3403680.0711000003,1175956.61526,7143284.218959999,12048122.87904,303130.39793000004,488975.82328,4524793.405350001,124542.12888,80552321.88212,23910591.03774,1900444.67504,14708028.91009,400683.54387000005,1254904.0680399998,2832026.92841,18524615.20682,851087.4444699999,50354801.53977,486304.12086,10001.44697,37418118.30116,320928.09741000005,14119185.7194,0.0,471142.2616,74780078.26092,59573839.58488,12157515.86055,361599.43404,25100594.71484
2023/08/01,6938080.196470001,12087.85911,284338.01833,842790.19164,574072.3902799999,,1150284.3365,,48370.04322,3867469.092770001,47897.27943,4568460.46019,11386.40869,1006734.15027,1009139.69482,120443.28342,18087.31426,374338.14861,8222882.050119999,2246.84185,769865.10378,1835491.06486,84310860.3036,3384907.36505,1233879.3977,318611.4966,19655187.46324,83717.26860999998,1044619.5340699998,561317.5409,80010.87603,255897.83197000003,60390.67810999999,44952098.0332,,3504810.8728700005,1138523.29004,6893497.547239999,11996315.1794,298427.42049,453762.72968,4455982.22628,108376.17043,80749487.76562,23589105.71675,1814138.21375,15154096.25953,408261.23477,1304154.68575,2748410.38822,18537721.66943,967440.10919,49822766.21211,506867.60511,10011.23931,36341935.59637,350787.09633,14494892.09375,0.0,576332.63052,74538392.64657001,60216970.82786,11824255.84101,379215.57998,26302792.00502
2023/09/01,7444870.04972,12102.36168,303562.4098,861213.5087100001,609303.02223,,1148990.1503,,46331.68459,3811845.72433,47770.96547,4492306.844280001,10636.43392,975891.64899,998960.46147,119790.20484,15378.00244,376640.89153,7905875.97648,2213.47731,823108.03222,1850797.39925,89158106.12516001,2544883.748,1354433.44798,299467.96434,20616862.643820003,86548.93331999998,1065553.69872,611085.4401100001,80006.43907,240989.0821,70946.25174,46516106.07224999,,3632644.76744,1084611.92966,6463217.07931,12006992.00526,290040.72181,441787.46171,4586267.30581,97368.763,81499986.31537999,24114493.66739,1779191.35874,14202770.96468,426839.08513,1312150.17051,2769958.38281,18577168.95026,1067766.8357,51524614.3916,514956.8580800001,10009.46007,35618436.99978,426560.51902,15026547.63378,0.0,440657.27898,74270679.46375,60334413.09647,11061255.77657,360674.41696,27643297.45604
2023/10/01,7776987.88055,12162.7095,314323.8967,839626.6153099999,632167.38505,,1143303.68385,,67073.18552999999,3775485.52078,46484.45159,4424174.25363,11645.86994,966531.77287,974001.22422,114379.96608,14885.01224,373649.4232,7878284.763169999,2177.02886,802734.6456,1819105.49452,93188835.41272,3379699.85291,1239387.6922099998,294622.97517,20079912.27094,86116.47061,1062557.85568,572403.2604599999,540329.29285,233082.12366,67826.66163999999,47716174.198690005,,3724552.19594,1107322.81998,6678625.38875,12430220.451910002,291391.866,400607.31476,4740302.0047,102063.42914,83035062.36771,24423669.98156,1614675.21147,14401718.18303,393064.79029,1269373.55107,2333498.64425,17988275.48677,1124406.54631,53540947.85844,514614.49746,20002.59647,34468093.77594,423782.62765,14260916.70968,0.0,,73902026.74206999,59902725.05429,10767599.98554,395804.49226,28650656.89175
2023/11/01,8340747.896720001,12097.39331,340397.71667,821824.4391099999,645979.86484,,1136358.51564,,68973.70687,3785689.54884,59504.42879,4640203.32833,10950.97899,1060950.40582,999074.79222,116740.0106,12135.94672,373823.31307,8003999.562250001,2131.23526,744687.21724,1720480.5520700002,95095468.55253,3343295.05809,1346961.15652,291400.54957999993,20220214.14548,90615.55108,1056528.63188,571946.06785,450085.34306,224307.38352,67831.70575,48455245.92407999,,3826106.15261,1134458.0853,6558259.79026,11994243.52068,284350.102,389213.04957,4622106.6215,108651.71353,83645440.99785,24730253.41281,1549937.54339,14395776.69558,398037.1143,1257170.6906700002,2070126.9053,17987691.44141,1278199.51049,54998702.172060005,527480.09348,20010.30145,33963963.0777,424607.27767,14048143.66015,0.0,,72857818.36127001,60893044.2822,11714341.41579,392242.87327,30887734.35076
2023/12/01,8997985.01987,12050.0,321426.81791999994,777693.84179,627397.52905,,1129818.5360500002,,46163.38687,3791571.33918,61110.125640000006,4255894.4011,10630.226970000002,992847.5697,951337.67162,118920.54166,8277.5067,361320.34847,8306161.843130001,2095.91151,696431.3374099999,1716138.03092,98203129.80714,2766470.30529,1295954.27928,302898.74133,20415128.14876,72099.88147,1069492.50571,594913.67069,560051.25694,218207.00242,40462.71317999999,50363194.23469,,3892062.70748,1151538.26242,6349492.75298,11969895.03422,280408.3764,349938.06167,5125781.0893,123379.28591,85963337.29753,25155427.79356,1621021.28305,15427340.73731,411325.66201,1205527.44329,2055083.98384,18028429.31283,1377736.90309,56400899.23767,569472.77632,19985.8411,33294371.02469,454673.08841,14239373.22969,0.0,,72815336.41835,62829893.1881,12183615.52593,393783.0727,33530005.48056
2024/01/01,9346122.30477,12059.63493,292481.16992,823249.4673599999,675426.9581699999,,1139667.69267,,49238.41718,3717686.08066,63288.29596,4335277.671019999,879.05771,1125870.26796,907147.63717,125123.2756,7276.30993,341171.97026,8709329.48763,2213.2463700000003,755447.9079999999,1613602.86634,95637762.87384,2788424.43964,1439670.48106,296787.22371000005,20722239.04715,54607.01832,1017044.91597,594236.0181699999,200106.06983,180198.67301000003,16454.862800000003,52058047.17459,,3916121.63318,1069717.75853,6001094.782,12468094.47651,265756.57602000004,272760.14197,5013284.92795,144928.84352,89109019.38982,24861899.00625,1577271.38771,15973674.716379998,406556.54226,995810.87661,2026390.15423,18216821.16577,1654099.21224,52601718.82615999,547841.85649,18006.81763,33856065.97377001,471217.45576,14222292.36165,0.0,,75604400.17626001,63332946.58737,12427249.14117,419177.43027,31775950.0946
2024/02/01,9798015.221,12050.0,308276.89207000006,890857.4557100001,718997.8407199999,,1131821.81473,,56346.47029,3653949.81848,62735.84667,4647445.66971,945.85686,987938.57545,904395.03493,114838.83198,5930.0315200000005,327551.33494000003,8261644.313130001,2169.58476,743659.1533799999,1692476.35364,95892725.73545,2813333.4315400003,1202634.85067,288064.53297,19935258.82398,55312.12209,1001666.57696,578383.7781700001,179968.05248,190001.25856,15974.35104,52429198.27649,,3970022.79989,977417.65413,6570480.4161,11746984.27499,261181.92188,179856.49813999998,4999494.777480001,164283.70937,88774286.27872999,24484172.22647,1603528.48313,15996026.669589998,368225.6033500001,1195129.7262000002,1913308.51802,18287420.03405,1692576.5544599998,51835414.36784,559887.54631,16005.98635,33687547.09701,544337.2558500001,13905280.84168,1366.35535,,75747393.57297,62881701.60027,11418375.14888,422568.3901500001,33462805.49678
2024/03/01,10269022.32225,12050.0,296035.07629,1003129.76732,679902.6527799999,,1105767.71242,,59458.76362,3886432.46341,63225.67167,4934822.102669999,1046.07973,1015211.9152,941373.0843,113799.07902,6063.329119999999,312346.93114000006,8684230.234450001,2145.7458800000004,727254.13028,1740309.8883399998,94939065.34375,3649154.81484,1300613.27362,276259.53353,19175529.16188,56456.15305,1016367.731,567161.7573599999,380003.11755,185257.56708,12108.35797,52448259.90256,,4053894.12851,959351.3371,7143407.28063,11721539.30459,214257.54927,126691.87282000002,4778821.5759,192948.13672,89690041.60969,24346929.809,1590994.07393,15910473.2005,350644.906,1274437.1482900002,1960916.63086,17629321.85838,1673826.97175,51733046.69053,554392.46304,12490.39166,33775602.69894,576703.3599,14042372.67353,3.90164,,76064266.16578001,62531637.6666,11440109.03184,466519.6326,34309167.14297
