,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2021/12/01,56437.953980000006,4.204000000000001,7.891669999999999,155.37915999999998,3393.82369,2934.39133,16453.78968,6256.65033,44.81755,3767.78524,0.0,797769.45527,466.99364,343.91391,1303.36046,297.21500000000003,2318.1107,12776.25587,10603.95531,1119.84652,4784.91911,3055.2854,390160.48564,64.76816000000001,1199.92067,9.63217,29632.18678,8749.309609999998,9471.40088,3018.02777,0.1,655.88973,540.48741,179727.59691999998,3271.12613,9843.46998,79515.57010000001,4524.67196,27500.5763,3658.82922,2808.61801,32683.775390000003,23594.05479,130803.12053,41216.10835,5064.20428,16848.506100000002,909.88949,3957.48735,15309.45329,13526.97579,2721.68616,144383.14432000002,669.86905,123.36779,526133.41828,5055.04576,43938.08943,5326.38818,745.1273600000001,362177.25662,104267.83774,274979.94226,1314.87465,739433.68367
2022/01/01,64545.73896,670.20966,7.891669999999999,155.37915999999998,3449.31044,2946.05452,18297.45009,8016.9911,44.81755,4249.741300000001,0.0,805450.3913,489.14609,638.8045,1624.21731,0.34,2332.52382,18613.98436,21763.5431,2044.86373,5325.055,3243.36277,423603.23749,64.76816000000001,1207.5778,9.63217,30170.83031,8846.87397,11257.17088,3059.89577,0.1,655.88973,588.1309,203719.61184,3666.8149,10986.07856,79680.10133,4537.030119999999,30074.59603,4572.22713,2839.4716,40845.058260000005,23613.33344,139400.74182,59600.58484,5780.105909999999,18351.70688,944.91967,4577.99688,17823.57192,17773.298329999998,3189.94239,157732.58232000002,861.33078,123.36779,609460.16992,6922.96006,54357.43656,5326.38818,954.86548,390887.0259,112945.89591,286156.56788,1333.44405,663621.8419199999
2022/02/01,8885.98602,0.0,0.0,0.0,67.7383,29.42018,2652.2434700000003,198.87099,0.0,144.69841,0.0,380.37285,34.22944,58.74088,18.51044,0.0,16.08298,3048.51126,87.38903,4.204000000000001,438.93918,386.04881,24780.73702,0.0,2.1393,30.22393,856.18544,1.9964,2.85647,38.455200000000005,0.0,36.10162,3270.69264,15287.04187,4.58139,1027.85965,54.721,3.20486,866.2059399999999,542.7106200000001,11.79439,1356.46078,29.40557,4774.44229,2470.03456,1081.21193,555.36931,1.435,221.67996,1267.11248,791.5525799999999,187.49399,12257.70091,0.0,46.64284,23216.43479,78.01110999999999,3299.75578,0.0,142.2662,5955.48297,15848.64526,24974.66644,218.81805,15751.48299
2022/03/01,15028.492189999999,248.56004000000001,0,150.522,495.2341,34.57566,3765.01812,314.12545,0,205.14186,0,1741.54716,61.6839,72.75518,247.30589,0,32.37504,3173.86376,158.77202000000003,4.20675,923.5126700000001,630.31272,43936.60238,6.93541,3.9593,30.22393,1612.6600600000002,29.335449999999998,4.03925,49.76875,0,99.45141000000001,3297.7231699999998,32492.988599999997,4.58139,1821.91451,77.79912,3.39581,1712.22746,731.1792,3892.95561,2316.5553499999996,229.36969,13331.590119999999,4852.384599999999,2154.8820800000003,2204.62249,…,503.99382,2360.6161,1515.84614,2263.94857,19615.80489,100.89761,104.78451,44803.11346,117.92937,7296.38086,0,151.84310000000002,31057.500099999997,20916.783030000002,34249.586090000004,351.75367,23544.19402
2022/04/01,18191.58633,248.56004,0.0,153.97748,684.84425,37.04361,4077.3538,322.85804,0.0,233.91652,0.0,2468.6497900000004,62.8334,83.52461,261.71269,0.0,48.715340000000005,3424.2503100000004,196.11531,4.20675,1163.97582,668.00081,99946.65977,712.92427,10.15047,30.22393,3772.48727,33.46372,4.03925,59.94275,0.0,99.45141,3313.66683,35763.99825,6.82846,1940.6863,105.31645,3.39581,3505.70565,739.14724,4217.6980300000005,2501.67914,240.09207,14198.77154,6186.82361,2364.23697,2397.63694,2.185,684.1765800000001,2852.2069,2114.85972,2328.88556,20151.79286,123.38183,117.91389,51626.22237,15087.48812,12808.06834,0.0,322.96360000000004,36306.52663,22421.42158,164135.99098,352.96117,39687.68485
2022/05/01,27531.59412,248.56004,0.0,3.45548,688.42759,205.46708,4133.04253,386.45099,0.0,289.65462,0.0,3960.98611,63.14508000000001,83.52461,262.01269,0.0,65.52205,3479.11807,2512.11623,4.20675,1362.45254,691.8565199999999,112611.04177,712.92427,10.52547,30.22393,3820.38044,33.46372,12415.24825,60.94275,0.0,99.45141,3357.1674900000003,40102.00339,43.155640000000005,2043.41639,113.62676,3.79154,3979.48455,762.00639,4270.36211,2735.52652,270.45839,17036.87395,9298.86422,2379.49192,2797.04352,2.185,793.2196,5014.97147,2656.91622,2385.939,21666.66469,226.58963,117.91389,59489.60362,15087.48812,20056.10202,0.0,342.0936,38031.40836,23846.25787,166123.31685,352.96117,67023.11422
2022/06/01,31743.29075,248.56004,0.0,3.45548,823.9191300000001,216.5091,4184.64637,572.60913,0.0,375.669,0.0,5438.70056,63.14508000000001,122.92485,577.05833,0.0,82.1036,3559.37852,2626.88298,6.46126,1631.90833,723.6640199999999,115263.64273,712.92427,16.08379,848.2121900000001,3864.16116,33.46372,12468.24825,61.94275,0.0,99.45141,3407.2127,48939.30909,93.48275,2143.42922,128.64815,3.99632,17580.73932,815.80699,4317.1549,3195.13051,278.69409,18722.52705,9494.34769,3666.39324,3300.03724,6.33,868.29862,5242.8155,2687.87252,2479.86915,22620.71179,376.95663,213.88666,64838.8306,16183.47332,24496.07521,0.0,342.0936,58084.31947,24938.58686,166700.82450999998,352.96117,84000.91365
2022/07/01,35895.758610000004,248.56004,0.16604,3.45548,892.03962,585.78742,4670.78953,709.46616,0.0,570.71282,0.0,5498.51677,92.2907,264.25037000000003,586.75545,0.0,98.62082,3674.26643,2682.60413,6.78626,1657.0045,927.27417,223796.47034,712.92427,109.70222,11164.97723,4889.6623,33.46372,12468.24825,91.53275,0.0,99.45141,3448.32508,60365.46308,445.96400000000006,2259.46064,206.98438,4.56296,17837.443199999998,1000.57201,4395.87381,3303.44817,292.74670000000003,56437.72856,17018.46989,3691.7628,3698.51643,7.33,973.10491,5640.16639,4753.21586,2726.63571,29220.7889,421.27313,213.88666,71091.49139,16185.26204,31080.132670000003,0.0,381.99142,60798.01722,26719.12814,185878.25419,354.08059,118478.99275
2022/08/01,40501.93173,248.56004,0.16604,3.45548,1095.83666,598.39672,4933.75378,802.04834,0.0,626.20564,0.0,12818.87141,284.4109,423.32236,396.05965,0.0,115.20237,3756.61562,3090.25284,6.78626,2164.20799,1130.62032,235783.40131,720.82719,111.55221,11164.97723,5100.69021,34.93372,12468.24825,99.54275,0.0,99.45141,3473.5079,72219.61089,448.87277,2368.63212,4151.36207,4.767740000000001,18405.6462,1047.29378,4401.28266,3774.90213,305.64983,75931.32008,22207.65979,3701.48243,4722.30029,185.04352,1047.27169,6024.49248,6601.53004,2814.30334,32462.28421,475.30163,220.82651,98019.13442,83945.92239,34908.54089,0.0,395.33942,85282.03508999999,28577.5154,211959.78612,361.26116,133404.06604
2022/09/01,46712.89636,248.56004,0.16604,3.45548,1593.7974399999998,1025.06866,5284.22137,3207.40933,0.0,633.16426,0.0,12974.0378,284.4109,918.50184,412.3508,0.0,131.49129000000002,3764.43608,3773.83689,109.09636,2164.21142,1329.68289,244565.04859,720.82719,119.63315,30259.66631,5367.48049,34.93372,12552.22477,100.54275,0.0,99.45141,3633.80884,82288.48397,448.87277,2875.942,4201.24444,4.97252,18615.91071,1204.12855,4404.64709,5227.92953,316.76402,80276.67902,38498.85417,4641.98243,5427.21131,185.84352,1120.9989,7579.45069,7046.69252,2991.92212,37199.06046,520.2044599999999,245.885,111067.83656,83995.35876999999,38225.81004,0.0,418.1794200000001,138413.46091,30174.98261,218039.45157,393.28221,159646.34387
2022/10/01,54310.45917,248.56004,0.16604,7.73434,2261.43355,1265.58097,5570.58554,5444.4715400000005,0.0,1212.2212000000002,0.0,13108.63308,284.4109,1115.5600000000002,433.1257700000001,0.0,147.75118,4579.5374,3804.8901,109.17565,2451.19632,1437.14998,253904.21541,720.82719,481.71647,30259.66631,9010.24944,165.9742,12670.41462,103.81396,0.0,99.45141,3695.43038,92354.40672,448.87277,3585.74079,4271.75308,46.46174,20213.98159,1331.8741,4444.745400000001,11657.78628,871.0803999999999,83563.16605,38654.92912,5632.262049999999,6505.42673,186.34352,2079.77713,7944.59729,8101.00552,3552.70366,41064.69368,669.08725,260.41893,128190.12308,84022.47415,46699.24708,0.0,435.68842,331054.87261,34043.37711,222634.82848,398.10128,755725.1675600001
2022/11/01,68331.36967,248.56004,0.16604,15.23434,2429.94164,1267.45626,5826.70034,7155.67809,0.0,1279.72839,4.6,14333.81769,329.30617,1118.92995,449.80077,0.0,164.13973,13900.05988,4188.482190000001,109.36765,2460.3013,1695.3968100000002,262528.50797000004,724.97594,484.65799,29109.812,11518.44439,970.2062,12785.61969,249.42737,0.0,99.45141,3722.56437,102238.44454,448.87277,4160.59737,22279.11222,63.25522,21227.00058,1357.13459,4457.93737,14054.38163,882.63847,96731.30601,43557.56572,6467.090770000001,7582.10579,227.31056,2238.83205,8589.92543,16746.98834,3677.2287,43489.37604,723.6874399999999,260.41893,141319.82216,84066.02196,50132.65707,0.0,457.65542,335677.56761,39078.81298,229254.00257,405.22689,768542.02511
2022/12/01,73907.53449,248.56004,4.34004,15.23434,3083.12747,1290.9998899999998,6100.18998,7630.24579,0.0,1387.38075,4.6,14539.53239,333.82384,1197.14104,506.94927,0.0,215.12299,13938.62987,8209.3374,400.37101,3932.17713,1836.5929,464328.73322,737.49992,489.14298,29111.1102,12906.35225,975.5412,12832.75553,249.42737,0.0,99.45141,3750.67133,114362.82576,646.76619,4631.21055,22331.89735,63.5112,24003.6244,1454.01137,4545.6029,18406.37245,892.05108,101247.92313,44702.21605,9934.6427,8414.98632,229.66093,2330.76317,9330.15642,21182.77517,3817.01935,47102.61469,761.11432,273.40097000000003,150466.77381999997,84086.02736000001,59494.89223,0.0,557.24851,350210.22493,41997.06918,233042.41773,431.52888,862359.28249
2023/01/01,81701.11704,248.56004,4.34004,15.23434,21565.97584,4637.95704,6500.27299,9221.73359,0.0,1422.5916599999998,148.2975,16496.93611,341.65838,1474.21677,638.67214,0.0,393.43203,14187.74457,9136.11248,3050.59856,3065.73708,1955.87354,611809.26757,770.20692,535.413,29747.4102,14077.02493,1779.1252900000002,5170.68765,252.54737,0.0,99.45141,3923.03117,132889.43609,646.76619,7344.3532,22509.48888,63.76718,32278.52286,1743.22098,4577.48729,19172.66158,903.96628,113345.86882,48934.48196,7042.21452,9290.28208,309.59431,3712.70272,11621.66859,23826.33934,4020.50726,53144.33741,27525.45378,285.00385,206496.61329,16353.44198,86518.21382,0.0,577.25751,378078.2533700001,53614.06805,276119.62808,452.17487,868512.84526
2023/02/01,5901.757189999999,0.0,0.0,4.5143,859.55399,7994.815680000001,436.7423,,0.0,43.16171,0.0,10122.30256,14.614,75.57764,1.9,0.0,16.19556,172.3358,447.68735,0.0,0.378,332.86232,18566.14265,3.93525,1.75,0.0,168.34339,0.0,44.73027,1.5299999999999998,0.0,0.0,35.92916,15843.12784,3.7215,1750.99541,5026.538030000001,0.25598,564.57983,60.14811,22.00278,466.79673,37.7719,16855.73145,5670.23301,33.56153,1072.02206,60.9336,214.64791,1206.38736,747.58888,158.7439,2359.92471,96.635,33.1419,9643.12331,79.34854,2870.17806,0.0,21.36772,3437.37062,2199.8361,11806.88678,32.37375,11013.1546
2023/03/01,13417.35961,0.0,0.0,4.680529999999999,1226.28446,8002.73243,2123.63343,,110.97962,90.64449,0.0,10693.63634,71.75750000000001,452.46207,107.70918,0.0,32.83062,189.19984,1293.48106,0.1006,257.08106,727.899,28427.73412,3.93525,6.431,983.3008,376.09666,1.03918,121.02574,3.15,0.0,6.81339,99.67757,30029.77045,,3017.43943,5077.557040000001,0.51196,2881.89423,401.33036,47.23239,1465.54834,64.68036000000001,20344.24062,9844.65828,58.88805,1863.04156,62.78359999999999,394.40743,2242.8973,2080.36339,372.29999,4467.16105,493.686,45.15622,42076.80116,164.43574999999998,6658.74372,0.0,41.26972,6960.38987,9701.54698,18906.053150000003,47.07383,34225.70966
2023/04/01,21289.11144,0.0,0.0,773.91097,1490.11819,21940.34136,2476.56946,,110.97962,1270.62221,0.0,11186.32654,76.51601,976.18684,159.89856999999998,0.0,95.69285,387.45771,9539.79844,117.5336,791.41326,1231.94254,52051.75716,5.383920000000001,74.77466000000001,983.3008,2461.12319,2.07836,221.78176,155.55299,0.0,6.81339,130.46737,48188.092500000006,,4221.650409999999,5144.57792,1.51794,3978.7236,507.8542900000001,70.14236,1963.24079,97.17864,85749.25201000001,14941.27944,459.52404,2325.41335,64.03359999999999,810.0199,3381.19542,2388.60124,663.78916,6477.61233,738.01604,89.20133,59344.54130999999,272.79749,12266.67071,0.0,96.09138,21047.09702,14395.596,168854.54117,53.54837,71395.05788
2023/05/01,28262.339870000003,0.0,0.0,773.91097,1655.22945,22885.44067,2702.83121,,110.97962,1549.49281,0.0,11377.43276,82.48195999999999,1416.16426,212.59669,0.0,112.01708,390.49006,10766.25311,117.5336,3500.09786,1670.2598799999998,81409.72521,5.383920000000001,200.50452,1009.4558,4343.816580000001,3.3173600000000003,1475.24966,172.62066000000002,0.0,6.81339,154.56949,73424.23964,,5797.21725,6889.67744,2.27392,5819.14188,555.16775,79.9975,9292.74693,110.56202,97290.52993,17221.59878,488.08503,3551.649,1358.8085999999998,1958.2302,3699.67703,61611.27912,889.46087,8699.94893,1219.8527,89.21133,72751.54781,350.17921,17278.32257,0.0,116.01838,99623.73608,17116.045629999997,178330.19983,83.38501,85659.40659
2023/06/01,37390.62649,0.0,0.0,846.3353999999999,1958.87368,23456.18132,3373.01466,,110.97962,3033.73761,0.0,12194.61325,95.34959,1948.46585,296.59065000000004,0.0,128.13223000000002,741.45368,11563.13996,117.5336,3686.41442,2016.06013,498651.32402,5.383920000000001,202.67125,1009.4558,4618.475079999999,5.56323,1937.51111,709.49955,0.0,6.81339,189.66901,99091.62602,,8088.943799999999,7134.87731,2.27392,6868.71562,615.02158,79.9975,14584.20475,205.08682,113601.05256,19212.80353,1065.94342,6270.26731,1359.5585999999998,2867.38996,4162.462750000001,64049.53408,1091.62274,23335.49405,1411.56849,113.76909,98439.32693,395.5791,21979.99053,0.0,135.92338,175504.24709000002,21561.43085,184668.49329,261.4341,98610.66288
2023/07/01,47119.75052,0.0,0.5058699999999999,851.7034,1976.23808,24669.30295,3785.46239,,110.97962,4214.83571,0.0,24754.641,107.17124,2220.27648,636.5387300000001,0.0,144.29562,843.6636,14191.90857,121.36693,4654.94745,2332.37458,538650.4171699999,5.72919,290.27964000000003,1007.4558,5875.54892,14.68989,2070.65454,783.3195,0.0,25.94022,205.93768,128257.93997,,10662.72955,7855.83305,2.78588,8151.62619,659.54449,169.52007999999998,14864.78879,243.29334,132609.97674,20490.24921,1741.03238,11856.853,1360.0585999999998,3041.92413,4615.99289,67157.3676,1379.8097,40866.84119,1528.91916,113.76909,118511.67384,489.61738,29013.5626,0.0,174.54272,228719.5579,45512.33499,207169.8261,498.64053,116420.07376
2023/08/01,58347.490110000006,0.0,0.5058699999999999,851.7034,2290.85259,,4483.55838,,110.97962,4904.584449999999,0.0,25220.00412,113.7741,2451.87298,1542.77312,0.0,160.50727,849.1684,14712.02911,45791.54093,5884.08821,2858.20872,551979.42661,11.94376,296.23726,1007.4558,6669.12104,58.10844,3922.65879,783.3195,0.0,27.16349,233.48672,158911.04867000002,,13470.963790000002,8306.45206,3.04186,9679.5299,865.64962,214.0007,15243.9019,341.26901999999995,135374.64635,21258.79514,2312.22051,16067.07658,1732.08444,3127.29371,4726.31629,68425.47215,1539.10356,44848.13338,1696.16868,140.09141,131902.89083,507.26752,31906.28484,0.0,196.235,235635.62124,49296.34892,210705.19914,544.41494,163779.39039000002
2023/09/01,71418.01108,0.0,0.98087,851.7034,2315.00925,,4919.56697,,110.97962,5816.86794,0.0,25678.51147,122.44137,2853.0645400000003,2155.97585,23.949,177.48952,854.2304800000001,16834.30903,49448.40093,5942.23416,3229.47408,565264.086,11.94376,327.49061,1007.4558,6858.2172,65.4449,3990.81146,787.7936199999999,0.0,27.16349,256.68498,186181.94627,,15134.94207,8382.54405,139.96452000000002,10831.46771,949.01077,281.89043000000004,20586.91326,351.19874,140505.22337000002,25995.3402,2340.00599,20867.963320000003,1779.8370699999998,3424.59906,3595.22113,70778.50326,2626.17285,56952.09232,1897.99418,177.79432,151160.90935,681.55906,34712.98883,0.0,235.47167,582357.7874799999,53616.82531,219595.46378,577.77969,174644.18932
2023/10/01,82882.69950999999,0.0,1.28087,851.7034,2391.52355,,5961.4237,,114.31296,8068.82088,0.0,25865.60861,337.25888999999995,2973.90526,2197.6419800000003,23.949,182.42376,874.13022,21933.51312,54126.6921,6393.17201,4152.55972,596404.7692,11.94376,332.59248,1013.4798,12650.05039,318.68136000000004,4093.71558,791.06362,0.0,96.6831,290.51229,217763.4409,,16884.9064,8434.74015,219.63715,15568.063520000002,1035.30546,406.1169,24289.960570000003,359.64084,153266.34123,28276.84858,2373.37896,24309.1019,1783.62065,3978.24446,3574.721,72950.4831,3053.36046,59083.282,2962.72618,204.30854,169375.091,893.4854399999999,40966.11648,0.0,,672493.11831,61634.61557,225975.4677,738.56981,216843.01442
2023/11/01,91998.88797,0.0,1.38087,851.7034,2411.87021,,7115.5735,,114.31296,9302.17434,0.0,26100.08891,700.0179899999999,3204.57081,2238.81259,23.949,187.38266,883.68453,22292.20616,54127.754850000005,7261.21446,4388.79216,627383.33314,20.5754,387.81528,1014.4798,15077.07134,444.0463,4826.7385,821.84195,0.0,96.6831,332.23479,251998.16508,,19022.77005,8507.3899,224.22646,18833.11963,1211.2789699999998,1022.51521,20045.99485,460.14724,183942.31091,30582.56295,2656.41008,26876.56931,1786.65266,4109.03986,4291.78844,76019.95175000001,3203.59168,70277.10231999999,3036.64885,227.11541,185312.07923,2612.32668,45429.07671,0.0,,928752.97484,70057.81960999999,232900.5781,778.34646,230726.58437000003
2023/12/01,101513.7022,0.0,1.38087,886.0605499999999,2919.44477,,8617.014799999999,,114.31296,11971.92039,0.73681,27489.504620000003,715.10316,3602.13681,2524.0181,23.949,194.49431,886.8682,23105.24634,58357.92985,7807.27575,4793.07866,640849.4786200001,20.63472,400.18538,1014.4798,15512.51313,518.03426,7528.954159999999,829.5086200000001,0.0,96.6831,362.07074,279895.32675,,21889.35293,8581.62289,224.48244,36272.97234,2106.81889,1095.90468,20867.46926,528.97235,202204.45737,32677.65276,2703.12338,34216.81848,1792.21136,4409.08936,7848.33212,77110.41781,3593.64579,76927.75282,3100.54785,243.52243,197713.09874,2682.25452,58545.25716,0.0,,1052736.7093099998,75334.79773,240460.07512,1007.71879,247215.58227
2024/01/01,115552.07575,0.0,3.38087,964.76687,5909.5059,,11144.78596,,114.31296,14797.44136,1.28826,28622.72319,796.99661,3962.27364,2645.7261500000004,23.949,199.45321,6925.94328,24549.39966,58393.89865,8150.365559999999,5227.22598,746312.69507,20.63472,409.83049,1278.04647,16271.988279999998,1542.40905,7754.63017,837.01839,0.0,96.6831,391.37484,312727.8388,,26132.69632,8700.747809999999,225.3312,39998.34728,2197.32853,1343.42232,22852.15868,20674.12038,235783.1851,48690.72483,4664.08091,36358.24986,1865.9983,4674.14732,6882.734710000001,79000.94163,3850.58855,89133.46547000001,3270.38612,408.93763,209652.62503,2847.83797,63744.36463,0.0,,1112476.47083,93964.69809,251927.86909,1078.14578,730542.04536
2024/02/01,26705.24512,0.0,2.4,4.27489,7.69712,,1169.6156,,0.0,1366.31632,0.0,992.1038,32.94238,210.25282,59.79999,0.0,5.3645000000000005,171.60929,585.9033900000001,24485.0,397.9887,1974.42162,13653.216219999998,11.67736,5.49566,0.0,1600.36562,0.35325,286.52649,5.165,0.0,153.69806,37.51632,29901.01713,,1589.81187,291.4827,0.0,2422.51627,749.2887000000001,6.17405,2680.13493,166.46936000000002,3266.76231,3902.61119,55.34401,1412.39777,13.77417,163.27142,82.32144,1229.93765,279.42684,5925.76211,138.0991,0.0,28645.82606,294.23436,7141.47149,0.0,,22759.36767,4443.17958,38421.11989,802.30362,39809.54961
2024/03/01,49464.64226,0.0,2.56667,24.34082,188.33049,,2908.04511,,0.0,3234.84416,0.0,1682.38016,45.34012,757.02745,134.61225,0.0,10.75046,199.56436,882.80485,24485.0,730.17984,2708.07476,25360.61876,11.67736,10.33311,0.0,2285.11513,36.07854,3281.60271,71.92626,0.0,153.69806,972.24882,76056.07249,,3948.87643,8077.298349999999,0.0,4449.4825,1271.4895,15.26922,2958.31502,4014.50221,13499.42181,6059.9785600000005,89.32223,2800.1107300000003,30.52231,360.97221,867.39027,4970.69035,1063.2388,11107.84697,230.11794,32.022710000000004,51324.66319,565.7265,58421.44133,0.0,,26272.41724,17819.948490000002,44176.81975,874.83721,106248.7488
