,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2021/08/01,1507037.00199,203590.01778,250376.93016,338533.94007,482036.36687,359418.55674,1265896.14538,592854.9766500001,522291.03333,624170.55366,235828.58687,1992859.88822,210232.46439,618109.17677,585130.23548,220175.07878,242598.48875,247697.92908,1168698.92271,233826.32298,356250.33187999995,552812.67839,48375471.94314,2035795.80026,674305.0932700001,371750.61273,5963171.297900001,404323.27366,456453.52911,321434.6048,341372.42134,290385.36482,362919.85908,10638489.34364,534958.64406,1091207.66054,424619.07958,3740247.58535,3642308.69009,375780.60024,297345.67341000005,938621.16031,226062.67786,21485049.16963,9931654.34857,657924.26368,3465434.85197,273449.01739,792281.43024,1624728.28957,3679599.65705,362980.49388,13538958.63852,282779.67959,667912.18545,11486822.70078,195623.85657,3008383.75195,169976.11062999998,252726.61555,11226812.76869,9293927.4236,8765752.956770001,217680.09027,4692353.139
2021/09/01,1604039.1387699998,202316.68039,251512.60561,342565.35905,482204.22139,383326.78847,1265543.58069,601655.90018,525603.88769,651409.5002799999,236181.41241,2001538.62186,213345.83524,633309.08369,588779.20821,219925.79646,242008.99808,247713.96704,1206325.76804,231012.37771,356307.42942,559516.27947,50327534.78712,2205877.6099,693466.8739700001,311827.43175,6095264.50736,408579.12788,459681.44949,340727.14277,347265.86086,296696.70319,362642.92016,11015917.7447,634046.6760000001,1141443.60722,427332.05386,3763561.16881,3733408.00995,382513.50786,301205.73646000004,930589.33971,226653.58186,21571257.78528,10132807.1297,661517.16487,3526161.1257200004,274392.42025,803654.1201899999,1606146.16355,3746799.69458,368765.96313,14001834.640090002,280429.30463,670884.86806,11964124.0248,202661.94815,3020689.8848300003,169295.43753999998,252885.76957,11473045.56583,9504588.3486,8930840.8834,218540.45106,4930204.49256
2021/10/01,1665461.35256,200017.72132,252488.37376,345532.40438,484444.20793,409584.23252,1271109.21273,609880.23138,525739.05061,724230.90858,237213.7654,1960266.58146,212937.14984,624499.9092199999,591633.96051,219697.15621,242362.26182,248286.15657,1208203.05399,231370.10688,344425.86514,576431.37195,53318973.19423,2368258.06618,691873.0374100001,311984.25401,6204397.96253,415124.37474,460192.36618,348574.136,344362.92167,299009.98386,376087.52494,11378878.69414,643907.88754,1201016.59976,430126.97917,3783369.67211,3806345.22039,388177.06859,305319.45917,931079.73941,226994.82952,21660022.05341,10429215.41911,671106.87427,3582278.25987,274907.08972,815161.7528499999,1588623.85402,3813589.74541,388125.96837,14414841.91054,278126.75886,673645.0238999999,12085042.72241,203771.85014,3049967.3681,169204.76077999998,254615.48717,11682639.2733,9869030.45058,9126074.25934,213889.72144,6154604.14795
2021/11/01,1765643.97,202140.82513,252767.35547,350730.49958,484799.27426,432430.66597,1286253.27991,621331.35778,527503.8733,777425.2587700001,238542.38703,1949115.44656,211738.12198,632467.9425499999,595067.7440099999,220527.56823,241694.09361,248405.39925,1240533.75244,226560.05555,345536.85876,589671.5869,55664015.02277,2530785.6412,718687.5294799999,319198.24720000004,6380696.46722,420676.83955,460722.65983,361313.60673,351083.19913,306651.95357,413432.6906,11812791.76885,678295.7357699999,1250141.60936,432890.6924600001,3811658.42091,3836011.90836,389137.51602,306902.04612,952959.72833,226917.45128,21547719.75522,10644412.19977,676337.6800800001,3638068.36672,278615.6731,822565.56514,1574351.59898,3847283.24693,394378.58797,14822654.7376,257432.81565,677833.42664,12368724.2082,205203.48867,3064099.63266,168426.4578,261185.81179,11826743.01923,10718019.78406,9312873.68009,206989.51531,6467008.15023
2021/12/01,1916514.23541,200056.81387,254873.1357,355241.80597,485094.362,450295.98472,1274628.56308,631624.4886299999,528328.42725,891497.63975,240660.3125,1894369.63425,214371.63414,641749.63076,602109.02715,220220.69593,244867.40133,247677.42818,1254669.9765,224270.82337,371041.54697,613632.46407,58377898.1204,2687910.23251,735020.00698,320152.81257,6498729.41329,423727.21865,464230.90173,378457.21724,347293.95156,310662.54856,413488.70803,12309619.92306,729692.5125000001,1403178.84445,435645.41913,3832418.446550001,3885080.56575,394947.8741,309658.30395000003,953914.54597,227024.41233,22125158.20552,10802602.00512,676394.83994,3655660.046,290271.81714,830121.59663,1574021.04984,3936332.88112,423509.58808,15117966.09211,249999.99721,680513.1298,12682896.20699,206630.55404,3069772.52784,167801.30822,265294.52896,12023182.32992,11322720.02002,9635384.08593,198573.72602,6726686.55933
2022/01/01,2198568.53232,203036.00806,256913.54255,350548.76916,478899.9211700001,478442.93918,1270871.91132,626129.58795,523735.98125,913102.05167,239748.16959,1792837.81253,215337.67754,649450.69687,603477.3023999999,220106.58203,245192.22424,250872.93288,1318398.5720799998,223186.8882,387514.20602,629280.24648,66614524.99917,2879491.03182,740518.49701,329856.78537,6698501.17907,430862.84413,466024.03717,380500.88099,334980.32925,312956.82791,402101.91048,12561292.559789998,814995.92296,1463114.99598,437902.86162,3857762.564,3948294.19708,398251.20407,310826.8326,984224.06186,227159.25395,21869889.28383,11060380.90841,699690.77014,3758481.96221,286297.41369,868157.99386,1478613.17325,4011172.24348,431694.09544,15579499.56072,241946.08804,686382.97915,12905989.79828,207683.00035,3124267.7978800004,230855.31288,242010.69291,12447353.87898,11630900.83165,9545419.57352,192727.61357,6724307.07823
2022/02/01,2321648.44464,200991.40437,258316.717,353858.56127,479703.33009,488669.92463,1319194.38662,640474.2113999999,506071.20439,923820.55769,239292.81996,1792961.41493,221133.185,657790.24228,606496.24028,222626.20225,246190.06614,251591.40106,1344258.92101,220248.39597,428277.24434,640132.68923,67192252.81266,2986554.59151,743391.7689,330267.43529,6262428.156400001,432532.36937,467468.43049,377764.93597,338158.38177,321423.61453,407406.09431,12945469.16894,864081.9709800001,1508422.13601,440721.15151000005,3891016.70526,4023452.81687,393207.36303,304985.91467,1008038.80237,228228.70205,23030928.30279,11294604.51078,684081.48493,3927606.22621,286560.49699,872777.85597,1458751.7566,4084744.26189,436261.38838,15915692.14055,223807.80579,691965.4158099999,13496911.79904,200197.07366,3150155.02165,230819.81439,246930.41211,12212150.16374,11305343.2933,9784830.13446,176041.91561,7073500.21767
2022/03/01,2361772.3605299997,197155.28921999998,258514.10395,350827.4453,490053.13062,487323.01076,1261706.3791,648320.60008,531213.73769,930074.57592,242404.19395999998,1805108.34314,235827.48148,670637.2718600001,609592.37486,224687.38311999998,245854.10496,256659.80132,1364847.11167,217235.11749,399838.65988999995,632317.71168,69828749.74488,3157617.41095,762581.2646000001,330404.02576999995,6329582.94283,421461.36529,466719.02961,381753.11543,345525.91551,325625.57042999996,405093.78103,13325477.43685,910551.06876,1532580.6644599999,428059.94915999996,3917794.04637,4022152.05163,397555.73333,281594.01715,1047192.07792,231183.42511,22299713.77666,11571989.01172,684146.42367,3817222.23777,…,860657.17651,1443069.83986,3995192.54581,436447.77768,16032530.58926,237447.87946,692842.71962,13278001.51363,200189.93075,3140142.54218,230069.80341,251783.30409,12429789.76602,11516405.901870001,9934584.54143,173744.53073,7094561.33908
2022/04/01,2275589.69911,196218.35273,258329.2455,351481.87944,482312.33717,512338.4126,1213888.21823,656626.67335,545387.0913099999,897199.03264,241479.37099,1799809.2451099998,217481.67933,677794.94432,609756.97219,224780.56561,244171.84302,254721.5149,1356274.57853,209814.52756,388229.48825,623704.28467,41155938.95198,2970311.95997,766289.4866399999,330275.59256,6135730.38636,324839.13885,467200.11928,383056.54543000006,340128.68303,319026.59092,398868.90159,12573483.83592,927254.96897,1534831.05378,423592.6931,3809139.13998,3913141.11122,393194.71797,280994.15231,1030692.54524,230948.44936,21762196.3008,10350838.8836,693744.27647,3969578.43757,286847.13901,862066.45997,1421647.43451,3250658.70279,436420.29828,15483062.073469998,228622.18657,690429.04636,13361172.47715,207493.52524,3103004.28138,230052.16112,244275.60372,10300302.52413,9907678.19298,9426787.00213,170114.4663,6560200.26643
2022/05/01,2224632.84795,195164.31059,259018.92893,343431.62465,482655.66923,525791.69614,1126465.77155,667345.21301,539756.94996,870458.83451,217855.04407,1787134.35757,225704.4909,681251.73748,609977.65004,221070.06733,243594.12633,255887.78875,1334998.10845,204025.8997,387490.05445,634594.6655799999,38092215.64494,2991440.35859,780241.2277800001,330272.46677,6147289.31803,333864.50155,467175.2169,386451.56345,338978.0437,324762.89050000004,401954.19759,12589312.75515,927506.91473,1534849.7599,424136.96476,3835965.5355,3926049.00002,394018.70261,282155.1847,1022046.46934,231292.96492,19232897.25388,9189230.76885,687295.7971900001,4012594.57493,286465.42991,869928.7991800001,1405092.94864,3313600.58389,436454.70235,15523668.16933,235616.72939,696047.09752,13227589.53436,202458.68605,3107254.5037700003,230076.12139,246830.38055,10301282.57817,8913154.68464,9490598.27917,171427.87224,6529168.16484
2022/06/01,2196026.76981,196436.5751,260352.69688,334381.80652,483372.25645,526809.1876,1115948.71214,657681.3138400001,542237.70853,874176.68844,219403.61019,1837611.13044,231911.56398,672537.65651,601230.8173,219927.63862,243805.2374,256981.77714,1347250.16447,202260.37333,391402.20883,663984.18415,42800608.12716,3175185.97809,798313.6855,332924.96819000004,6179480.965290001,335760.25693000003,467756.7094,391150.92263,352329.09244000004,323713.44714,389480.19679,12634128.38551,932073.09723,1535056.74833,424665.47747,3885302.1293,3982085.52253,394781.77729,283196.92325,977877.05719,231690.37231,17920356.858319998,10314610.53916,683988.2894700001,4092013.73401,287366.20989,876665.82256,1398115.9324800002,3283452.83727,436483.80079,16029457.250650002,251442.44266,704866.0357,13085941.77529,200707.96137,3116115.3574,230306.65734,253338.52555,10228366.41801,9383722.8445,9894964.74868,175007.30631,6761952.20034
2022/07/01,2201670.80633,195818.21753,262091.58166,319922.74669,482678.41453,560855.86777,1063207.6357399998,671228.13138,542961.26742,872614.67151,222626.04215,2130780.39601,221780.59536,666198.2006,585549.86146,220259.11138,245289.01066,254460.62926,1371606.70899,207908.54656,391316.85115,630328.9964599999,71463071.22568001,3315584.65132,813746.03295,340922.36107000004,6148116.98034,346992.22957,467264.25149,384953.41331,368486.38226,320075.56493,369310.6781800001,12639901.58888,954885.37971,1535263.63605,425247.95621,3665972.62697,4024941.56171,390255.96547,283827.41527,981032.24852,231812.88564,17407481.76661,10188034.23904,621117.81154,4103843.53781,285134.54091,872749.83228,1396121.39443,3104188.30547,436999.57844,16123808.55183,252732.21868,716269.02218,10689370.85957,200784.0415,3152961.24027,226612.56733,254295.07722,10021946.72017,8293471.31651,10269508.56686,178641.2555,6925503.81545
2022/08/01,2230309.38015,195649.64325,265298.18955,319700.77706,482795.8677,597220.71178,1132369.2696200002,658302.0595199999,535535.77796,1094781.52566,218964.53806,1909292.62148,224593.45884,603562.45649,557986.56436,224734.0619,245735.2875,252477.06607,1379258.1769599998,210016.23455,391646.68308,613550.48616,76281171.59162,3680145.80913,817086.07591,334863.47084,6155382.28232,332475.58930000005,452466.34652,385334.60477,404328.34505,329209.99481,356738.06281,12618813.81362,1047793.11184,1535650.5758,426302.56699,3798333.64388,4134852.8298,389323.81806,266502.97477,950799.92083,233649.55778,21138981.352440003,10405592.81526,547012.8794099999,4146943.02577,285050.59446,881651.70886,1360980.93146,2783705.66709,437040.44654,17100153.95257,293379.16509,739554.84475,9552214.88649,265937.0497,3156518.44205,223307.6227,255314.03836,9219375.17996,7928533.805740001,10620008.76798,179573.72348000002,7119660.66883
2022/09/01,2240217.05343,195390.06276,266922.21981,309472.98216,483026.06632,597378.5344499999,1121153.61776,682155.23109,481750.55904,1081734.08447,243839.32985,1805512.72888,233902.8446,604195.73569,566562.8413900001,220204.77007,245902.29837,244939.31747,1361740.32002,207803.67794,391730.74105,526589.3043,79512500.5423,4062941.98881,756942.71494,347427.7635,6146441.49681,331147.1215,451352.76142,387504.06669,433014.0936,332482.18237999995,341254.54834,12667850.61702,1076436.32684,1424912.5192900002,427488.26902,3884565.71436,4020934.98696,390261.50608,267642.43807000003,970769.64113,245864.93111,23920992.0117,10557159.90783,557994.68011,4151383.28624,285138.30156,894454.34001,1296126.46259,2722629.8943000003,437112.61786,17367754.12594,278095.14666,756869.2382799999,8182325.035879999,254249.26991,3159058.83814,219675.81727,258729.38459,8018773.28813,8089730.12643,11244994.72396,177124.33158,7233963.57117
2022/10/01,2318241.47617,194093.9132,270111.16998,301130.09085,484566.85638,597952.45362,1102475.6224,693599.00337,481803.30272,943660.81407,240136.32295,1786930.15643,225855.42293,631153.3567400001,573536.42387,223643.13665,246219.39853,243814.85305,1358129.86621,215817.1062,391773.25185,563434.67611,52923330.50753,4378687.24816,784923.5447900001,350196.59616,6062463.626730001,335548.25631,454704.19226,388857.06945,445223.40287,328049.97131,316775.62373,12104142.44016,1121247.0082299998,1234635.14924,430567.87895,3981389.57303,3946668.74158,354417.69090000005,265795.38881000003,846495.4701200001,243505.82682,24114011.7287,11010758.81966,571194.2815,4108831.93998,285260.12831,897165.6272699999,1288477.05067,2576942.13974,437510.8727,17890065.72011,231254.44916,775104.10468,8677511.42657,189102.07069,3163161.79229,211083.18874,261020.74112,2963944.99576,6283146.10185,11644134.09273,177474.67024,7476604.36968
2022/11/01,2360602.31101,193334.48999,273478.02837,295461.91969,485096.1463,651532.3216499999,1100527.66939,756855.2711700001,483373.58888,948523.63553,242427.8774,1754020.17715,237088.26605,633364.02888,581119.6144000001,225405.08057,247462.25372,239905.93987,1357017.98413,214971.77651000005,392597.79789,569915.35809,57419558.27322,4766396.7817,810186.9961999999,346759.91546,6053000.558200001,339962.54363000003,456740.18483,394203.98868,475285.11063,331944.36377,308127.88124,12135056.56589,1229556.2970200002,1010766.24614,434109.38286,4098593.50896,4033186.3495,357312.00516,267920.43306,862315.91813,245239.71092,22668204.02051,11246299.9386,581795.36375,4218049.309889999,286326.64882,895250.68086,1125797.14672,2554524.76098,437595.21742,18004571.2301,231621.64489,797669.35641,8748435.10407,256654.8056,3167321.60177,209860.29815,267752.29348,2786232.04394,6356232.6975,12162213.59336,178222.87068,7830139.10067
2022/12/01,2397985.17182,192809.37788,277739.51777000003,291415.99717000005,491135.55233,675905.59167,1096445.77138,780515.0626,466848.02553,1201494.79774,242332.70709,1730556.12439,238960.9456,638858.68952,671292.6754899999,226092.31201,249217.54105,232316.23354,1408400.39228,212878.30325,392664.38933,572338.8839499999,56404044.853,5235204.84838,835657.28178,343673.87562,6107481.78353,343629.27737,449978.02926,406472.64835,506570.27863,336864.95626,298792.1595,12191014.15993,1325349.97126,959423.7707,438699.67595,4207861.56891,4101561.71679,353896.79979,269948.12661,858836.50914,252308.20636,23218708.33302,11511247.3864,600340.9381,4316030.012150001,283127.36155,897232.92921,1114878.0524799998,2542409.9503900004,437617.64463,18286829.681890003,232042.48202,821463.5205399999,7869935.57177,310926.34814,3173774.75007,209089.30605,273936.43155000004,3488900.21596,6130320.501060001,12814983.86848,178296.32926,8416647.46828
2023/01/01,2418458.71263,189363.38573,284016.71109,287866.70797,506230.62513,741770.41204,1031484.70311,776231.4138199999,476225.55173,990063.53584,242656.71349,1685446.80756,230036.76378,641761.85918,575818.66634,226354.81853,254243.05267,232165.79055,1488802.05868,213261.80455,381209.93843,647340.9094700001,57788818.96773,5567324.69103,810668.86139,345247.70429,6082460.26524,342853.99532000005,450837.66008,383591.1759,519958.39428,327334.53918,238150.61926,11696381.07989,1428668.13533,813479.2386200001,447361.84115,4260910.26112,4037937.95656,365663.88119,265214.60252,912393.43991,253957.61121,22164276.35855,11630667.57222,587469.54982,4189500.15744,282447.08125,907510.73956,1100700.55775,2238664.52683,440980.92294,17055047.57294,254839.27903,836091.6742199999,6117030.740999999,231498.8048,3234325.39551,207342.83021,277060.08891,2026078.09092,6916121.52987,13104102.69959,178422.97145,9203800.28552
2023/02/01,2490276.26303,186641.04871,291612.11985,297506.52991,508367.05321,750284.94475,985570.20169,,474926.71067,992583.46642,439722.60378,1747387.80137,251212.6686,652041.5621,585980.79812,228433.00304,255487.70519,226606.06458,1582743.31008,226134.45108,402661.69475,672569.9813999999,63234899.01346,6216237.83105,844811.46771,346586.7718,6124135.60048,359856.04399,456012.29581,408005.61324,551856.1105899999,331239.84007000003,259281.48759,12189192.58642,1555319.43792,848594.66495,447969.9572,4413173.22642,4231310.59428,368539.9765000001,265009.41778,920982.19104,261124.95007,24502994.34694,12257038.930659998,603451.3329500001,4388710.68436,285813.78231000004,923755.14857,1115381.8213,2348874.52547,443295.37999,17770857.59443,296125.14232,866182.2623599999,6645784.65961,269861.39491,3238630.6165400003,207623.3743,289251.32534,4571349.12034,7473591.8618,13684387.80856,178476.37208,9504072.61838
2023/03/01,2517282.29563,188791.02678,293912.58808,303398.14162,515707.23910000006,774151.22976,1182132.8682,,480371.06086,965118.11637,433895.74315,1867415.8775,230236.18569,661106.31634,592921.76008,227951.77716,255293.15796,221022.55814,1659963.75997,222630.82847,400460.56216,724685.82776,65048626.08497,6555250.32833,881367.81035,350447.15397,6178646.95507,374489.03539,457485.33467,419341.69332,581002.99068,334054.68573,309502.44652,12732098.1345,,898756.6866199999,448623.01819,4515399.50698,4320942.47339,373841.15025,241474.18324,944271.15692,254978.45875,24061371.4532,12746106.66796,613381.56936,4520068.02684,286908.10979,936089.93044,1114278.15365,2417304.04247,445595.06727,18752545.12575,290254.72874,893138.60015,6761870.82515,291732.47531,3277720.20782,206842.08672,288233.60265,4431695.94108,7512597.94015,14312145.26243,178820.50464,9878232.08341
2023/04/01,2528024.18932,189123.82423,301152.28394,308971.02088,515039.65404,799334.99864,1145011.34537,,481481.60356,1009791.4554,382025.92587,1914123.0993,238073.74432,656899.97635,604607.72834,227098.56073,258032.59792,234700.35652,1666387.00933,220444.90899,403720.15442,655448.07013,74351457.69421,6993665.79622,1007853.37911,351436.02229,6231972.28969,387273.69983,457462.91145,414196.86623,591697.75283,334480.16847000003,298086.31457,13359314.34903,,949535.61099,449251.44284,4577463.5783,4362655.71771,375065.86526,245945.17859,953797.71626,255456.43249,24712542.91538,13105505.43134,624383.32551,4587481.01766,285206.63207,962976.2312,1095918.89306,2449600.75303,448278.09513,19116178.81888,283677.72972,919924.26941,7292276.69192,254216.60386,3419438.32613,206455.11339,288441.49313,3050370.2921200003,8262468.73199,14851152.28129,179255.75363,10068883.9216
2023/05/01,2581846.10423,188989.98541,302993.53246,309734.43114,517241.51271,818957.8301499999,1141533.88408,,514078.01199999993,1013141.0468,382231.25119,1932143.83521,251204.23682,673989.81541,613425.59225,228477.74533,257514.77093,234876.72468,1688879.48043,216761.44846,411288.42096,711373.51963,54783206.99476001,7536121.9877,1036265.18263,346831.59727,6452881.68571,399542.2987,458947.73068,426894.92949,615707.03678,335033.50901,260374.54954,14180766.36199,,1008961.25845,449895.67641,4670881.6225,4570330.85346,381842.38383,241601.86512,984015.58684,252241.14804,24267829.54771,13732512.49193,630584.30376,4772589.88585,287164.18102,986871.80637,1088465.75603,2592010.8898,451310.5718400001,19880231.00382,287195.73101,943928.68207,7494092.32336,282163.84944,3446434.40952,204839.73929,293697.12232,5711387.59515,8885379.586380001,15420203.48593,179265.82227,10382290.99451
2023/06/01,2600450.53668,188879.1285,306670.4393,315984.88736,520012.1464,835015.99355,1143059.60207,,526604.22477,1039145.00332,382801.05581,1981065.40223,269154.41563,674743.86054,625860.4334399999,226857.67189,258601.93731,235007.15626,1726583.82305,213954.37228,411500.66615,736676.79988,62032657.65224,7937814.83698,1065747.14926,346860.54059000005,6769929.171519999,406402.56819,461808.36475,436817.57177,641894.8748400001,335774.00767,250889.9696,15016057.28943,,1069016.33571,450530.91507,4805800.85299,4843832.799380001,384194.45924,228765.00384,1016955.63262,248538.57155,24195896.02201,14316800.23037,642927.4417000001,5007320.91722,291247.24504,1014259.39897,1108915.94337,2623089.747,458170.5847,20315930.64631,290415.50102,967571.80746,7569861.60664,307226.61062,3481335.13525,204519.06431,294002.90908,5694404.79376,9912547.06494,15997949.21944,174692.41205,10670567.98824
2023/07/01,2631077.43252,188793.28356,310587.4722,320722.60595,521813.80036,841728.61976,1142257.54392,,515891.41900000005,1090886.11747,383084.9117,2096857.48474,256718.12156,685432.2568600001,638884.21132,222048.31283,257962.6588,233353.64074,1786797.88804,209117.52249,425332.19072,680971.28671,69519230.13796999,8412934.33287,1076779.89346,346917.62132000003,7121028.59543,417282.53942,466160.94435,438986.71948,656169.86102,336236.61856000003,240860.83636,15716119.2237,,1184563.60543,451204.55564,5035062.20937,5075688.705329999,383407.2027,229270.92878,1029992.19531,242374.2126,28862404.09694,14878403.81209,658038.67489,4986450.6879900005,282927.2852,1027560.83668,1072127.10309,2730399.53391,461862.31143,20173014.74539,289047.98596,991119.24132,8306213.43568,260280.71801,3479307.56368,203963.19736,296130.04452,4954354.87683,10473308.87022,16669500.63405,175225.95164,11050361.44564
2023/08/01,2730968.2192800003,188835.85904,314353.80462,328682.73567,530214.32849,,1141097.44377,,544118.35022,1144568.06373,394002.1147,2053213.20921,262359.1865,699520.11894,651986.59623,222069.22914,259078.91462,233037.97551,1858612.29566,213528.02702,453530.05772,707832.59884,74404892.7853,8920468.17248,1102385.56232,346950.59032,7665674.81941,428758.2504,469755.70206,445874.49187,682331.3295499999,337347.37701,209440.1324,16555090.64047,,1253793.01882,451876.36091,5049225.14073,5358787.28051,391769.36245,232968.45719,1051270.59458,238795.00145,30279134.8934,15466334.86996,672592.44533,5346104.3927,297330.91118,1051310.70597,1074257.67895,2890958.47244,466599.52712,20868794.6799,296253.55135,1018223.66942,11513382.51209,273176.89006,3525181.99697,204732.37315,300041.63847,5489384.14002,11177622.62654,17394637.75914,175513.46894,11419380.5351
2023/09/01,2877080.85757,188562.20314,317295.25912,337157.32337,533230.37514,,1135404.40033,,557144.3186400001,1147161.2754499998,419892.72612,2102827.98916,266476.37525,720025.60346,667139.51286,220714.58311,257886.07444000003,230756.50622,1896804.91097,216873.44194,456365.0934,756713.76827,79574310.34853,9473764.32953,1127896.43085,347117.36602,8332567.19062,442679.80865,474775.75828,451879.61728,709944.63595,337749.62865,214129.39187,17296006.30147,,1308230.80447,452543.5189,5184849.543930001,5606207.67766,389535.2457,230644.32066,1078508.23554,241564.2842,31564777.04564,15890807.14306,689560.90389,5163625.60555,299692.78864,1077659.72426,1059769.9654,3046832.182,471813.24151,22168478.58909,301797.34008000005,1043192.37564,11616813.10765,292755.56457,3536854.61185,205738.12441,260341.45314,6565048.98113,11240381.50163,18188780.93657,178699.13796,11880459.25772
2023/10/01,2987263.30607,185791.42304,320433.85744,347030.53695,542417.24582,,1123856.75137,,553668.34236,1150786.51243,450250.91689,2111369.87931,266306.32012,734280.38537,657759.3928899999,227141.63511,258028.90859,236069.95371,1883512.67816,216502.03657,503384.93082,768088.99696,83111300.27265,10082503.57707,1136768.63997,347231.63283,8468272.30773,451995.81064,480191.25996000005,453596.95263,719346.60046,339067.45399,207843.38926,18011930.77677,,1358882.91564,453216.10771,5295469.89005,5826104.229180001,392453.86348,228318.76422,1086704.9005,238498.3398,36206307.74256,16754372.489369998,707310.7257000001,5350109.68706,286877.67416999995,1100679.42917,1047104.12537,2893827.63489,500569.02569,23184907.32988,302052.68973,1067503.68549,11747909.91393,286101.94452,3595524.65171,206202.23835,,6996280.1516,11237010.62758,18768396.24381,178931.21078,12501754.36298
2023/11/01,3233762.01962,185109.68757,324321.04454000003,345903.87163,551339.58282,,1119422.50512,,562893.28397,1198747.53663,497992.96442,2127070.36143,275754.79066,741302.42814,685791.70835,226923.65249,257872.21095,249679.03306,1952449.41828,212489.40043,567095.6854,794715.9805500001,87785115.74313,10778716.86323,1181406.85211,345950.95384000003,9081215.06567,469254.93329,484479.4961,456318.15749,736393.41427,341090.18888000003,209151.67223,18840247.8582,,1431446.77975,453869.42882,5413172.709860001,6117661.633169999,394434.08102,228757.8737,1105886.48861,235417.3084,36609636.20375,17307554.151690003,713953.8929399999,6123174.41257,289672.97524,1113907.3801300002,1151493.1369599998,3140170.6101200003,531373.35078,23942214.38132,313958.85555000004,1092369.81115,12021996.61648,338945.89326,3613270.98753,209379.52163,,7586676.57234,12119600.41338,19072817.7188,179001.29953000002,14220939.32907
2023/12/01,3074709.83515,185066.70841,325991.12867,347322.80876,531716.61786,,1108125.01719,,574019.42305,1067355.99186,505512.97038,2194957.47079,281554.56108,722040.85877,688947.29849,226926.36078,257606.22159000003,253246.19081,1985230.57852,216314.71209,565452.52079,745629.33504,96776085.68689,11287579.32793,1078054.16192,347815.72078,9687529.26654,456011.22087,486216.00609,458960.27724,766512.4501499999,341694.91969,238738.31991,19867481.88728,,1496514.28519,454518.94202,5040010.81314,6309832.92649,395708.99882,227222.54097,1107388.1496,233926.5801,33658958.11044,17574445.35103,717982.27229,6058826.52172,287130.57353,1064713.6374700002,1083625.43244,3209642.2281400003,532731.37095,24486374.41217,326617.46712,1114930.51342,11772709.37967,359450.25061,3650113.94724,210478.49065,,8742194.929720001,13135521.22669,19969920.82332,179122.87462000002,14657215.11214
2024/01/01,2997309.1699400004,183693.61256,309046.02859,301308.57899,528648.28072,,1074354.77036,,569344.90055,1084856.85924,343638.28793,2107203.78883,291776.13987,715930.99992,609324.83201,225696.71022,254490.16145,261205.23044,1996584.73422,195301.30333,463243.7802,719399.09614,83294248.8541,9374939.37364,953017.01363,358877.23793,8981278.47821,436765.95667,461395.24208,440184.14024,664728.08361,342937.37085,221724.92379,17389564.394249998,,1323423.40879,457807.7616,5178003.61029,5868680.647150001,379392.66589,225557.22263,1157183.68612,229135.75308,26892411.38218,15819021.30426,662326.60827,5200040.828070001,282822.37679,987969.68191,1052084.39213,2940688.02312,504119.64254,21834570.08759,313868.02561,1022311.85155,11445454.60359,275152.40952,3514639.2490600003,207900.67348,,9176996.45107,10913478.68977,17445074.44358,179480.32766,11480111.95433
2024/02/01,3267550.79695,182941.52602,309447.68895,313003.22877000005,543372.36233,,1068971.561,,560803.07448,1092042.2659999998,349993.64883,2098993.50686,295019.06065,730274.07557,618139.86348,224903.91113,254529.5595,282892.83772,1897615.22026,231176.03121,550494.3147,778773.6925,89324833.30672,9818132.86191,1071429.14677,361409.16801,9827333.31511,446567.41173,468251.77803,447470.31699,684153.22535,345715.85231,218174.16081,18067491.64049,,1376515.24802,467812.72206,5302747.4812,6059002.184210001,382446.58447,223947.61241,1427785.02086,222452.63183,28277259.7639,16295804.77755,669950.4577500001,5595847.8669,289445.62727,1022993.19519,1014870.8538,3141146.5503,520237.86359,22884741.36499,341632.20724,1049261.26097,11826953.75348,300775.58452,3601789.85517,211470.87899,,10714002.310579998,11856560.86982,18048103.81496,178460.42768999998,11929595.44144
