,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
136,Universal,03/2020,-1.4393229166666668,-1.2625607638888876,-0.0001925590577772,2.70360046333172e-05,0.0024438742410048,-0.0002599266515822,-0.0005485562869637,-0.0046591073379498,0.0010249330579924,0.0079454700165652,-0.0205312927062185,0.0310455539997867,0,0,0,0,0,0,0,0,0,0,1
137,OTP,03/2020,-1.4393229166666668,-1.2625607638888876,-0.0052498030943987,-7.333484887122236e-05,0.0009007568208301,-0.0003671066322008,0.0002321105174196,-0.0061377518026263,-0.0021514143081151,-0.0010592687307217,-0.0077172891016848,0.0476909257458477,0,0,0,1,0,0,0,0,0,0,0
138,Raiffeisen,03/2020,-1.4393229166666668,-1.2625607638888876,-0.0046028950824635,-0.0005953414371486,0.0022468419951826,-2.474560994064146e-05,-0.0002533968837059,-0.0035148584334865,0.0012814139655286,-0.0344246898055633,-0.0425982637278983,0.0351429297033373,0,0,0,0,0,0,0,1,0,0,0
139,Privat_Bank,03/2020,-1.4393229166666668,-1.2625607638888876,0.0014773564002037,-7.521424906796362e-05,-0.0008433603195818,0.0012429105886381,-0.0003370729164045,0.0002768292062965,0.006559140103181,0.0076050097240809,-0.0386358456512336,0.040977936277344,0,0,0,0,0,0,1,0,0,0,0
140,Oschadbank,03/2020,-1.4393229166666668,-1.2625607638888876,0.0123986984265081,-0.000641143727842,0.002790329498287,-0.0028315514862471,-1.2797570544506218e-06,-0.001468222312428,0.0077501101997944,0.0139275954784476,-0.0192988516130527,0.0471022910410745,0,0,0,0,1,0,0,0,0,0,0
141,Kredobank,03/2020,-1.4393229166666668,-1.2625607638888876,0.0075474011594755,0.0009997619802684,0.0018505261429002,0.1078630711566081,-0.0002070973242416,-0.0001138847341856,0.0078675153341493,0.0314917800079601,-0.0476496431482531,0.028751410578096,0,0,1,0,0,0,0,0,0,0,0
142,Sense,03/2020,-1.4393229166666668,-1.2625607638888876,-0.0023561247411652,-0.0006649987488392,-0.0001279010618342,0.0156164922361204,-0.0009016662167523,-6.932552647484058e-05,0.0053827741410412,-0.0004445489475899,-4.500834273281785e-05,0.0514209867444149,0,0,0,0,0,0,0,0,1,0,0
143,Pivdennyi,04/2020,-1.7698784722222225,-0.7672829861111115,0.0066755935290103,-0.0001726865277106,0.0032322027478366,-0.0006752014882758,-0.0001300244204595,0.0206006081540711,0.0028797571075417,0.0018373250949792,0.0020028497089643,0.0310080163935828,0,0,0,0,0,1,0,0,0,0,0
144,FUIB,04/2020,-1.7698784722222225,-0.7672829861111115,0.0048618419942325,0.0001460044967287,-0.0002118183452462,0.0125954201898518,-0.0004397051896205,-0.0008452004622165,0.0014388421157101,0.0096735731964882,-0.0171045307680218,0.0316969641586754,0,1,0,0,0,0,0,0,0,0,0
145,Ukrsibbank,04/2020,-1.7698784722222225,-0.7672829861111115,-0.0014261308952297,-0.000148157330102,0.00078294523113,-0.0032620027484663,0.0006960957887046,-0.0032322698440677,-0.0031663119155345,0.0272468178146519,-0.0137437139184161,-0.0382658038888578,0,0,0,0,0,0,0,0,0,1,0
146,Credit_Agricole,04/2020,-1.7698784722222225,-0.7672829861111115,-0.0033012512495,0.0002084866222747,-0.0005294769999447,-0.001722322264666,-0.0002199772320441,0.0038584445309023,0.0007732318658656,-0.0234649399934574,-0.0138395704451558,-0.0184595059536128,1,0,0,0,0,0,0,0,0,0,0
147,Universal,04/2020,-1.7698784722222225,-0.7672829861111115,0.0037751395037934,-0.0005358227936851,0.0020002232429925,-0.0083602036848969,-0.0003877667572207,-0.0019880823982847,0.0004923178507463,0.0005069303715404,-0.0113231082591954,0.0503631944787357,0,0,0,0,0,0,0,0,0,0,1
148,OTP,04/2020,-1.7698784722222225,-0.7672829861111115,-0.0041209239942504,9.17473439984887e-05,-0.000410645836462,0.0001587981865583,-0.0001592999265761,0.0053596942058892,0.0019200680348446,0.0183853143113697,-0.0031580341165075,0.0005664560435888,0,0,0,1,0,0,0,0,0,0,0
149,Raiffeisen,04/2020,-1.7698784722222225,-0.7672829861111115,-0.0048346775428302,0.0003076794406236,-0.0009665213044252,-0.0033035561558592,-0.0005476473503492,0.0001022539626585,0.0169532091928631,-0.0227014280927499,-0.0135563262028202,-0.0086080608814708,0,0,0,0,0,0,0,1,0,0,0
150,Privat_Bank,04/2020,-1.7698784722222225,-0.7672829861111115,0.0006484192964561,0.0004576720262345,-0.0001664274333266,-0.0014827928670456,-0.0002698851156039,0.0062912280244318,-0.0103825891776768,-0.0007199367157761,-0.0114218505297862,0.007116108955205,0,0,0,0,0,0,1,0,0,0,0
151,Oschadbank,04/2020,-1.7698784722222225,-0.7672829861111115,-0.0009076722523349,6.862176762871162e-05,-0.0043678943581347,0.0092169959345262,8.402989001939887e-05,-0.0015216038696054,0.0078824126847378,-0.0269860404361098,-0.016694629314643,0.016575979004943,0,0,0,0,1,0,0,0,0,0,0
152,Kredobank,04/2020,-1.7698784722222225,-0.7672829861111115,8.712694452554987e-05,3.8186152754341894e-05,2.6538716736957595e-05,-0.0040581929336935,-1.9276255689053134e-05,0.0020708694358925,0.007676336869114,0.0300863024450241,-0.0333032790389501,0.0037938977488686,0,0,1,0,0,0,0,0,0,0,0
153,Sense,04/2020,-1.7698784722222225,-0.7672829861111115,0.0043232054245154,-0.0004704864372068,-0.002808675963727,-0.0437466105598233,-0.0009193584842611,-7.577458541706316e-05,0.0020264778938279,-0.0260297653763132,-0.0046280309686201,0.0220596685157404,0,0,0,0,0,0,0,0,1,0,0
154,Pivdennyi,05/2020,-1.6323784722222212,-0.8270052083333332,0.0086002962808214,-0.0001321163702897,-0.0007154676490983,-0.0053607121883391,-0.0002870697909865,-0.0042222169018539,0.0004796116668696,-0.0016778648967927,0.0083959712382778,0.0449569987879872,0,0,0,0,0,1,0,0,0,0,0
155,FUIB,05/2020,-1.6323784722222212,-0.8270052083333332,0.0180030615501641,-2.065783353566779e-05,-0.000132303207854,0.0110567499341109,-0.000620805094571,0.0002971529154904,-0.000184148872318,-0.0365870327861562,0.0275940703350278,0.0212924111778368,0,1,0,0,0,0,0,0,0,0,0
156,Ukrsibbank,05/2020,-1.6323784722222212,-0.8270052083333332,0.0021845162368902,-2.450922402194957e-05,-0.0004026237663801,-0.0025767667707881,-8.810171935953279e-05,-0.0029033088757422,-0.0038771201678836,-0.029288253862984,0.0074959335665853,-0.0237003958481504,0,0,0,0,0,0,0,0,0,1,0
157,Credit_Agricole,05/2020,-1.6323784722222212,-0.8270052083333332,0.009237762353558,0.0004264059831442,-0.0002773909562575,-0.0002657942078614,-1.3371752571975174e-05,0.0042222982002051,-0.0008439232436437,-0.0210141320023239,0.0376173517669349,-0.0256550990185397,1,0,0,0,0,0,0,0,0,0,0
158,Universal,05/2020,-1.6323784722222212,-0.8270052083333332,0.0023455436288056,-0.0002103125490301,-0.0005836913296207,0.0059503147807228,-0.0001910322548223,-0.0028498309236402,-0.0010117967071538,-0.0068451098840981,-0.014887788950314,0.0640662558897218,0,0,0,0,0,0,0,0,0,0,1
159,OTP,05/2020,-1.6323784722222212,-0.8270052083333332,0.0035258377127115,9.38385619902484e-05,-0.0008963753121081,0.0038730784900925,-0.0003819812191136,0.0049610845434104,0.0037184590643728,-0.0127836573841538,-0.0029730612872144,-0.0117057267747126,0,0,0,1,0,0,0,0,0,0,0
160,Raiffeisen,05/2020,-1.6323784722222212,-0.8270052083333332,-0.0003247081849202,-0.0001367626460829,-0.0006432056180958,0.0010096557078995,5.668271804311516e-05,0.0037443692681561,0.0135726897909725,0.0127589762694957,-0.0184798513816184,-0.041287028531299,0,0,0,0,0,0,0,1,0,0,0
161,Privat_Bank,05/2020,-1.6323784722222212,-0.8270052083333332,0.0018162465501097,-0.0003982280182679,7.845523561686191e-05,-0.0026267814107223,1.4181562960825084e-05,0.0073258679275877,-0.0076472180322307,-0.0037607226887924,0.0167540355933613,0.0177296699362816,0,0,0,0,0,0,1,0,0,0,0
162,Oschadbank,05/2020,-1.6323784722222212,-0.8270052083333332,0.0186761499053829,9.912464602570096e-05,-0.0003731711710132,-0.0044742535547519,-8.923985573566552e-05,-0.0006866709691028,-0.0004426749055435,-0.0307253356858504,0.0148143739433607,0.0159383919722818,0,0,0,0,1,0,0,0,0,0,0
163,Kredobank,05/2020,-1.6323784722222212,-0.8270052083333332,0.0039956670237998,-0.0003613704545484,-0.0009954111061555,-0.0029838990742158,-0.0004098859672022,-0.0005159876635134,-0.0018074876341514,-0.0162293200323595,-0.0045902526344765,0.0119673983578717,0,0,1,0,0,0,0,0,0,0,0
164,Sense,05/2020,-1.6323784722222212,-0.8270052083333332,0.0160314974561181,-0.000721711313408,-0.0011147422370138,-0.0066170058710794,-0.0006694186988041,-0.0005183133017694,0.0047704177055783,-0.0186759090207359,-0.0136118748413794,0.0065472238325157,0,0,0,0,0,0,0,0,1,0,0
165,Pivdennyi,06/2020,-1.3865451388888896,-0.768949652777777,-0.0017389547086843,-0.00073818433709,-0.0001036106931901,-0.0067297812904135,-0.0004809977714649,-0.0106572592892123,0.0004421672539298,-0.0009548811107403,-0.0210796352240489,0.0191245192361401,0,0,0,0,0,1,0,0,0,0,0
166,FUIB,06/2020,-1.3865451388888896,-0.768949652777777,0.0052015962939073,-1.1400497860434308e-05,-0.0005006917435438,-0.0015200292059626,-0.0003484581891003,0.0017625008139474,-0.0002926227639029,-0.0442313112710471,0.020361304443282,-0.0173099601410366,0,1,0,0,0,0,0,0,0,0,0
167,Ukrsibbank,06/2020,-1.3865451388888896,-0.768949652777777,0.0035148959186367,-0.000349820618321,-0.0024054783341963,-0.0048270869735447,0.0006872547928731,0.0045966725540285,-0.0012616825273742,0.0187714879857461,-0.0002173727427889,-0.0679230288688228,0,0,0,0,0,0,0,0,0,1,0
168,Credit_Agricole,06/2020,-1.3865451388888896,-0.768949652777777,0.0115481723008066,-0.0004939752037356,-0.0003420614882643,-0.0104435782106475,-3.638303000282964e-05,0.003474822846828,0.0041836086497049,-0.005760393809514,0.0125021780923389,-0.0164823772454468,1,0,0,0,0,0,0,0,0,0,0
169,Universal,06/2020,-1.3865451388888896,-0.768949652777777,0.0047852126171838,0.0004013760513845,0.000200175813782,0.0048140702579905,-5.555123316307152e-05,0.0051181735621623,0.0021388425620103,0.0171437793261631,-0.0029659404152306,-0.0279324792371876,0,0,0,0,0,0,0,0,0,0,1
170,OTP,06/2020,-1.3865451388888896,-0.768949652777777,0.0177375797987753,-0.0004633962435471,-0.0008389831988954,0.0009069554591747,-0.0006015289812998,0.0004798252322629,0.0036661352409087,-0.021811198231742,-0.0088466540934223,-0.014973145452021,0,0,0,1,0,0,0,0,0,0,0
171,Raiffeisen,06/2020,-1.3865451388888896,-0.768949652777777,-0.0020097098305067,-0.0003108628754481,0.000802692887559,-0.0003742892461436,0.0009273638046673,0.0057369208841977,0.0100492955029069,0.0743907729108787,-0.0568612513267986,-0.0380832479361545,0,0,0,0,0,0,0,1,0,0,0
172,Privat_Bank,06/2020,-1.3865451388888896,-0.768949652777777,0.0030802082647527,-0.0006721865068184,-0.0001419221153391,0.0006828156069236,-5.540787768620863e-05,0.0133834889730966,-0.0008419551345373,-0.0100537251701394,0.02921657846412,0.0010587045397342,0,0,0,0,0,0,1,0,0,0,0
173,Oschadbank,06/2020,-1.3865451388888896,-0.768949652777777,0.0006212231438291,-0.0027090281400644,0.0010307174331065,-0.0123817837237149,-0.0006580177080312,0.0030004286212372,-0.0017406367227241,-0.0084426463512953,0.0058434477371011,0.0294515353041783,0,0,0,0,1,0,0,0,0,0,0
174,Kredobank,06/2020,-1.3865451388888896,-0.768949652777777,0.0002763618495504,-0.0006733738231088,-0.0011055476445528,-0.0023072762905404,-0.0004950769573342,6.169921890316569e-06,-0.0009561534896243,-0.0253985831197916,-0.0083695806829927,0.0060115155653113,0,0,1,0,0,0,0,0,0,0,0
175,Sense,06/2020,-1.3865451388888896,-0.768949652777777,0.0048777571745693,0.0003816742107831,0.0019458134775695,0.0681520542756699,-0.0005944762652344,-0.0037880647051987,0.0021782072424499,-0.0009637295918556,-0.0385839059941553,-0.0520619745002602,0,0,0,0,0,0,0,0,1,0,0
176,Pivdennyi,07/2020,-1.2823784722222222,-0.3657552083333342,0.0097657393233853,3.692929507204652e-05,-0.0010879564381625,0.0007595688716669,-0.0004027006118451,-0.013548799956482,0.0013899341882008,-0.0050839001756139,-0.0169298271786419,0.0383872804536078,0,0,0,0,0,1,0,0,0,0,0
177,FUIB,07/2020,-1.2823784722222222,-0.3657552083333342,0.0121379541292854,-8.425071566509696e-05,2.0211961193400223e-05,-0.0022585768945874,-4.9284918892039835e-05,-0.0002226629593652,0.0015757656083886,-0.0117999506364205,-0.0158904885025268,0.0047995239617186,0,1,0,0,0,0,0,0,0,0,0
178,Ukrsibbank,07/2020,-1.2823784722222222,-0.3657552083333342,0.0035279337906763,-0.000357708077262,-0.0001341525178963,-0.0032371898670172,-0.0004821409661823,-0.0011790661845067,-0.0008192705557908,-0.0041473683024298,0.023215946162137,-0.0158717900408895,0,0,0,0,0,0,0,0,0,1,0
179,Credit_Agricole,07/2020,-1.2823784722222222,-0.3657552083333342,0.011482961139651,0.0001952529129288,0.0002381506639323,0.0016613060118208,-0.0002673817030797,0.0007789490962811,0.000680506244201,0.0089776563536005,-0.0054589194584659,-0.0055466989312728,1,0,0,0,0,0,0,0,0,0,0
180,Universal,07/2020,-1.2823784722222222,-0.3657552083333342,0.0047276519507922,0.0003622608534685,0.0022426477681871,-0.0007352615980843,9.752134910558456e-05,0.0021323543564932,-0.0058543702458681,-0.0046052528365708,0.0165621268205135,-0.0008181437721371,0,0,0,0,0,0,0,0,0,0,1
181,OTP,07/2020,-1.2823784722222222,-0.3657552083333342,0.0170079044628736,-0.0001172418102921,1.969793823842521e-05,-0.0027701531876084,-0.0003265704717254,-0.0039907977095717,0.000826328657115,-0.031233386442261,0.00937631165798,0.014993614262159,0,0,0,1,0,0,0,0,0,0,0
182,Raiffeisen,07/2020,-1.2823784722222222,-0.3657552083333342,0.0043332495470003,0.0008203902514684,0.0011364818279924,-0.0005483107262971,0.000458863964206,-0.0008443438171889,0.0023187144762296,0.0154713545335735,0.0089368290755504,0.025243075018652,0,0,0,0,0,0,0,1,0,0,0
183,Privat_Bank,07/2020,-1.2823784722222222,-0.3657552083333342,0.0035942807263044,0.0003554884295338,0.0007803056870931,0.0068823880585859,5.355890469541524e-05,0.0149073876224289,-5.8882301166226624e-05,-0.0075889201072533,-0.0012897145525795,-0.0079794187610667,0,0,0,0,0,0,1,0,0,0,0
184,Oschadbank,07/2020,-1.2823784722222222,-0.3657552083333342,0.0269720585162679,0.0002508614671985,-0.0005863125917385,0.0061396301996541,-0.0003220513447033,-0.0002082711698312,-0.0003407040741498,-0.0010779650492393,0.0014029853094259,0.0332333678935879,0,0,0,0,1,0,0,0,0,0,0
185,Kredobank,07/2020,-1.2823784722222222,-0.3657552083333342,-0.0003304483997764,-0.0003144415957128,-3.199752473675402e-05,-0.0118318773369489,-0.000407528507593,-0.0056448923912814,-0.0048000685529156,-0.0232874067525519,0.0075455723191065,0.0527749477903567,0,0,1,0,0,0,0,0,0,0,0
186,Sense,07/2020,-1.2823784722222222,-0.3657552083333342,0.0218653939376333,0.0001161735111137,0.0003068773081473,-8.239123482469551e-05,-0.0005785737002674,-0.0084700120828258,-8.471158425151165e-06,-0.0178105663446645,-0.0254309246015882,-0.0187775879006076,0,0,0,0,0,0,0,0,1,0,0
187,Pivdennyi,09/2020,-1.0546006944444457,0.3999392361111109,-0.001883642034511,9.632451876228688e-05,0.0023214637661789,0.0015515009577603,-0.0001891240549379,-0.0085238036082678,-0.0011251860730947,-0.0065505051641564,-0.0089341088336198,0.055356779763199,0,0,0,0,0,1,0,0,0,0,0
188,FUIB,09/2020,-1.0546006944444457,0.3999392361111109,0.0087877884506525,3.4849762268175316e-05,0.0002296700577964,-0.0001323367799518,0.0002572383985489,6.132202097306882e-05,-0.0004446731544437,-0.0180292798515454,-0.0042173781048818,0.017771037861254,0,1,0,0,0,0,0,0,0,0,0
189,Ukrsibbank,09/2020,-1.0546006944444457,0.3999392361111109,0.0005639445870961,-0.0003213799405973,0.0004068613323886,-0.0036578920429228,3.27428175527858e-05,-0.0025340073801249,-0.0010503315125498,-0.0190080430536096,0.0054855840731363,0.0348666200094356,0,0,0,0,0,0,0,0,0,1,0
190,Credit_Agricole,09/2020,-1.0546006944444457,0.3999392361111109,-0.0075012217358663,1.8708242344365696e-07,0.0007658615173924,-0.0034297214724925,0.0001899853098967,-0.0023384132452393,-0.0023256221636716,0.0074650206990812,-0.0128423537741891,0.033440915464877,1,0,0,0,0,0,0,0,0,0,0
191,Universal,09/2020,-1.0546006944444457,0.3999392361111109,-0.0063598940009839,0.0003662355301688,0.0018706912756412,-0.0026614870526923,-0.0002525590441226,0.0058366496788695,-0.0040186049330828,-0.0077056031214956,0.0039152935932293,-0.0284365751525338,0,0,0,0,0,0,0,0,0,0,1
192,OTP,09/2020,-1.0546006944444457,0.3999392361111109,0.0115189409992772,-0.0003200225521189,-0.0003246444954566,-0.0041565821531908,-0.0001283436884719,-0.0049655030174992,-0.000683838322416,-0.037576683912351,0.000327688410814,0.0516771903781057,0,0,0,1,0,0,0,0,0,0,0
193,Raiffeisen,09/2020,-1.0546006944444457,0.3999392361111109,0.0118458477816628,0.0004854639861701,0.0013802677890303,-0.0046636582133929,0.00039558800913,0.0034629941901032,-0.0012087385416254,0.0574624000731233,-0.0066026639781376,-0.0062474013728446,0,0,0,0,0,0,0,1,0,0,0
194,Privat_Bank,09/2020,-1.0546006944444457,0.3999392361111109,0.0009332591692318,-0.0001042172384479,0.0004063447632141,-0.0019010577232575,5.216468490380993e-05,-0.0134460372540069,0.0007874872585406,-0.0342339663467068,0.0364193042782994,0.0286031934146138,0,0,0,0,0,0,1,0,0,0,0
195,Oschadbank,09/2020,-1.0546006944444457,0.3999392361111109,0.0040729706968616,0.0001137667443124,0.0009844533062586,0.0002842752911759,-5.5966385087252585e-05,0.001818373004784,-0.0060129180019235,0.014430420827914,-0.0230245666884423,0.0018530183656177,0,0,0,0,1,0,0,0,0,0,0
196,Kredobank,09/2020,-1.0546006944444457,0.3999392361111109,0.0034275207515738,-0.0002745327608575,-0.0004029936997997,-0.0115178076411398,0.0002500073633364,-0.0053201203450549,-0.010986389039459,-0.0227195123178396,0.0320748165757934,0.0511321542030248,0,0,1,0,0,0,0,0,0,0,0
197,Sense,09/2020,-1.0546006944444457,0.3999392361111109,0.036307020212341,-0.0008820049498296,0.0003590399937133,-0.0728503307774235,0.0002022654090726,-0.003010416165865,-0.0008947880821633,-0.0068928599280834,-0.005157425495197,-0.0105711148706368,0,0,0,0,0,0,0,0,1,0,0
198,Pivdennyi,10/2020,-0.8716145833333337,0.0195572916666664,-0.001153183468426,0.000396411787707,-0.0013876044148985,0.0001394621070292,-0.0002238419136359,-0.0065362026736591,-0.0012124533348493,-0.0146076285903432,0.0051330366852353,0.0268445254656873,0,0,0,0,0,1,0,0,0,0,0
199,FUIB,10/2020,-0.8716145833333337,0.0195572916666664,0.0173406590098015,5.42559725710111e-05,5.225292626290213e-05,-0.0064952580284853,0.0003423151514045,0.0044842093366965,0.000444641130828,-0.0152969729478883,0.0259625198728166,0.0144208637411092,0,1,0,0,0,0,0,0,0,0,0
200,Ukrsibbank,10/2020,-0.8716145833333337,0.0195572916666664,-0.0059343247514962,0.0003794509382413,-0.0001073836731096,8.189716604961959e-05,-6.665769390953619e-05,0.0005269243537335,0.0062549257736578,-0.0061871660355699,0.0241792955209096,0.0166083651223209,0,0,0,0,0,0,0,0,0,1,0
201,Credit_Agricole,10/2020,-0.8716145833333337,0.0195572916666664,-0.0102929362546021,6.0674287719645535e-05,0.0001311121720725,0.0045345754490389,-0.0001465676556686,-0.0024560102091681,-0.0029257644408974,0.0140256599719026,-0.0423329784866367,0.0289031615633654,1,0,0,0,0,0,0,0,0,0,0
202,Universal,10/2020,-0.8716145833333337,0.0195572916666664,-0.0105179502162818,0.0008971120776388,-0.00025093750066,-0.0059427564244658,-7.325561304127309e-05,0.0035457809140413,-0.0015197251557867,-0.0032330455885635,0.001123009292096,-0.0026340967889856,0,0,0,0,0,0,0,0,0,0,1
203,OTP,10/2020,-0.8716145833333337,0.0195572916666664,0.028508853567437,-6.286908631480121e-05,-0.0003356377907044,0.0010374090822184,-0.0003951502815499,-0.0020399760138686,-0.0026427016075826,-0.0406114607859855,0.0245889661371377,0.0260993354149356,0,0,0,1,0,0,0,0,0,0,0
204,Raiffeisen,10/2020,-0.8716145833333337,0.0195572916666664,0.0172974874957133,0.0005191126396544,-9.999241695164154e-05,0.0042118925161225,0.0003578043816193,0.0065994069054523,-0.0116954589276756,0.1123382133447533,-0.0110298679941256,-0.0576807651952823,0,0,0,0,0,0,0,1,0,0,0
205,Privat_Bank,10/2020,-0.8716145833333337,0.0195572916666664,-0.0010769227051478,-0.000163582335471,-4.087479230356789e-05,-0.00105797825413,-0.0001326902246967,-0.0115002707859845,-0.0066458128461729,-0.0372144558024338,0.0153278746679716,0.0323465324520934,0,0,0,0,0,0,1,0,0,0,0
206,Oschadbank,10/2020,-0.8716145833333337,0.0195572916666664,-0.0042606467493576,0.0003043571764964,-0.0002570383720112,0.0021905655914502,-3.6321834956726175e-06,0.0013812337104289,-0.0066728183440596,0.0387621820110187,-0.014868609466914,-0.0182307276500444,0,0,0,0,1,0,0,0,0,0,0
207,Kredobank,10/2020,-0.8716145833333337,0.0195572916666664,0.0013181140387407,-0.0004511990883339,0.0005481834877585,-0.040473632917169,9.442873899323484e-05,-0.003308833806896,0.0017092603451721,-0.0270231650809548,0.036880225081573,0.05071887046119,0,0,1,0,0,0,0,0,0,0,0
208,Sense,10/2020,-0.8716145833333337,0.0195572916666664,-0.0082868917119369,-0.0004799803419897,-0.0016118160161021,-0.0231191905474155,-0.0001773639330493,-0.0091340570177896,-0.001981763287573,-0.0195240464304829,-0.0007484184092129,0.0066699733281269,0,0,0,0,0,0,0,0,1,0,0
209,Pivdennyi,11/2020,0.5575520833333345,0.2211197916666674,0.0036024476493457,1.741428287969606e-05,0.0013109269956083,-0.0001997663196395,1.4931340301295318e-05,0.0054932491350738,0.002613255911921,-0.0174213617128712,0.0184042308484265,-0.0020838200743355,0,0,0,0,0,1,0,0,0,0,0
210,FUIB,11/2020,0.5575520833333345,0.2211197916666674,0.0189766255074515,-0.0001545383137453,3.985937282008378e-05,-0.0054523173353481,0.0001585442992474,0.000483446592326,-0.0005811905728085,-0.042777624444458,0.0243240746913141,0.0331521114993984,0,1,0,0,0,0,0,0,0,0,0
211,Ukrsibbank,11/2020,0.5575520833333345,0.2211197916666674,-0.0027102680958308,0.0003625201630501,0.0006130870898636,0.001083817397356,-0.000258287081503,-0.0026399627720606,0.0080265740694096,-0.015419948426562,0.0108179628602049,0.0110704527610869,0,0,0,0,0,0,0,0,0,1,0
212,Credit_Agricole,11/2020,0.5575520833333345,0.2211197916666674,-0.0042659964931415,0.0002514789275003,0.0009296083478086,0.006101270760153,0.0002525242724458,-0.0026839985182428,-0.0007213437756487,-0.0270127748579816,-0.0204403553708425,0.0090816461747693,1,0,0,0,0,0,0,0,0,0,0
213,Universal,11/2020,0.5575520833333345,0.2211197916666674,-0.0050517749470251,0.0003240247689683,0.0021207932830358,-0.0036322240423835,0.000167819358298,0.006029968077672,0.0059595318054496,-0.0074416393239937,-0.0093852251530292,-0.0211733258611154,0,0,0,0,0,0,0,0,0,0,1
214,OTP,11/2020,0.5575520833333345,0.2211197916666674,0.0058222162006287,0.0002376092663872,0.0003180879202068,-0.0013801711256555,0.0001750819550915,0.0009240014141882,-0.0003946006419262,-0.0252215078112525,-0.0118330066237623,-0.0131550130984635,0,0,0,1,0,0,0,0,0,0,0
215,Raiffeisen,11/2020,0.5575520833333345,0.2211197916666674,0.0059860848883166,-4.3198118015657185e-05,0.0033747386419758,-0.0016008210974234,0.0006808903611734,0.0051162221919645,-0.0035988339338346,0.0728192007372122,-0.035550768474027,-0.0566157264290817,0,0,0,0,0,0,0,1,0,0,0
216,Privat_Bank,11/2020,0.5575520833333345,0.2211197916666674,-0.0072521240773821,0.0002481921475218,0.0001903510718793,-0.0022354252279926,0.0002371826627074,-0.0047306227972071,-0.0002200373823212,0.0052577398347371,-0.0270792626236879,-0.0303664894097739,0,0,0,0,0,0,1,0,0,0,0
217,Oschadbank,11/2020,0.5575520833333345,0.2211197916666674,0.0225395649342286,0.0008358724761497,0.0007941756844516,-0.0151026590943262,4.507463265657758e-05,-0.0015058601350963,-0.0033174912204816,-0.011956292503423,-0.0052355401191882,-0.0644398651008678,0,0,0,0,1,0,0,0,0,0,0
218,Kredobank,11/2020,0.5575520833333345,0.2211197916666674,0.0023350039392798,0.0002470941672312,0.0003017907730287,-0.0001432638333536,0.0002930046889411,-0.0045920927767276,0.0045281736716713,-0.045527160115883,0.0305011338367441,0.0381438486483354,0,0,1,0,0,0,0,0,0,0,0
219,Sense,11/2020,0.5575520833333345,0.2211197916666674,-0.0045305312256477,-0.0001591214512239,0.0020524790950558,-0.0049119758626277,0.0003269567165431,-0.0059221417656455,-0.0003496348681993,-0.0190356709659065,0.0038102492123881,-0.0268476294345507,0,0,0,0,0,0,0,0,1,0,0
220,Pivdennyi,01/2021,0.6763020833333344,0.4302864583333348,0.0063119458169151,-0.0001913985877968,-0.0020267512964258,-0.0203238142229878,0.0002133537110471,0.017221832268876,-0.0019098398687995,-0.017199051841748,0.0339902743603661,0.0044011350142206,0,0,0,0,0,1,0,0,0,0,0
221,FUIB,01/2021,0.6763020833333344,0.4302864583333348,-0.0134864831681608,-1.2636509994858795e-05,-0.0001686210698842,-0.0026675436540884,0.0002589935798365,0.003035707887687,0.001054992787787,-0.0151374619962114,0.0072758561102583,0.0197974630035054,0,1,0,0,0,0,0,0,0,0,0
222,Ukrsibbank,01/2021,0.6763020833333344,0.4302864583333348,-0.0032532185557527,-8.473513514303883e-05,-0.0001318948732654,0.0046502526896747,-0.0001234727997364,-0.0033228004007013,0.0020805998538152,-0.026890321319618,-0.0028298346259443,0.0324721992152672,0,0,0,0,0,0,0,0,0,1,0
223,Credit_Agricole,01/2021,0.6763020833333344,0.4302864583333348,-0.0003501068071063,-0.0005711260961672,-0.0008731708703637,-0.012873880925675,9.854868474204688e-05,-0.0055548466454261,-0.0016002386280133,-0.0531545480642129,0.0344182765342241,0.0421232069475742,1,0,0,0,0,0,0,0,0,0,0
224,Universal,01/2021,0.6763020833333344,0.4302864583333348,-0.0066626344415369,-0.0005339827974222,0.0018263607788182,-0.0097970068169411,0.0005193088229412,0.001922521145109,0.0022813218208631,0.0050648663800143,0.0195246725865544,0.0166639726171147,0,0,0,0,0,0,0,0,0,0,1
225,OTP,01/2021,0.6763020833333344,0.4302864583333348,-0.00756400722844,1.7915783342770418e-05,-0.0001445311006883,-0.0018708528565528,8.81952953594228e-05,-0.000323126213383,-0.0015382451367621,-0.0293869894422293,0.0111156758900246,0.0088296726581273,0,0,0,1,0,0,0,0,0,0,0
226,Raiffeisen,01/2021,0.6763020833333344,0.4302864583333348,-0.006940901375557,-0.0001520648249105,-0.0011357348216049,-0.0005245387696063,-0.0002364198357806,-0.0092834276816913,0.0011802710692136,-0.1049617561414235,0.0494712171370233,0.0743833050484109,0,0,0,0,0,0,0,1,0,0,0
