,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
104,OTP,12/2019,4.1,14.27,0.719494512960022,0.0981323823864612,0.2195666076572187,0.0075213104144421,0.0067939997156712,0.0050842114279093,0.1577060407797936,0.0105670330913223,0.0200864450357425,17.673197232171614,0,0,0,1,0,0,0,0,0,0,0
105,Pivdennyi,12/2019,4.1,14.27,0.6662417672315962,0.0680482471592547,0.2680681471700026,0.0013537537351772,0.0039763290286211,0.0084206921614324,0.100760525083651,0.0072950959595121,0.0536346937177487,17.113076029693598,0,0,0,0,0,1,0,0,0,0,0
106,Raiffeisen,12/2019,4.1,14.27,0.7187271183264369,0.9443438977594872,0.1455801081740262,0.0129464370289659,0.0067354897108368,0.005419677560244,0.136780066786563,0.010180135417612,0.0698738496000826,18.3308743703462,0,0,0,0,0,0,0,1,0,0,0
107,Sense,12/2019,4.1,14.27,0.6612513365395698,0.5683278101297323,0.1738052860771529,0.0806977967415972,0.0027118360325468,0.0117709703642447,0.0969162236730096,0.0117044059435173,0.0331283872083014,18.25158453066932,0,0,0,0,0,0,0,0,1,0,0
108,Ukrsibbank,12/2019,4.1,14.27,0.4818123982509483,0.0756004561681101,0.1965500512535452,0.0388622233840248,0.005924792207591,0.0097138164857507,0.1220404207446533,0.0123275886507996,0.0394414636101083,17.792548462099653,0,0,0,0,0,0,0,0,0,1,0
109,Universal,12/2019,4.1,14.27,0.6794645460580597,0.2362393355229776,0.1766055795305606,0.0425373971100768,0.0074429219700384,0.0109604475367295,0.084716515553114,0.019022102045204,0.0172019232756527,16.776200510405726,0,0,0,0,0,0,0,0,0,0,1
110,Privat_Bank,01/2020,3.2,13.42,0.2615139158303671,0.1003241726611375,0.3191063062485199,0.0027077545175339,0.0032339802248005,0.0017706802409661,0.1055165272307101,0.008728841099465,0.0313360266255964,20.10363091807501,0,0,0,0,0,0,1,0,0,0,0
111,Credit_Agricole,01/2020,3.2,13.42,0.7364232277504592,0.1673621067047817,0.2222836012973273,0.0071781684089108,0.0054424246294861,0.0039912545645131,0.1324048562113441,0.0076364669583789,0.0166609408951715,17.482635670906916,1,0,0,0,0,0,0,0,0,0,0
112,FUIB,01/2020,3.2,13.42,0.7194060753885997,0.0115018901711546,0.2065836052403031,0.0398512625065818,0.0089671499746979,0.0056225732756348,0.146182735050226,0.0124289102601978,0.0247190882497133,17.95418117823573,0,1,0,0,0,0,0,0,0,0,0
113,Kredobank,01/2020,3.2,13.42,0.8252524083787218,0.0645887408933253,0.1621454054575329,0.0009807816512718,0.0072768538231963,0.0049056257970887,0.1356148783511511,0.0098155222669541,0.0337384642072373,16.754440415971665,0,0,1,0,0,0,0,0,0,0,0
114,Oschadbank,01/2020,3.2,13.42,0.3015343844692638,0.0657997660256157,0.319544185525256,0.0014988789200423,0.0015703370701157,0.0024848717588741,0.059802981214388,0.0053010794643783,0.0185722979464075,19.59648547353774,0,0,0,0,1,0,0,0,0,0,0
115,OTP,01/2020,3.2,13.42,0.6717061273495701,0.1070583853689474,0.2501976663623063,0.0028062078169458,0.006173827185702,0.0032186450806271,0.1575934232718296,0.0085988379007573,0.020488933343239,17.70867562040228,0,0,0,1,0,0,0,0,0,0,0
116,Pivdennyi,01/2020,3.2,13.42,0.6462739734517331,0.063964507351066,0.2700640576020037,0.0015324072144866,0.003678405815508,0.0047080641916567,0.0998469473072911,0.0053381004503856,0.047467858893389,17.149121763250406,0,0,0,0,0,1,0,0,0,0,0
117,Raiffeisen,01/2020,3.2,13.42,0.6565828644929842,0.9469535450470332,0.2196442838962249,0.0097837486259617,0.0070507402662766,0.0048126529232408,0.1502960456851799,0.0105314570823782,0.0578400117807679,18.283817651275747,0,0,0,0,0,0,0,1,0,0,0
118,Sense,01/2020,3.2,13.42,0.6441651318661915,0.5750129784605879,0.185026930314522,0.0261114807197235,0.0046344431551297,0.0053120276736136,0.093342279331579,0.0101349549339477,0.0234879819811395,18.28291252642575,0,0,0,0,0,0,0,0,1,0,0
119,Ukrsibbank,01/2020,3.2,13.42,0.4297345474630998,0.0789416531211408,0.1563620524615295,0.0302303242250971,0.0058936485467643,0.0057591195364957,0.1233307785793287,0.0097529687036564,0.0423945431758193,17.81823867134889,0,0,0,0,0,0,0,0,0,1,0
120,Universal,01/2020,3.2,13.42,0.6754897410521448,0.2430802324506386,0.1689397150948393,0.0212520119084687,0.0084832882284507,0.0113353037651768,0.0826880870075307,0.0159014333380728,0.0172138850963406,16.816639194246793,0,0,0,0,0,0,0,0,0,0,1
121,Privat_Bank,02/2020,2.4,11.0,0.2604262946914976,0.0955453747843664,0.3287972359804301,0.0038727884951087,0.0029006009638706,0.0024715431081694,0.1154025107723121,0.0134023970957941,0.0319817583199282,20.12098079278468,0,0,0,0,0,0,1,0,0,0,0
122,Credit_Agricole,02/2020,2.4,11.0,0.6967854871764741,0.1680772673880556,0.2354231877528562,0.0021264461127956,0.0047605327434227,0.0037904577201125,0.1286685615087824,0.0067299675220254,0.0169539820109398,17.535956489262958,1,0,0,0,0,0,0,0,0,0,0
123,FUIB,02/2020,2.4,11.0,0.6989959485921927,0.0116429041406714,0.2196367024060345,0.0063322562253101,0.0083761387136621,0.0055157269237786,0.1469194736049427,0.0112549676665418,0.0266989273961514,17.983416640641416,0,1,0,0,0,0,0,0,0,0,0
124,Kredobank,02/2020,2.4,11.0,0.8264157614923581,0.0642678105100853,0.1712361412282304,0.0076083020819857,0.0066620853673656,0.0052889685982523,0.1360189374463787,0.0089072510826731,0.0373496249154778,16.765833361936732,0,0,1,0,0,0,0,0,0,0,0
125,Oschadbank,02/2020,2.4,11.0,0.3313673431629184,0.0625408658734104,0.3374149687156134,0.0028183648091654,0.0014120417340304,0.0027919507310389,0.0651427859222499,0.0032289941192975,0.0193011204548226,19.539459325625828,0,0,0,0,1,0,0,0,0,0,0
126,OTP,02/2020,2.4,11.0,0.6357864084785366,0.1053027096073288,0.2979736268215612,0.0047559826122044,0.0056882916455868,0.0034028109725011,0.1536433839397899,0.0083534953073798,0.0165919156663904,17.762178726133637,0,0,0,1,0,0,0,0,0,0,0
127,Pivdennyi,02/2020,2.4,11.0,0.659707518966206,0.0655490365742926,0.2453254193116304,0.0049497463694428,0.0039725277735322,0.0062460528966308,0.100234693283051,0.0063088550319258,0.0470794800861844,17.1421173226068,0,0,0,0,0,1,0,0,0,0,0
128,Raiffeisen,02/2020,2.4,11.0,0.6386457656316614,0.9454585474947784,0.2086286742784746,0.0113382886697812,0.0064662700762903,0.0051017280735631,0.1503459743158063,0.0096816601339065,0.0577483976534893,18.316568389744496,0,0,0,0,0,0,0,1,0,0,0
129,Sense,02/2020,2.4,11.0,0.63252174153549,0.5736777380008286,0.1745089892792175,0.0542907534221637,0.0064546409925343,0.0055698185426784,0.0942413562000827,0.0100173986294878,0.021911259235301,18.289499573737388,0,0,0,0,0,0,0,0,1,0,0
130,Ukrsibbank,02/2020,2.4,11.0,0.4262123967701496,0.0838417911887963,0.1719157717506012,0.0179652834118406,0.0051419726144711,0.0055333052848351,0.124315790143011,0.0082190098225917,0.0392274017372517,17.837290456801572,0,0,0,0,0,0,0,0,0,1,0
131,Universal,02/2020,2.4,11.0,0.6690245453447015,0.2304899504231613,0.1453610142418488,0.0211484090091395,0.0075603578145252,0.0102235609291891,0.0811392664389621,0.0153440521755617,0.0117846204427542,16.88354103636818,0,0,0,0,0,0,0,0,0,0,1
132,Privat_Bank,03/2020,2.3,10.39,0.2552022599207868,0.0927485004875043,0.329628397730636,0.0103288123288209,0.0031379453157876,0.0025946188485322,0.1057235679383919,0.0037144705136789,0.0354835142696493,20.14208409267468,0,0,0,0,0,0,1,0,0,0,0
133,Credit_Agricole,03/2020,2.3,10.39,0.7393746741681128,0.1807876471121138,0.1160056178565145,0.0059097420140878,0.0043865272402969,0.003739961940951,0.1209301665540463,0.0078329019726441,0.0189111399850948,17.60492435579222,1,0,0,0,0,0,0,0,0,0,0
134,FUIB,03/2020,2.3,10.39,0.6992670410207122,0.0076040113365633,0.1701870244125676,0.0025678867165847,0.0085870320869489,0.0052361347893939,0.1390393084514762,0.0118048539470509,0.0245201047685996,18.019449558801515,0,1,0,0,0,0,0,0,0,0,0
135,Kredobank,03/2020,2.3,10.39,0.7968830037508429,0.0584359191215893,0.1696208628644753,0.0018262024423147,0.0067456451044502,0.0055717198182814,0.1301735479982241,0.0098127874384569,0.0301827758857521,16.836926272250388,0,0,1,0,0,0,0,0,0,0,0
136,Oschadbank,03/2020,2.3,10.39,0.3609144917750969,0.0614075900324953,0.3308211202427331,0.0005187070569597,0.0016376139586102,0.0030798156960457,0.0672526378426578,0.0086927349955667,0.0266841794452876,19.543530472838537,0,0,0,0,1,0,0,0,0,0,0
137,OTP,03/2020,2.3,10.39,0.6637135084707476,0.1069085211701063,0.1828974719813548,0.0017923393420545,0.0062135439720244,0.0033909282222029,0.15125682981044,0.009953924782218,0.0227048919575484,17.78573609837035,0,0,0,1,0,0,0,0,0,0,0
138,Pivdennyi,03/2020,2.3,10.39,0.7565667633612442,0.0604593255210598,0.0791928526478956,0.0013501752887879,0.0038308402472662,0.0058117381472889,0.0965359155766895,0.0106458797169319,0.0689416235806872,17.155879018638903,0,0,0,0,0,1,0,0,0,0,0
139,Raiffeisen,03/2020,2.3,10.39,0.6541046285846859,0.943843155073633,0.1534308536381242,0.0130031840099328,0.0063754578798805,0.0049883857395838,0.1387330108983314,0.009328900084136,0.0760432217931254,18.384471568291143,0,0,0,0,0,0,0,1,0,0,0
140,Sense,03/2020,2.3,10.39,0.6369468319221193,0.582331490571803,0.1262023504875244,0.0258465678136144,0.0039448339020971,0.0054842745220844,0.0870851771196303,0.011858066609681,0.0407020590298013,18.390653121037168,0,0,0,0,0,0,0,0,1,0,0
141,Ukrsibbank,03/2020,2.3,10.39,0.4875652290705866,0.0816609045987681,0.078778639144134,0.176673429449292,0.0050198975564343,0.0067237088672812,0.1168154892146519,0.011162311621755,0.0596889558547181,17.917503004896066,0,0,0,0,0,0,0,0,0,1,0
142,Universal,03/2020,2.3,10.39,0.6663964685071927,0.2263526792611884,0.1464139493409468,0.2004902480270308,0.0068744137987247,0.0113533855118039,0.0791956346931024,0.0195294928809496,0.0311444063751489,16.942540361263056,0,0,0,0,0,0,0,0,0,0,1
143,Privat_Bank,04/2020,2.1,9.53,0.2359449128371235,0.0957236133995554,0.351672265590206,0.0056283504931151,0.003134459453112,0.0023563373790001,0.1173271880521873,0.0148524687729884,0.0370891405319283,20.159164236872765,0,0,0,0,0,0,1,0,0,0,0
144,Credit_Agricole,04/2020,2.1,9.53,0.7197429998705149,0.1784391745616267,0.1489655261936549,0.0270855725061608,0.0047324631981932,0.0037954336491192,0.124945943818026,0.0070862180490222,0.0210663795367484,17.585938592590733,1,0,0,0,0,0,0,0,0,0,0
145,FUIB,04/2020,2.1,9.53,0.6901475638399295,0.0100436404800401,0.194261789903632,0.0018247405049022,0.0084001878447266,0.0050059528344645,0.1158183005071341,0.0105899540277774,0.0225345784992295,18.014886413848995,0,1,0,0,0,0,0,0,0,0,0
146,Kredobank,04/2020,2.1,9.53,0.8091272987902748,0.0599559440686502,0.170721549212736,0.002584656731758,0.006803653180679,0.0057590392716126,0.137524696100514,0.0087824645676407,0.032186024788034,16.789467486567144,0,0,1,0,0,0,0,0,0,0,0
147,Oschadbank,04/2020,2.1,9.53,0.3521364970679677,0.0648862924965239,0.3479980189027232,0.0037520479009964,0.0018384024280276,0.0028633113100817,0.0719416501207189,0.0048547676098414,0.0236318244561392,19.53257290564795,0,0,0,0,1,0,0,0,0,0,0
148,OTP,04/2020,2.1,9.53,0.6852946684377208,0.1113398683379097,0.1801746627276846,0.0026786267771365,0.0057376657827726,0.0036269587518585,0.1635082060832357,0.0081243040851436,0.0256416067689268,17.734644658006502,0,0,0,1,0,0,0,0,0,0,0
149,Pivdennyi,04/2020,2.1,9.53,0.7607076469520143,0.0607315344320908,0.1338425599671562,0.0014465573643204,0.0037194201742077,0.0058264894663108,0.1020781664787779,0.0057576152879268,0.0871805549523866,17.108852932294063,0,0,0,0,0,1,0,0,0,0,0
150,Raiffeisen,04/2020,2.1,9.53,0.6229575127627556,0.945380978140714,0.1863015069155615,0.0080638701449293,0.0062859497939622,0.0054977842595028,0.1456519896507854,0.0097737252792197,0.0568279337547966,18.37082942033059,0,0,0,0,0,0,0,1,0,0,0
151,Sense,04/2020,2.1,9.53,0.5970404277349324,0.579951404840906,0.1109723320763498,0.0373989590768855,0.0040888738903368,0.0058505165497202,0.0933916943307675,0.0065498754427454,0.0442114935424957,18.33253666929261,0,0,0,0,0,0,0,0,1,0,0
152,Ukrsibbank,04/2020,2.1,9.53,0.4531781841765455,0.0740169357150619,0.1204998675513962,0.0192858498914802,0.0051319901039987,0.0053541784819845,0.1197754731775614,0.0089607688321948,0.0543596955408198,17.90893203940488,0,0,0,0,0,0,0,0,0,1,0
153,Universal,04/2020,2.1,9.53,0.6155947399750805,0.225178271987511,0.1559755004358843,0.0146059917219343,0.0068527944406928,0.0092649272861635,0.0787095680984452,0.0113436823951407,0.0254552782265858,16.97654128736244,0,0,0,0,0,0,0,0,0,0,1
154,Privat_Bank,05/2020,1.7,8.0,0.2297939505917896,0.0948326021737963,0.3571026122664849,0.0082820297134168,0.0031188060268606,0.0022657762518082,0.0819541847286952,0.0063528682392706,0.0363540489224571,20.17977540770824,0,0,0,0,0,0,1,0,0,0,0
155,Credit_Agricole,05/2020,1.7,8.0,0.6583953716267823,0.1973626143148263,0.1968631499798726,0.0220550159245945,0.004193679621841,0.0035095086830781,0.1287556364009333,0.00619883095247,0.0204561358841329,17.583580643817257,1,0,0,0,0,0,0,0,0,0,0
156,FUIB,05/2020,1.7,8.0,0.6276959355569435,0.010799844162897,0.2251386542553442,0.0037973858331732,0.0077468025131488,0.0053492197808145,0.1203621336291769,0.0100434390371391,0.025270766632138,18.01180298202315,0,1,0,0,0,0,0,0,0,0,0
157,Kredobank,05/2020,1.7,8.0,0.8107445909081368,0.073113987207031,0.2065125365700401,0.005966263430044,0.0069279834130721,0.0058678198591218,0.1356108556503674,0.0090133894703448,0.0324838788950095,16.82869389960106,0,0,1,0,0,0,0,0,0,0,0
158,Oschadbank,05/2020,1.7,8.0,0.3522768451799498,0.0645572393004129,0.3579826440845446,0.0059512113362997,0.0019976832574097,0.0027821905889407,0.0745350157265809,0.0032090847102452,0.0218048604414728,19.53775041698777,0,0,0,0,1,0,0,0,0,0,0
159,OTP,05/2020,1.7,8.0,0.6285731555504281,0.1191830984048584,0.180036673408947,0.0052097268004207,0.0052063796143564,0.003567061967062,0.1625724728477408,0.007343721773602,0.0291611172291768,17.75528463065283,0,0,0,1,0,0,0,0,0,0,0
160,Pivdennyi,05/2020,1.7,8.0,0.7788707262101687,0.0624492259970599,0.1583559639424531,0.0023668627140279,0.004649092900211,0.0056008299556592,0.1037375208781131,0.0067254616286918,0.0816337721079375,17.118092309144266,0,0,0,0,0,1,0,0,0,0,0
161,Raiffeisen,05/2020,1.7,8.0,0.600868784197515,0.9463648897015444,0.2138598898589696,0.009239651861606,0.0063633996796863,0.0041342740458347,0.1457836379184473,0.0099837909071227,0.0701596614340212,18.412746765504984,0,0,0,0,0,0,0,1,0,0,0
162,Sense,05/2020,1.7,8.0,0.5964019952363068,0.5854882146454046,0.1419672455189707,0.0227131732950405,0.0040290580921887,0.0053025119942831,0.0936639529439292,0.0086009586316145,0.0306359916793907,18.3431522271443,0,0,0,0,0,0,0,0,1,0,0
163,Ukrsibbank,05/2020,1.7,8.0,0.3821159750168331,0.0733937876217515,0.1565990739900194,0.0177047307146283,0.0046928259472282,0.0049777140368016,0.1186064453997033,0.0072336748929864,0.0482095065801113,17.92834028772113,0,0,0,0,0,0,0,0,0,1,0
164,Universal,05/2020,1.7,8.0,0.6210816956736847,0.225593454632039,0.1428681680518899,0.0116185389910134,0.0066647526366573,0.0090791101687274,0.0769725038185778,0.0124047306935769,0.0272025057190017,17.01426661460948,0,0,0,0,0,0,0,0,0,0,1
165,Privat_Bank,06/2020,2.4,6.73,0.2195142987666762,0.0803256690783296,0.3391339094758695,0.0072480804700299,0.0029320708522467,0.0021803296268254,0.0746309650271818,0.0065931086520775,0.0344655601961553,20.148574494054976,0,0,0,0,0,0,1,0,0,0,0
166,Credit_Agricole,06/2020,2.4,6.73,0.6344503150750197,0.1870611224640764,0.1883746219658049,0.004260068116086,0.004021384822751,0.0036788785871152,0.124955232733561,0.0058912259661195,0.0188232308771013,17.588185625248826,1,0,0,0,0,0,0,0,0,0,0
167,FUIB,06/2020,2.4,6.73,0.6377540126877659,0.0130016120570795,0.24335122746555,0.002567379072751,0.0073504509652232,0.0052277913077328,0.1225768376323474,0.0098288554579144,0.0274613131904418,18.016434347723017,0,1,0,0,0,0,0,0,0,0,0
168,Kredobank,06/2020,2.4,6.73,0.810773633127932,0.0709442405992757,0.1833810324237062,0.0007087481560973,0.006448028804379,0.0051770421220802,0.1320734924256896,0.0085191970763291,0.0346339318341658,16.870203312606883,0,0,1,0,0,0,0,0,0,0,0
169,Oschadbank,06/2020,2.4,6.73,0.3797401995779133,0.0627883732992111,0.4078214722148957,0.0061149074069271,0.002582608969555,0.0050143734187823,0.0849689809757806,0.0032844381552356,0.028577347498116,19.39822375787993,0,0,0,0,1,0,0,0,0,0,0
170,OTP,06/2020,2.4,6.73,0.5842800627284499,0.1293999701073446,0.195476509051645,0.0024186260067326,0.0048185707325823,0.0030284661983073,0.1545324416844644,0.0070819648148053,0.0285698039006529,17.782078582738674,0,0,0,1,0,0,0,0,0,0,0
171,Pivdennyi,06/2020,2.4,6.73,0.800272686914685,0.0633625163715832,0.1480569520503048,0.0006670097618383,0.0056380796854991,0.0053841555965584,0.0993809746156666,0.0079131408046404,0.0745472401725841,17.187539723910533,0,0,0,0,0,1,0,0,0,0,0
172,Raiffeisen,06/2020,2.4,6.73,0.5626484428594548,0.9466548397620138,0.2367419593830582,0.0145221444973445,0.0059782161228815,0.0043733108947283,0.1479264188834546,0.0091218321414309,0.0729665346451001,18.42014557713728,0,0,0,0,0,0,0,1,0,0,0
173,Sense,06/2020,2.4,6.73,0.5923071484124349,0.4818110255361011,0.1602752980679337,0.0369179607849633,0.0040584267435893,0.0053612161078239,0.0911914558801006,0.0096281491716787,0.0313002704988038,18.37874296488585,0,0,0,0,0,0,0,0,1,0,0
174,Ukrsibbank,06/2020,2.4,6.73,0.3539507798016666,0.0690725101349336,0.1574599742895544,0.0400001566335224,0.0038974634553801,0.0051137531261342,0.1138203033146245,0.0064174456114245,0.0450073832809849,17.97234006417704,0,0,0,0,0,0,0,0,0,1,0
175,Universal,06/2020,2.4,6.73,0.653221999189198,0.2134249624493746,0.1331141208741831,0.0996176325861605,0.0066859209156531,0.0099377227611795,0.0786029355505888,0.0161706064249064,0.0221051293690202,17.01852136386594,0,0,0,0,0,0,0,0,0,0,1
176,Privat_Bank,07/2020,2.4,6.0,0.2122261985025753,0.0822641471991072,0.3361185184489915,0.0047537025556623,0.003033689537428,0.0021906036264502,0.0759300231152073,0.006145389625857,0.0350196153399634,20.163761700600787,0,0,0,0,0,0,1,0,0,0,0
177,Credit_Agricole,07/2020,2.4,6.0,0.6625778092693343,0.1890283223269777,0.1323373725255017,0.0040444030850438,0.0041294652811281,0.0033836876801033,0.1199816040215411,0.0063051505909498,0.02239433352024,17.644557254968937,1,0,0,0,0,0,0,0,0,0,0
178,FUIB,07/2020,2.4,6.0,0.6121930266764882,0.0133116246535035,0.2584286666208677,0.0047690078519303,0.0075143790175525,0.0048871291269938,0.1157508461776605,0.0101233746213785,0.0258071080044033,18.09571994857944,0,1,0,0,0,0,0,0,0,0,0
179,Kredobank,07/2020,2.4,6.0,0.8268674662970271,0.0626841198149551,0.1816466810843644,0.0067414371343036,0.0068943584317964,0.0052369447937799,0.1293074660125416,0.0095831897987767,0.030740430433943,16.904581516605727,0,0,1,0,0,0,0,0,0,0,0
180,Oschadbank,07/2020,2.4,6.0,0.3573769704513428,0.0599545876636272,0.4196466743927176,0.0023427193577934,0.0030501525855831,0.0035662828540087,0.086084583378154,0.007680807401598,0.0257148378423546,19.41151690693624,0,0,0,0,1,0,0,0,0,0,0
181,OTP,07/2020,2.4,6.0,0.5765373301337405,0.1262353235316538,0.1977887371133528,0.0028452570548977,0.0051312327756423,0.002994682664163,0.1520538561680358,0.0082269928197105,0.0260669093216896,17.83575801400444,0,0,0,1,0,0,0,0,0,0,0
182,Pivdennyi,07/2020,2.4,6.0,0.7663615836843164,0.0638787269521447,0.1990110115142769,0.000807322954155,0.0052848467905233,0.0065794122113711,0.0958122420896604,0.0086416149200603,0.0655283682324823,17.235219412094985,0,0,0,0,0,1,0,0,0,0,0
183,Raiffeisen,07/2020,2.4,6.0,0.55669776922606,0.9491321165493112,0.2054277198384479,0.0221132809260924,0.0059203470847255,0.004895853104559,0.1485345417254172,0.0095210103642046,0.067190706368187,18.437841457983737,0,0,0,0,0,0,0,1,0,0,0
184,Sense,07/2020,2.4,6.0,0.6061298341412829,0.5114244608482466,0.1484849332848445,0.038632589900475,0.0039050722518872,0.0047510163906912,0.0894675934446282,0.0088715098590995,0.0330177164190289,18.410664518035578,0,0,0,0,0,0,0,0,1,0,0
185,Ukrsibbank,07/2020,2.4,6.0,0.3654265928873644,0.0681100144250796,0.1491558463505673,0.0191122171372934,0.0036616790016858,0.0044284584386696,0.1102099937077737,0.0071739544674193,0.0432372681686203,18.020533072564778,0,0,0,0,0,0,0,0,0,1,0
186,Universal,07/2020,2.4,6.0,0.6350983671973321,0.2157150515877847,0.1345068091584573,0.026322416981247,0.0068271428612377,0.0098242160957898,0.0736487811551276,0.0145898701464435,0.0192929447714516,17.096146311917554,0,0,0,0,0,0,0,0,0,0,1
187,Privat_Bank,09/2020,2.3,6.0,0.2066667374626258,0.0518361545391988,0.3484563398234225,0.0092268984631427,0.0029240455462348,0.0024855689287423,0.0831171683791713,0.0071809911683541,0.0336643936206912,20.18994268066776,0,0,0,0,0,0,1,0,0,0,0
188,Credit_Agricole,09/2020,2.3,6.0,0.6510899833639332,0.1718635769281936,0.1282225092062102,0.0072355808862841,0.0039244703427281,0.0035265006225413,0.1179614490476642,0.0059975769331659,0.0203701841601143,17.69518548720683,1,0,0,0,0,0,0,0,0,0,0
189,FUIB,09/2020,2.3,6.0,0.5945487302014681,0.0080813076784287,0.2209213176862429,0.0048458856075093,0.0078002014955156,0.0047379217277602,0.1143694091927669,0.0101400843301769,0.0309098548016,18.181021998037863,0,1,0,0,0,0,0,0,0,0,0
190,Kredobank,09/2020,2.3,6.0,0.8304997002659641,0.0251854958710952,0.1904434189262265,0.0029741664157833,0.0063679902393993,0.0049477480852159,0.1262205123901354,0.0091381322485252,0.0249719566655844,16.96944163207344,0,0,1,0,0,0,0,0,0,0,0
191,Oschadbank,09/2020,2.3,6.0,0.3452534605694477,0.0398746513229575,0.4215882023304706,0.0022198316456068,0.0021811846944335,0.0039449637573254,0.0910308997258112,0.0049629066613678,0.0322711814775489,19.37735768692455,0,0,0,0,1,0,0,0,0,0,0
192,OTP,09/2020,2.3,6.0,0.5763594378989715,0.1113411889005688,0.1852509088710701,0.0019979628527008,0.0046262957324661,0.0029324048394787,0.1533964760884263,0.0072233815022718,0.0239825364431591,17.899234210116166,0,0,0,1,0,0,0,0,0,0,0
193,Pivdennyi,09/2020,2.3,6.0,0.8019417665712453,0.0655216734464173,0.1748561231176457,0.0011925284313786,0.0041861070424742,0.0063486669199656,0.0961909294832709,0.0084714846671276,0.0662178340090847,17.26861808835464,0,0,0,0,0,1,0,0,0,0,0
194,Raiffeisen,09/2020,2.3,6.0,0.5278829671969605,0.9462353934309042,0.2196582225773657,0.0124862733443284,0.0052613282023368,0.0045253308989922,0.1088762450423882,0.0087880251466099,0.071597225542149,18.486228559881862,0,0,0,0,0,0,0,1,0,0,0
195,Sense,09/2020,2.3,6.0,0.6133196064185158,0.4592986800553495,0.1271028822501428,0.0594684821005299,0.0040824725506905,0.0052106083983617,0.0914576826833528,0.009512610306594,0.0290522497004065,18.4142091992621,0,0,0,0,0,0,0,0,1,0,0
196,Ukrsibbank,09/2020,2.3,6.0,0.3843433733986396,0.0641116532025188,0.1534253445258312,0.031710811719734,0.0037443945060285,0.0045500831470017,0.1120601972367855,0.0066243328579064,0.0383579582550465,18.03359179136074,0,0,0,0,0,0,0,0,0,1,0
197,Universal,09/2020,2.3,6.0,0.6656997277503854,0.214640159340845,0.1567752982096782,0.0059456521099469,0.0072112249964558,0.0088670197006394,0.0827268453946312,0.0140605274647178,0.0189612647878641,17.15629953561854,0,0,0,0,0,0,0,0,0,0,1
198,Privat_Bank,10/2020,2.6,6.0,0.2000198879981453,0.0448708500819002,0.3795618946411603,0.0086841839108031,0.0032349860021928,0.0027874337903667,0.0907072116528159,0.0062286726760127,0.0319237393203771,20.139764811944627,0,0,0,0,0,0,1,0,0,0,0
199,Credit_Agricole,10/2020,2.6,6.0,0.6249211706737946,0.1562280656458595,0.1602938670238888,0.0033686938642417,0.0041276084757768,0.0033303178408334,0.1173295321306455,0.0059492955191622,0.0224348177794813,17.72008423653959,1,0,0,0,0,0,0,0,0,0,0
200,FUIB,10/2020,2.6,6.0,0.6044461130414643,0.0063160646366148,0.2381558295579963,0.0099192805487288,0.0080195385157733,0.0053848078474587,0.1153965133220784,0.0100045541031009,0.0348442198577469,18.19453060145033,0,1,0,0,0,0,0,0,0,0,0
201,Kredobank,10/2020,2.6,6.0,0.804979279933126,0.0183199780335268,0.186609890928121,0.0128233821106631,0.0066666322035158,0.0049994790228218,0.1258370891895568,0.00901457729943,0.0255351675109578,16.985399093618685,0,0,1,0,0,0,0,0,0,0,0
202,Oschadbank,10/2020,2.6,6.0,0.3521739665519869,0.0436690667185955,0.4115974372615613,0.0030529965064297,0.0026824953359444,0.004675877094867,0.0890348933769398,0.0052006407322613,0.0310431730094837,19.395308903868944,0,0,0,0,1,0,0,0,0,0,0
203,OTP,10/2020,2.6,6.0,0.5924076325966082,0.13132772454175,0.1834662424609753,0.0061744429203094,0.0049392357000733,0.0030306023630981,0.1593844486935043,0.007276493739617,0.0212781511954072,17.883511039548754,0,0,0,1,0,0,0,0,0,0,0
204,Pivdennyi,10/2020,2.6,6.0,0.8729305469737318,0.0641641131173045,0.1892613539226316,0.0059072430608665,0.0045975107333994,0.0057569774957248,0.1007778516080649,0.007162250908636,0.0495526497571427,17.22708195492313,0,0,0,0,0,1,0,0,0,0,0
205,Raiffeisen,10/2020,2.6,6.0,0.5230095998387124,0.9400955136953266,0.1860304751832938,0.0126074353041309,0.0054681870123708,0.0045266839322804,0.1122528662246339,0.0088117290126017,0.0667080993409494,18.47671339935219,0,0,0,0,0,0,0,1,0,0,0
206,Sense,10/2020,2.6,6.0,0.640258102987884,0.4421273032157367,0.1349109907577368,0.0430729491452682,0.0042971669880851,0.0050269641600004,0.0937442812215259,0.0082248850537825,0.0265819974056382,18.38992361280099,0,0,0,0,0,0,0,0,1,0,0
207,Ukrsibbank,10/2020,2.6,6.0,0.3845683307174504,0.0662729468842206,0.1385181085400273,0.0235596485220752,0.0037201030602145,0.0043072686035831,0.1128659500986068,0.0077464801554773,0.0534115806327144,18.045179336979608,0,0,0,0,0,0,0,0,0,1,0
208,Universal,10/2020,2.6,6.0,0.6530543042234467,0.1507427197393958,0.1683829680949728,0.0070032134261527,0.0077388299479864,0.0090016717228682,0.076701497295617,0.0132885763426996,0.0163316034566139,17.229230145211087,0,0,0,0,0,0,0,0,0,0,1
