,pivdennyi bank,fuib,ukrsibbank,credit agricole bank,universal bank,otp bank,raiffeisen bank,cb privatbank,oschadbank,kredobank,sense bank
03/2020,-0.019229143999663082,0.03246095123790383,-0.09500725500112488,-0.02847679887439536,-0.025637299309962964,0.029936345306062633,-0.03762926396919038,-0.00017462503221606662,0.008175153984612134,0.02675214732702452,-0.013595724171332433
04/2020,-0.014943029878521119,0.0223017161989138,-0.004600934372176606,-0.023233528564977426,-0.0036662367190883663,0.013433380150648301,-0.01612434225504191,-0.0005526682262431334,0.002891807221048334,-0.019181747231809678,-0.024977684290400166
05/2020,-0.002167897084814652,0.056227273410832536,0.016409639656674857,0.05157670172030845,0.0111525318979993,0.042381138708636405,-0.014953892825517512,0.0003204987788191333,0.006848183422536201,-0.042679048104424015,-0.0070981662241293994
06/2020,-0.043401689867765825,0.013621272533716235,0.19999887548524775,0.07193249007867394,0.008059399144678266,0.06587270068607663,0.01580340993325433,0.0009921533951142,-0.057206108523111365,-0.05363439680526958,-0.0190948390815881
07/2020,-0.04604984728129965,0.021456797492125933,0.10100209888101126,0.02445149220858181,-0.025867840843715465,0.0439039630493655,0.01701827379823446,0.0013213379951926999,-0.035356133119930626,-0.027077178900323347,-0.013788645806534333
09/2020,-0.16624098514472718,-0.04416152141845856,-0.0550663300925179,-0.24810769164522614,-0.13581713032994416,-0.018906403242296105,0.016163747089655258,-4.2904359773033415e-05,-0.0725127200019469,-0.043838999167715643,-0.0160642197471307
10/2020,-0.16004013134848477,-0.05708836570651399,-0.19583488374055277,-0.32908164597057066,-0.09496428083984713,0.01235457990711509,0.004382486164022225,-0.002307946851749167,-0.025948685471143495,-0.012975874150055714,-0.09731612746187912
11/2020,-0.08111463098172934,-0.06920323565176423,-0.11870386853574637,-0.309234927495838,-0.14008533016954616,-0.05792533568961624,-0.08199626285112437,-0.006730442491199167,-0.03500986958911413,-0.02811861235776598,-0.11550289636837174
01/2021,0.07231721938691922,-0.12414151114072702,0.14555836653058915,-0.11580730962076097,-0.05900645381432388,-0.09648255741148458,-0.24659598089049253,-0.005747155565506599,-0.05461963437792489,-0.017955388571701845,-0.16011860862304583
02/2021,0.12130196684147408,-0.09130479077857867,0.19639227024750153,-0.03991272722460051,-0.10572130578280715,-0.1724779467319473,-0.28496715509910947,-0.004168293680805,-0.041937024167417965,0.01056762377873705,-0.2070765782200874
03/2021,0.04514934236257093,-0.12061550231443045,0.03417825130198444,0.018966211130926797,0.00443266604551365,-0.09482051461080603,-0.21753543312156806,-0.0033275473079245666,-0.05080903131283207,0.012113382324789352,-0.2073062146839377
04/2021,0.07310840973618762,-0.049141273788816935,1.1303580511572369,0.2220205890830773,0.016321269028362815,-0.05659840498358554,-0.08011900944194954,-0.0052360700377913,0.001886552122696876,0.01417703467876722,-0.1852913891783501
05/2021,-0.012626520196626643,-0.06268076191051254,0.8878419733760273,0.1784266450159122,-0.016258661254190915,-0.06041753480771511,-0.06145339662021997,-0.004780161272982133,-0.011957726001190988,-0.06947228592574811,-0.049493393667320196
07/2021,-0.18930584486139,-0.04727633160740263,0.9991757516265051,0.04750030841060806,-0.025427880666841554,-0.05831611642267504,-0.08351365811215757,-0.0022540548164152,-0.026020360536778527,-0.07687421608782434,-0.03256443080670843
08/2021,-0.24643968465713362,-0.044209240725040934,-0.257777382789568,-0.1828707287873452,0.07113475485356718,-0.09740818316406591,0.0058725042159312,-0.0011133009133369334,-0.04659020301895383,-0.09888327170162858,-0.02774657971428023
09/2021,-0.17483699414768708,-0.04235895762635083,0.14495187732327205,-0.16790391980908917,0.09059287807609429,-0.1345168571042435,-0.047455233026675564,-0.0017209659929563333,-0.14488185200356607,-0.10743438812710189,-0.09605155420955085
10/2021,-0.06361412156465167,-0.035962974286713766,0.1529004904606973,-0.08475538836318182,0.05062154734473062,-0.13076153313389535,-0.041581043019005996,-0.0009711357652375333,-0.12731793962472196,-0.10887889490994714,-0.11889563106073923
11/2021,-0.12176815536883594,-0.021860941023960166,0.15472493643648474,-0.0794228940074792,-0.014735550241870015,-0.10184114012705857,-0.13232303083960864,-0.0014437673815152667,-0.10447528057536126,-0.10318306560704989,-0.11080704909690843
01/2022,-0.07945365302119406,-0.004654623873059034,0.3393851257847332,-0.002713427086703815,0.09548374717983242,-0.059529120075898105,-0.06967939400649001,-0.004441515138454266,-0.0060602017431851994,0.0848107440172899,-0.0222701581311928
02/2022,0.2424251394758997,-0.002978142733346833,0.25185959030987554,-0.048260130635248144,0.003286909657602625,-0.0836421924524991,-0.06744146102591704,-0.005857216539447401,-0.025493207199111467,0.10181237748891551,-0.02870329964510517
05/2022,0.48055414039528266,0.18034441786353603,0.545407987769218,0.007628534455260387,-0.022335864510290345,0.06453808104006954,0.1256493126854549,-0.016630297903661065,-0.003531110152548931,0.49709833137388076,0.4045885241856307
06/2022,0.5228953903423516,0.2403387092661068,0.4396121496754681,0.7976042117250787,-0.13353853688339187,0.5142284206636134,0.7779881381493573,-0.013674913942139334,0.08225974573190166,0.4022203013551424,0.4443704205549541
07/2022,0.2927965776683174,0.2824845776011447,0.6513456591477079,1.0145671557484734,-0.04059096485004079,0.553527480430755,0.8898708471947417,-0.013231014589684403,0.08717082611283417,0.4163457408994258,0.5274929943575346
08/2022,0.14398505568087608,0.0886784598538618,0.3486600231269055,1.0366059002305554,-0.023149927118136456,0.47759448200094806,0.7738922076326437,-0.0010350448794037021,0.0769614612163022,0.06445436658004487,0.1215936776994405
09/2022,0.24172272858838528,0.010538654195618233,0.00804185002881356,0.2223165732771527,0.01377984042894928,0.0610003689404943,0.23500667002485878,0.00011575703480409772,0.0381616786512457,0.02526128389571627,0.16517015229500467
10/2022,0.1720380166765385,-0.0156649653851117,-0.13795813492623363,0.1899641192654431,0.006344691293865779,0.07246400835249199,0.20219175104212414,0.001342014710747631,0.11902759228428304,0.08146393812700033,0.13353406926978295
11/2022,0.14431905327217967,0.016998740819632333,-0.07359564630220981,0.16347002291023152,0.03780189182026765,0.10461630306761105,0.15272508426724138,0.00019751442042083102,0.10573958105929489,0.0646661922374903,0.12847982025336077
12/2022,0.007424710231966632,0.0936222150642082,0.08679913811235991,0.1814782345424698,0.025130455749045048,0.08716648127259465,0.1517505149734722,-0.0021541708464982022,0.06457936999529383,0.1063012362245734,0.15781490685773752
01/2023,0.015922916698822367,0.08983539608779846,0.09314686424366109,0.05874350393284028,0.030404960106318584,0.0807555236573656,0.10792779832485193,-0.0036172660475387356,-3.415834644316639e-05,0.06764823584089737,0.13587860360318513
02/2023,5.229671528106614e-05,0.04485477917378342,0.07459966054575719,0.03553029218202695,-0.03852799080654852,0.047798304526942725,0.10049173594496684,-0.0014272922064628355,-0.0029376163387068665,0.04668395254905831,0.1319398172725688
03/2023,-0.06256341929540356,-0.09856124057483369,0.016614841215790016,0.01620612655699055,-0.0008920282132651539,0.06424618497131736,0.0127247793658258,0.0035065892825029647,0.025584052894229364,0.011676222501342537,0.08270432925753343
04/2023,-0.04561552499502144,-0.09798646023176055,-0.031811841920125886,0.016197178813250317,-0.0003093001455787132,0.09500290846842263,0.0282723948846297,0.0031246545864879647,0.026071680867563035,-0.022968580257269,0.076645022621676
05/2023,-0.0275643980013196,-0.08084774261493599,-0.030590066128369713,0.03591957625495981,0.04889266587683059,0.07920970763802644,0.0351618635936586,0.00018094776207663141,0.027276841195626234,-0.026618016187488835,0.0667428684375887
06/2023,0.03185718115260363,-0.023624971912499234,0.04513964418743862,0.07000519171229648,0.00637952365749702,0.06433242911321667,0.031140414491769835,-0.0076259175411905675,0.002919894060108235,-0.06964203750097063,-0.028316098027494168
07/2023,0.3956255453103113,-0.022899731459005434,0.07677219925332684,0.05516617345929461,0.012903439886702546,0.0032824357253874096,0.014615572309702932,-0.010824068645105635,0.009207987685602034,-0.06289120561003717,-0.010994768343761235
08/2023,0.3176714021810307,-0.027527274561245332,0.08764952928146184,0.017873752227054448,0.002328922496123613,0.01100904194210311,-0.003950796489095768,-0.012531146246583502,0.009086290182177367,-0.063050671578264,0.07046903816364114
10/2023,0.18284767826931422,-0.03275211308943417,0.06835256197969986,-0.030332112289751318,-0.014741496968457687,-0.013340367189665754,-0.035820012743967504,-0.009947880327850935,-0.0003526624653797661,-0.06968227722048416,0.11598787063530798
01/2024,-0.16416739248003662,-0.002330814359171702,0.15077287617679228,0.007989935272868615,-0.04762525402174748,-0.002249773778950423,0.023414833996487763,0.0008424951930248321,-0.0446191145572227,-0.1150855853488267,0.08696043613733011
02/2024,-0.09304182317166433,0.013633581327969898,0.13272451480562122,0.034104167701650444,-0.050679861305996256,-0.012692829953035957,0.030020391350602058,0.0073892321630881315,-0.04556466578111481,-0.11467831751034784,0.003417807228546536
