Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
eib,,,,,,,,37901.01186,43617.67299,49010.559389999995,54545.42301,59776.654780000004,65216.10517,5667.27821,10942.254350000001,15423.59932,21332.796850000002,27206.69277,32874.00746,38811.86378,44564.79396,50662.10819,56555.323540000005,62089.74415,67159.27436,5502.89697,10368.30022,15827.656729999999,21218.60925,26831.38215,32132.748900000002,37803.06562,43657.71765,49636.12707,56018.988489999996,62281.40819,68590.98602,5863.46284,11010.29531,16362.20587,21562.87587,26985.900820000003,34653.83023,42206.65311,50460.70809,59181.51352,67846.74819999999,76921.28090999999,86633.5395,10603.874790000002,19462.3433,28995.609099999998,36840.02141,44562.96935,52043.53985,60007.58182,67691.52391999999,74985.00524000001,82709.38781,90392.39786,98922.23264999999,10066.95424,18363.53534
first investment bank,95042.44256,10511.66897,19956.32201,29947.03152,38985.83081,48606.98851,57075.94466,65577.87612,73988.48843,81528.96861000001,88987.59848,96270.25734,104108.19537,7715.714300000001,16304.769530000001,25184.61692,34203.720519999995,44478.72212,54490.73715,63408.90019,72351.80025,80969.6822,90104.69924,99335.44318,109317.82911,9151.134709999998,20549.71342,32266.65503,42910.375270000004,54106.89596,64873.88922,75971.46031,86181.60537,96060.94819000001,105825.61015000001,114505.35334999999,123733.63311,8603.062100000001,16185.91167,22053.55196,27567.04353,33238.2504,28709.86122,26942.893210000002,24268.03274,21994.969820000002,18900.688850000002,15834.91983,12804.99791,-3399.18332,-6148.16315,-8762.370280000001,-11479.77831,-14676.30847,-17607.308849999998,-17393.0218,-16070.898679999998,-14142.72536,-11734.727850000001,-2727.40279,235.4469,2617.59916,4579.84295
fuib,4123490.04156,370678.52798,789693.43906,1205935.289,1618668.95057,2031541.75084,2453725.67165,2951150.52904,3426528.76364,3882568.28854,4391782.8276700005,4899445.40333,5292099.6725200005,580411.4127100001,1134325.52545,1722445.9062400002,2294030.48301,2817474.30929,3319877.00637,3875863.6683,4498450.75233,5126363.04362,5782630.66737,6418083.09671,6846907.8922999995,698326.3058999999,1351336.6801800001,2029068.2475,2767467.73917,3526188.81225,4234301.84588,4987204.88551,5764301.20854,6580978.27607,7442244.114,8331003.933460001,9230891.15467,1006106.50039,1876059.57393,2830139.24272,3789022.44593,4707497.141650001,5578244.35208,6573263.8303000005,7341666.8532300005,8073700.67459,8861998.93013,9678611.53853,10154550.76234,905415.80959,1672591.59194,2522296.3714,3419771.11512,4355506.33413,5402081.3319999995,6564908.04178,7704712.1367500005,8829271.2282,9986085.38029,11145299.17306,12365483.97666,1227690.6259100002,2365278.6044099997
ibox bank,50524.54398,6179.52575,11071.45719,16051.26042,21226.2769,26807.2203,31871.9462,36998.57112,41641.25347,45464.9057,49143.60926,52274.875049999995,59630.93023,3578.49605,7157.75428,11076.80848,14830.84429,18499.385889999998,22101.829810000003,26374.664530000002,31228.73131,35453.51674,40115.132750000004,46178.45459,50979.93832,5782.53239,11899.26547,22254.53721,31233.44047,42407.00876,60360.78452,79926.75317,98828.5217,112244.8803,127109.02593,149258.84081999998,162860.18680999998,15648.66509,27981.76058,37050.40824999999,48908.90645,61552.948110000005,81683.79710000001,102506.58577,123296.45176,141413.68587,165816.96058,188740.30205,216748.31858,30168.6055,,,,,,,,,,,,,
idea bank,1264667.30693,120132.56303,232709.14883,360290.76288,487608.05046,623611.96263,756918.53223,901014.65544,1033908.0647200001,1175402.84815,1323385.66226,1463130.2123200002,1610031.3443699998,147015.89588,275103.5407,423839.48780999996,573527.13694,711297.4112000001,850990.63093,992843.42637,1115080.3941,1258046.10937,1419303.72542,1535702.9496499998,1675082.6734,141896.51517,276635.42774,432908.15597,585191.3895899999,751796.6160800001,922988.62078,1100428.11974,1291350.98978,1478466.32758,1672940.83593,1867110.95711,2064946.7786199998,204676.61185,395745.53353,619673.1968,803459.8027,1021354.828,1196884.71478,1374604.30033,1564040.32272,1741449.78216,1926067.3511,2100426.33028,2260883.8274499997,143793.29385,273065.77936999995,416424.40671999997,556484.30178,702818.4635899999,852137.7625500001,1015801.91192,1184811.57606,1356429.92017,1534138.64952,1705873.34294,1880269.02346,190997.53741000002,372647.23322
iib,151953.79011,14750.42607,23656.26175,32354.83512,44761.7036,61631.16138,74532.62267,84763.11726,100045.98224,111623.83405,123258.6967,136697.10467,147478.88692999998,11613.3493,23742.33976,34656.917129999994,46854.93344,56053.47746,65972.71078,78586.69009999999,87047.60541,112251.34388,122520.99409000001,134972.15162000002,141607.19404,5513.56164,10883.864739999999,15079.85186,17833.26527,20706.544439999998,24211.26246,26581.9367,29012.931859999997,31668.66215,34854.00362,37171.14173,37991.25971,2742.02644,3181.98317,2158.07633,2329.5467200000003,4045.6395799999996,1682.4298,594.38283,-2288.44443,4215.43839,16595.348179999997,28376.50574,120522.31564,19888.160679999997,31451.64818,50129.33009,68609.09836,90837.96346,96786.83942,110268.08771,122136.40636,136156.00993,150554.39654,201268.41812000002,219821.92768999998,17497.759729999998,52644.16743
ing bank ukraine,1015822.08739,101609.79222,190327.92744,278843.92019,366093.10348,450518.80735,526102.10299,615441.30378,685532.2731400001,756339.61852,833032.3870400001,912828.06287,983699.11033,71519.1521,127880.88211,180654.48574,235931.52062999998,281982.47311,322178.54318000004,356185.22182,386875.97592,416900.47904,452164.72108,482993.48404,519011.55055000004,35383.64362,69145.20218,110582.16922,149363.54137999998,194949.97792,239663.83988,284731.063,330764.99136,373783.49535,419213.92083,465208.31695999997,514452.35084,46803.711800000005,83101.04493,132020.06315,188213.21847999998,254443.52807,382025.32436,527618.58837,684970.1058,840886.93701,1000548.1211600001,1169507.22466,1316910.29549,177985.17748,330357.3206,508430.59569000005,669268.5040699999,836310.99756,1003048.78414,1178887.12291,1354594.06291,1482746.09397,1630653.33602,1745576.87322,1877301.5621800001,145322.07678,269726.09985
kredobank,1304456.7894,123087.00712,232610.12058,351980.52399,467943.28453,581848.8268,707179.26951,835968.65393,967542.04584,1092827.29843,1223532.33511,1354516.26587,1490852.54644,141900.64459,272283.0724,413889.60696,549827.64349,693223.5290600001,833299.33592,988309.53943,1146615.7920900001,1299236.2965,1462060.49758,1619694.86224,1788682.60717,172709.13408999998,321942.18461999996,483702.75854,639557.4079100001,801244.4390199999,963807.00539,1133534.71285,1302645.5488500001,1466707.26689,1639545.19498,1809305.93598,1990277.28925,197481.79017999998,356043.46189,533065.5173000001,707489.3140100001,883335.09154,1068433.73072,1248875.4892699998,1382465.49158,1546609.65694,1764163.25553,1986673.34023,2195977.06827,280979.61179,472541.47231000004,718438.74138,934260.74605,1193382.08577,1453830.1752,1768154.84482,2059607.8931900002,2349680.3216899997,2637848.07501,2930648.20828,3234929.7796300002,322841.11853000004,611994.9327
metabank,51408.19934,5191.82554,9900.58434,14224.04996,18392.36266,23677.45563,27961.19834,33997.37242,39402.5551,45325.20464,50745.319,56092.05428,61815.242640000004,5026.894,9332.42651,14385.001400000001,19415.73988,23849.21912,29145.95388,34693.272919999996,40169.86272,44900.30117,49651.436859999994,53486.91061,58597.717789999995,4159.62195,9269.30527,16578.14185,23525.95978,30380.55006,37248.3706,44148.07687,51308.49819,57445.371450000006,63184.63102,69662.66733000001,75630.70181,6531.00683,12414.3347,18580.86805,23958.58853,30080.00268,32816.665270000005,33686.15361,36249.75785,38571.45703,41184.06972,41680.19445,44494.40862,3819.9568099999997,7125.022379999999,11366.91056,16558.06912,22519.547899999998,28634.756840000002,35489.91113,42826.81149,50442.62487,58061.24462,65452.89674999999,73598.98087,12681.629770000001,20604.11004
motor-bank,77309.03081,7139.3725,13490.33469,20014.31876,26404.81523,34709.28429,41158.29484,49073.37065,55727.111229999995,62887.40865,69979.61054,76212.41433,83244.14521,6400.66384,11904.219579999999,18986.75253,25185.00997,30998.75452,36658.86657,41758.901459999994,46645.264939999994,51063.58038,55034.880800000006,58711.53175,62757.10103,3178.91959,6801.20186,11277.51516,16744.539230000002,22797.171739999998,28115.09998,33557.81355,39711.06609,46648.9421,53260.40001,60655.655430000006,67919.01547,6386.040849999999,12326.19921,19549.33113,25808.08824,33239.91901,38351.222550000006,47599.67234,55977.65016999999,63557.324219999995,70451.87556,74925.11392999999,79774.81041,2741.45324,5647.74822,11364.08887,16111.87491,22094.17078,27816.86229,35130.044140000005,40383.40407,44576.21854,49366.91356,54482.7303,57902.20025,4268.218809999999,7714.836520000001
mtb bank,257806.31987,24382.72646,47331.24409,67082.31459,89647.60403,110933.72168,133218.00425,155060.78412,177677.41372,209499.43375999999,239980.42484000002,264064.86347,288808.50878000003,25614.297270000003,50406.353559999996,73553.30994,98987.15293,118982.67481000001,146032.68451,189678.93766,226195.29955,254924.58628,289805.18633999996,324411.84351,363615.59721,34353.97436,70022.31332,115877.80803,155607.87555,200021.24151000002,244665.87562,293968.12064,343455.56726,389620.46771,442847.88912,496423.76891,554749.3475500001,61530.66828,113784.93966,160596.63671000002,203779.25982,247153.50668,274698.90371000004,296728.90793,321942.75544,357424.73983000003,403218.32979,422455.67724,445160.72076,31091.23586,56241.335730000006,88995.63364,118492.53013,107518.33368,135802.64792,167930.97071,220327.68837000002,267037.87021,306549.3732,340614.1596,384355.11586,30020.20206,66152.57023
okci bank,23610.53914,1837.02987,3320.58533,5309.65723,6776.22113,8481.39159,10171.65244,11678.00259,13108.752629999999,14647.823900000001,15903.481389999999,17104.62654,18815.28673,1450.32232,2574.44219,3455.33752,4889.06392,6457.64692,8226.9766,10526.715380000001,13496.45139,16969.89733,21470.81116,26440.48892,32873.86286,7237.28519,14377.868129999999,22430.99132,30243.250239999998,38357.69793,46189.575509999995,53393.57013,60456.738110000006,66753.35161,71756.22950999999,75357.01136,78806.66625000001,3455.98169,6107.9172100000005,8542.809229999999,11450.899379999999,14425.4229,19634.77359,23669.30657,27526.92475,31861.5497,36130.12248,40526.49119,46840.26273,2895.5451399999997,5170.82118,7466.00716,10300.746780000001,12383.19338,14551.05976,17611.00002,19539.3241,21166.45319,22514.62859,24712.145230000002,27169.20595,2879.44448,6410.86151
oschadbank,5450245.34011,751118.00078,2519362.82057,1598882.07833,2098837.452,2533986.02987,2942765.73528,3395772.03686,3730328.46449,4185238.3559,4634683.25003,5063294.241339999,5491640.16971,525191.98071,967807.72072,1482721.60979,2053352.07889,2674199.35154,3377110.04192,4218381.58834,5087908.888979999,5668736.9535799995,6398130.58675,7182536.86467,7986003.80587,1018479.60696,1891782.12923,2898215.59046,3886912.09888,4961416.87529,5997434.2024799995,7192527.58129,8194703.46759,9268223.23777,10328840.858469998,11429281.05385,13364516.57876,1205000.3097700002,2192268.2422100003,3198974.74629,4214896.164879999,5317852.323050001,6460410.90128,7705866.93752,8687717.94053,10338352.235059999,11775654.96616,13274964.81755,14884378.356150001,1677383.5323599998,3093980.42218,4645522.68755,6098134.40603,7511882.874380001,8706569.440699998,10401628.73228,12106398.935940001,13799992.49432,15287027.21297,16938960.74798,18786030.063630003,1743648.78826,3433211.84198
otp bank,2907027.97698,320930.14176,609656.78159,903921.15568,1191276.06446,1500230.71045,1786229.34586,2089266.2538,2379967.92311,2672214.5226100003,2999212.1325399997,3312289.36348,3647214.92132,312618.2084,614125.6385499999,950995.41932,1245993.5763,1518187.81173,1778729.24645,2071476.5876000002,2351007.54244,2631969.59873,2928123.37415,3239374.71649,3576792.88252,342200.42471,644883.71463,1013191.542,1374751.69914,1755115.08819,2131009.43683,2530563.1063,2934053.07647,3340835.70243,3768920.15331,4209399.40794,4682146.8028,485237.11043999996,937798.05776,1438889.7610900002,1909467.84014,2412721.18688,2963194.1493200003,3534133.6362699997,4127612.2249399996,4721828.194730001,5377908.150049999,6069972.91251,6831617.22629,758163.2919300001,1363302.59226,2152025.3057999997,2826299.57642,3577346.44079,4306635.95081,5094254.53516,5823181.04375,6352626.1071,7209755.74429,7907574.44361,8640708.09667,738744.80333,1418679.17108
piraeus bank icb,220560.68734,19854.75012,38243.73732,55195.20215,72869.30406,91860.24213,110683.41464,130320.4743,149194.61643,167280.99177999998,185813.96021,203563.54582,225376.74817,18390.13435,33654.82541,50645.64219,67901.6095,85375.04328999999,102326.76454,118222.91716,134334.34722000003,151100.73016,168009.93844000003,184955.83518999998,204000.12859,19825.12374,37067.48349,56271.15739,75529.79261,95861.06691000001,117744.20952,140317.53373,162746.72967,184543.19989000002,208294.55163,231854.96454,257062.37957000002,26067.409949999997,48287.04844,71744.42833000001,94687.49210999999,120459.25766,153370.08266999997,181993.5338,210995.14218,238016.62396,270924.09792000003,306742.39078,344842.02608,38011.835759999994,68304.16811000001,100226.15684,131511.38893000002,167584.49493000002,204490.86069,243734.83518,283742.07643,321112.22673,355056.36494,388766.70158,424026.75518000004,35794.58861,72060.03227
pivdennyi bank,1143889.82582,124181.54616,241579.93323,342212.95884,429996.67244,533670.70202,618902.104,720403.12415,814150.7719,906628.2869599999,996357.25239,1087892.94877,1199848.98946,106440.83899,219705.35152,330335.44139999995,432613.24773,561136.64833,729359.43614,894743.26537,1023724.71575,1159041.45034,1302028.51308,1448897.97234,1551677.72389,148189.47134000002,282763.3515,434457.10119,589734.6271500001,750217.19483,873587.81358,1041178.30165,1191413.7806900002,1336189.55957,1497156.7493099999,1642012.03188,1818306.47424,184077.96917,328280.70689,500251.57158,653635.9910500001,821218.19469,1048385.24349,1236769.6108,1424898.08415,1608848.46229,1811988.30477,2050219.1590699998,2291585.05199,236298.47577999998,422220.61098,632393.76846,816312.21359,1043941.73681,1298723.4381000001,1572690.2955099999,1845643.04932,2095716.3958800002,2321629.66695,2563495.71191,2812501.7618299997,269469.60709,521432.52681
policombank,38102.95694,3286.39456,6261.95595,9558.30111,12729.74858,15869.45732,19080.49611,22769.12083,26144.53545,29394.07231,32967.66928,36829.25857,40522.601350000004,3606.42546,6856.22535,10319.468219999999,14040.47542,18061.99952,21896.94695,25766.658629999998,29662.745619999998,32603.282659999997,35888.45824,38596.86271,41752.59233,2554.58257,5035.38355,8154.59691,11182.69637,14190.601490000001,17142.3902,20044.426730000003,23299.48915,26644.1437,30453.99154,34026.3359,38020.87763,4437.43474,…,12569.12197,16947.68395,21443.21101,25486.080869999998,29492.67974,33654.03155,37289.30525,42150.78494,47207.41448,52509.148680000006,5285.99581,10298.93502,15714.02464,21058.760240000003,26534.74128,31828.72493,37714.11791,43703.46076,49481.62121,55444.70518,61367.32515,67334.4099,5682.66521,10730.7418
poltava-bank,139558.42804,11408.63642,24880.44303,37202.44833,51042.79927,63688.78965,77700.65719,91599.40837,105336.01599,118761.31522,132468.041,146743.51246,163299.51421000002,11082.10798,23530.153680000003,34796.665740000004,47565.3196,59451.24737,72748.93404,85967.93168000001,99168.03695,112095.33967999999,124660.27870000001,137781.51194,154074.52849,12063.44541,25788.5478,38821.68377,53372.283449999995,67946.47807,82387.41713,96730.86714999999,111780.56594999999,127402.8304,143195.16752000002,159498.87424,178097.74827,14829.27967,31242.7363,46883.347550000006,63553.541750000004,80129.0823,101635.00143,123846.68817,147714.26595,170787.04861,193809.62123000002,221573.43702,255238.25948,29011.45858,57200.21922,84557.40295,112958.42828000001,141707.06073,170365.23652,202818.22374999998,234910.88263,265672.44818,295441.60489,323994.62022,353045.32588,28110.74404,54694.13784
pravex bank,,,,,,,,233894.30501,267133.17633000005,299122.94937,331813.75976,363105.78359999997,393880.49115,30177.23019,52912.051699999996,78664.12389,103267.43936,128618.84929000001,151571.70373,175067.61474000002,199716.68605,224216.162,248715.90574000002,274640.63361,302351.1878,27963.320929999998,53130.01137,79733.72999,107967.14254,138820.85158999998,168012.37277000002,201375.63726,234846.40178999997,266944.84014,301833.61982,336126.99422,374260.98754999996,37564.09275,70626.43961,104656.56075,137332.25996,172163.14667000002,219464.65764999998,271183.01103,323766.67371999996,377781.85701000004,433549.15206,485812.79487,540067.05845,52716.2917,94541.5649,138971.87071,180700.23645,222106.16748,263176.93447,310358.94472,354462.816,390253.76036,430766.48767,473274.90671,514668.2339599999,43399.675670000004,83683.67865
procredit bank,1049921.10342,101862.97571,188542.31441,284534.82521,388593.50313,496948.6423,598912.82827,721969.59165,840723.49251,952414.1868299999,1071175.0370699998,1188867.0388,1295567.45453,117442.28515000001,215437.73024,326853.05561000004,431314.14232,535782.61605,637494.57216,749110.39916,856748.96906,959423.6924599999,1070420.19289,1159774.3570299998,1266216.0996,100221.9997,192454.63071,299013.81956,408105.95709,519247.04642999993,633204.75411,754373.3124200001,877541.2019699999,999916.40382,1119491.9155299999,1245942.6960200001,1382659.08831,123488.03542,237984.36709,356254.88369,473484.06609,603187.80176,727509.9207199999,832927.50625,937873.00927,1047166.2753799999,1183188.8808000002,1332401.77703,1498968.7366799999,163689.09715999998,303975.55136,457134.96282,613279.56161,785263.0450200001,957485.05792,1154805.90784,1357827.04455,1562126.67469,1780347.00572,1993629.45249,2219422.79685,227162.13184,438581.50963000004
radabank,132804.15179,12051.52723,22189.59433,33159.53786,44790.54443,56700.83372,68536.71578,81416.97903,94066.80480999999,105973.13702,118459.06094,130648.90195000001,143739.30462,13220.780400000001,25530.536900000003,38484.128939999995,50685.09357,64783.76308,78854.43857,94250.05685,109190.69154,124468.8119,139758.19814,154681.07511,170931.63595999999,17406.885150000002,32920.242,50376.07181,67473.04686,87261.00698,107234.34766,127852.95854,148254.94856,165969.28983,185690.91809,205561.95163999998,227313.01618,20297.06865,40366.78514,60999.9539,79709.24850999999,97020.26845999999,107705.2731,120699.76631,136872.8276,155530.84493,177358.08312,199642.57777,226777.14403,29893.9638,56596.26851,86147.65912,112901.65616,141699.21896,170231.26155,203693.94636,235904.15891,268904.82622000005,302130.58124,334825.99269000004,371871.70589,39868.90113,77262.91981
raiffeisen bank,7050561.18823,602828.20422,1148931.91825,1740504.38071,2334768.0544,2950551.17512,3532389.43716,4134605.45309,4738678.86515,5314578.81412,5931546.278879999,6532498.06403,7173438.23822,634564.1428400001,1231239.87613,1860255.6977900001,2470841.21003,3112884.73672,3724726.54264,4341463.43535,4932916.13054,5507612.00892,6100981.74617,6668241.12015,7272092.346100001,614489.3696300001,1183852.1970300002,1811932.37458,2459549.2229,3147058.85851,3835632.04401,4530925.95049,5234762.41587,5940384.980099999,6686261.823980001,7431808.81202,8204159.607089999,798237.8868099999,1544442.90697,2424541.99091,3281318.50592,4151945.98874,5174868.6625500005,6309336.16458,7520223.2456600005,8764662.163700001,10097005.29526,11426362.19743,12829718.96735,1422794.76931,2656160.04841,3976728.0732,5196089.10068,6560454.29373,7937906.32969,9421662.26832,10940914.24474,12381771.94175,13771324.55333,15188676.17806,16626413.792510001,1453306.95247,2850165.01655
rws bank,16729.78958,1566.71105,2919.40463,4702.17901,6289.33135,7590.57604,9481.41391,10732.86786,12026.26538,13507.67422,15516.64761,18360.289380000002,29396.110969999998,4478.83091,9185.43349,13551.01086,17577.239110000002,20859.49031,24392.3125,28181.94582,32240.87247,37764.11303,43900.401719999994,50354.64081,57603.213670000005,7987.33707,16047.18909,25754.092109999998,36755.62174,46929.217110000005,60122.89151,73120.11529,92684.2994,101910.4082,108042.1905,116526.35334999999,125680.95942,14076.63893,24107.53435,30782.86731,37468.94138,44352.28053,24553.93356,5373.248430000001,-6855.38908,-12252.58127,-12805.39949,-6829.64209,-9863.90477,13060.20253,22508.438120000003,32838.33799,41636.986319999996,53295.87055,67734.19891,82617.99872,98705.26051000001,111629.48070999999,127513.18428,146573.81358999998,168266.27692,28976.33966,52774.73451
seb corporate bank,139370.45487,13447.03956,25287.94305,37008.5941,47636.03218,59016.51821,70796.68531,82339.69398,93287.27214,103289.85459,113303.58862,122534.57728,132012.85154,10077.21192,18210.20234,25307.799030000002,33170.157779999994,40871.057010000004,47183.63319,53830.91254,60419.5281,66517.60814,73155.19215999999,79366.04977,86069.92295000001,7592.98984,14170.22402,22388.808269999998,30377.28479,38759.162019999996,47457.59902,56671.40145,65753.63898999999,75036.83812,84070.87690999999,93069.88541,103113.99978999999,10329.09397,18434.437469999997,27191.31836,36417.61157,48123.58029,69884.89459,95035.64103,120637.3401,148165.89739,181188.5285,215319.63590999998,255369.39724000002,43719.876560000004,82391.17727999999,124455.18715,159702.68241,191922.244,226082.42949,263462.62153,294180.66227000003,330935.9301,365609.60276,398783.81924000004,435743.26885,43156.78003,82695.1734
sense bank,3778100.21447,372842.67123,699562.07217,1019275.74499,1333664.57462,1669718.19356,2006728.1371,2325485.23147,2646800.7571799997,2998231.74963,3362758.23699,3738210.3331500003,3976594.05943,416720.89793,996417.54718,1388036.3402800001,1770287.642,2149475.37147,2547990.04939,2943884.15769,3351411.07314,3766353.9856100003,4193889.24675,4619343.45589,5058422.1017700005,476813.29321,926963.89574,1415579.4290399998,1879820.67566,2374615.6336600003,2875487.88713,3405897.42403,3964454.39217,4507595.51588,5072437.0479,5682417.214310001,6332586.87222,669318.96368,1313302.49675,1986756.79762,2652859.40926,3334545.54687,3880617.6870999997,4416697.47409,4978059.9721,5493792.923359999,5957360.739990001,6425793.96995,7052851.46074,471448.8713,911307.88112,1407623.28244,1876561.0747,2265768.07266,2517874.59115,3001583.8515999997,3465251.70306,3844771.14069,4439158.33753,4977237.69039,5539509.67037,603170.4661999999,1147816.48087
sky bank,5099.65205,199.24469,56.2125399999995,319.68557,1051.76576,994.55509,3895.7435,4928.52397,5351.333280000001,8118.19015,8454.577000000001,8199.16755,9028.50002,1972.5632600000001,2075.2175899999997,1694.3695599999999,2108.4607,1931.9927400000001,2037.01299,2897.1407600000002,3354.2075800000002,4649.91462,6434.01315,8149.723379999999,10542.78824,2383.6659400000003,5194.21934,9007.75462,12358.09931,16350.73385,20704.192079999997,26138.93545,31761.21612,37889.92766,44243.629830000005,51626.5321,58536.897840000005,7479.82631,15572.32207,24243.23127,28621.86261,34938.01613,31673.098289999998,27231.12958,31653.6845,40972.76354,52351.94358,64893.08192999999,80127.93135,15140.10839,28054.80142,42706.97955,55333.69485,69600.35266,84426.86947,99787.89064,117083.20211,132621.11966,145517.95627000002,159966.98283999998,172474.24393,12901.17616,26513.221609999997
tascombank,1101142.15028,103218.8926,199939.06049,303254.35479,408790.30097,535552.97019,651698.81887,767901.35444,885010.61583,993741.63622,1112939.19382,1219274.62616,1337138.57747,112507.13969,215233.62696999998,317400.40076000005,422553.88126999995,525570.2033,630494.31917,744869.36069,867174.28537,998757.16006,1129521.3573200002,1251971.70799,1383947.17642,130149.67218999998,257819.38846000002,387959.84541,527389.27719,678741.96355,835173.68935,984414.7842400001,1136433.72146,1286976.55835,1454681.81356,1627841.33078,1814420.07256,197501.1053,374102.75897,584615.6600100001,784433.94759,992645.6740700001,1177472.03847,1366591.04245,1555030.47565,1715859.70669,1876654.93303,2041733.2199600001,2231171.7269099997,200430.86135999998,361927.30952,548637.12533,723486.60445,911051.16964,1101764.27898,1326591.48866,1540126.9502400002,1756581.68716,1955962.5237,2151809.28478,2359859.11482,215943.41493,420751.85965999996
ukrainian bank for reconstruction and development,22471.79258,2063.18786,4028.32602,6161.80014,8188.41752,10218.82271,12271.30368,14356.61383,16356.82517,18168.502709999997,20035.93433,21783.604069999998,23504.66379,1711.8785,3444.99501,4958.93596,6553.63342,8073.08592,9552.627620000001,10957.262289999999,12423.17001,13855.4681,15424.40402,16978.26185,18563.549290000003,1647.49984,3159.2420300000003,4743.2271200000005,4168.45532,6042.0862099999995,7680.0429699999995,9473.904349999999,11921.60155,15050.36658,17689.4462,20339.850599999998,13556.22994,3037.8716799999997,5620.87162,8464.68923,11241.026890000001,14119.16195,12836.382070000001,10777.69023,9891.3403,6759.68235,8383.56634,10384.32117,12864.737579999999,2406.75776,4574.50795,6912.41251,9350.043599999999,12194.90518,15533.77316,19203.85664,22955.77853,26619.79256,30476.18951,34156.01503,38433.66691,5615.56157,9775.7751
ukrconstinvestbank,,,,,,,,32197.53458,35675.575469999996,40201.75111,45092.569930000005,49528.45898,54671.32335,4977.5241399999995,9375.94778,14337.78867,18833.04879,23452.43921,27651.60234,32312.30659,36104.858389999994,39969.0015,44608.58801,49349.65191,54980.74398,7583.13625,14260.28319,21705.24018,29671.05639,38205.44256,47032.34457,55605.66853,63805.150519999996,71725.16651,79553.64263,87359.86943,94007.39339,9423.27617,16255.922040000001,23843.75328,31317.05754,39053.602159999995,44448.939809999996,50341.76953,55817.01478,62232.45295,74565.29529,86230.73875,94833.98615,16027.629659999999,28873.80341,42849.066,53208.62075,62754.33098,73827.71370000001,84484.10837999999,89693.53451000001,,,,,,
ukreximbank,2245582.22237,121314.93322,244260.92899,355428.05568,474086.85951,646950.4989,1003258.08307,1319092.43325,1534262.6995299999,1730092.05366,1992708.02087,2187156.91326,1770932.83507,160597.10318,263689.28018,325986.30921,350828.95092000003,439107.96040000004,509470.14058,577341.70578,668289.3709999999,751240.8110999999,950008.63052,1163365.46277,1362246.1999100002,254386.39933,485722.97082,802966.4503200001,1143188.48652,1433788.00621,1873678.32474,2280545.8036,2722551.86108,3162715.87701,3612400.21304,4125395.92318,4580940.08477,477772.05377,884610.39581,1356271.78718,1774232.55612,2314611.72903,2691550.55781,3021782.94423,3219575.15122,3296089.2629199997,3543579.81212,3736055.32974,4085219.44128,135094.54690000002,248619.48355,519232.82772000006,851124.03053,1242822.4370600001,1596775.46284,2096388.31215,2506031.96801,2999697.7627000003,3493912.83607,4017800.41469,4666946.49416,539173.1099500001,1032914.42972
ukrgasbank,3210922.49345,300529.6638,502500.17538,723633.95005,1001932.88273,1278781.35673,1530684.5136,1775439.52615,2026823.05907,2314325.5341499997,2590229.88285,2902196.61704,2739886.5457900004,307893.17125,555938.95283,881077.1366699999,879656.57836,1219416.98398,1442352.9808200002,1710772.9110299998,1906388.54348,2150651.77696,2409474.23438,2693096.09395,3209604.2673799996,392025.31140999997,769528.86367,1189447.13265,1596817.7656699999,2056879.03052,2489507.70892,3012048.29796,3456363.11283,3885582.1265499997,4349474.4013600005,4802272.55566,5259515.92656,452238.88652,942352.8287000001,1406955.89687,1879492.95343,2416106.42374,2846980.57788,3227518.10907,3540683.49326,3765754.7016100003,4081832.26656,4435031.72104,4994243.7561099995,380563.73997,685055.34747,1065418.07788,1464210.22405,2050646.87253,2659985.74045,3308454.73151,4025906.9717900003,4741398.15922,5347159.05994,5971803.70861,6679665.835349999,745450.3501,1464227.7503
