Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
first investment bank,94765.69081,9848.43535,17947.27038,26105.56009,35284.43297,43609.1529,52856.55098,61176.28029,69687.88517,78291.15467,86562.77758000001,94898.52403,108772.26838,8527.83027,17966.1884,28533.16067,39237.68389,47861.852100000004,58322.72526,69380.35144,80666.29443,92406.01425,104083.26492,116545.78372,136025.72449,12477.90443,24427.03203,38568.4801,51576.2464,63855.83164,78525.53993,91449.32,103969.26544,116527.89027999999,128811.96938,140190.76828,160978.39562,11170.032640000001,21608.61668,35132.111600000004,44715.78195,54415.28699,65121.391579999996,75856.54464,85260.78504999999,93808.95294,102656.91438,112202.01265,120711.7877,7833.16025,16293.487379999999,25016.975599999998,33843.45409,42163.89043,50490.83095,83254.49861,91760.83363,100585.96947,108761.61911,117232.98687000001,128012.06049,7984.256539999999,16463.67771
fuib,3405888.38245,300284.46129,591508.59671,893247.10645,1243377.69357,1569208.86234,1891181.83483,2227063.56373,2553536.22516,2897226.52328,3261588.77209,3636475.91049,4177716.9013900002,363928.97489,728684.03561,1087303.586,1427929.94878,1789371.4680299999,2146690.55841,2508287.78466,2862676.8725199997,3244077.18503,3684735.34054,4153620.52909,4758107.2242,404481.22922,806566.40428,1235201.0464,1697430.18868,2146236.335,2605653.48287,3068073.6181900003,3515816.24836,3993621.4750200002,4537216.6735000005,5042651.26549,5856471.309339999,500427.97909000004,1018537.84155,1617493.32522,1998982.30642,2384378.5581,2734952.03564,3138945.35638,3521656.9548500003,3952377.79293,4368865.28128,4802564.139,5412419.07015,485202.46064999996,967224.16417,1468810.9293499999,1983492.19541,2479856.23813,3016930.9064200004,3611179.7116900003,4212782.896880001,4799214.70135,5481407.13756,6171797.2227,7131174.300179999,638006.56724,1269141.6879200002
ibox bank,264072.80147,21859.17363,44313.29131,67231.62681,94491.62633,117856.17788,139408.61632,163588.29684,183312.18466000003,204679.54795,226456.97632,245075.53471,273361.49702,22295.356000000003,45854.33655,74776.25612,97820.65745,119408.77825,141444.79454,177553.55107,214527.64749,264290.76432,292611.91356,318151.20733999996,285901.09854000004,22395.165240000002,61666.97236,101599.2143,148987.08385,199524.32381,243950.75837999998,303891.87639,366389.68770999997,451789.13775,519082.37009000004,594240.59829,656433.21023,51015.83057,119965.51749,186483.49148,240620.6783,301868.7317,347865.57583,406932.38704999996,528230.56474,592249.36515,649383.16981,719996.06407,851786.4130299999,102927.889,,,,,,,,,,,,,
idea bank,473720.67458,35419.89742,72748.95638,114313.23487,155799.98714,200977.697,244750.29992,287543.62217,334119.43925000005,385360.07431,433584.69251,481663.39682,562270.32204,41844.44125,88797.04827,141711.14867,188025.55140000003,234784.00513,281205.30966,329656.74645000004,380852.14829,434489.03148,489283.64816,552145.14886,629087.80371,45790.1526,98590.3818,155162.07613,209417.51068,262989.44976,318383.42194000003,375957.04388,436383.81636999996,502947.7697,566280.00631,631398.8199,724008.18343,63711.84038,126500.74063,182074.86204,221374.81857,263336.24045,310067.92657,356648.33363,404105.64719,452349.50145,501866.41024,550299.23887,608320.7390699999,52304.68284,107225.54497999999,162955.78334999998,217340.00009,283563.27986,340103.19379,404350.38227,467699.12987,543000.7925,610055.37333,680170.98986,753253.27413,66040.63217,134070.94885000002
iib,192980.73427,19250.8571,36080.7769,56409.1698,76280.01859,97691.60971,117423.16562,132132.31798,147467.14496,163937.29883,181844.74183,206453.68547,247275.94881,18111.53254,35811.11292,51095.02033,74697.12861,91198.57722,107709.89466,125024.1428,138117.43399,152238.40803,169112.71529000002,190177.58078,214812.64648999998,15556.69248,30680.66446,46404.61234,63924.4042,74124.00338000001,87081.92019,100583.36844,115029.2525,134537.30594000002,151133.96305,175184.22335,203696.57259,14940.88057,35702.758780000004,57886.68395,69280.9067,81306.25406,92674.95879,106604.80689,128483.70926000002,142006.88832,158127.00665,174891.2457,196116.73384,13850.36982,29077.1393,47441.63536,72903.08997,89155.64959,107699.22628999999,124230.87667,142930.69887999998,161453.84237,182636.9522,201879.9831,224109.32725,21055.82737,41939.6946
ing bank ukraine,350201.30093,17895.93132,35545.23251,58873.32082,81380.96883,132624.53024,187976.36116,217856.84873,246240.94934,274867.65944,304293.39317,336605.54269,375014.96783,17657.355649999998,38738.53713,60488.343010000004,81240.26524,99721.27421999999,119419.81615,140456.07792,186413.95264,223499.40932,297848.58892,334907.16463,384186.13078999997,19471.32124,52676.781390000004,79626.97193,118934.10711,154370.36234000002,186129.67688,214898.50566000002,244668.30662000002,277413.15875,303396.27451,339943.59472,375057.19058,18156.1854,39399.974980000006,64338.711559999996,114566.42692,145705.68577,178480.44929,210429.88444,252303.4688,286930.02742,322321.94571999996,371910.83787999995,504051.56578999996,20397.8773,44800.48016,91679.67607999999,130398.29434999998,166804.69581,208693.03289,276026.05994999997,321389.40349,367622.15548,413177.45619,481897.23001,576062.2101799999,34429.34726,69116.37883999999
kredobank,1120463.79396,89220.29968,185196.86397,291413.02488,387552.64922,480988.23898,587700.55987,690316.4961,794234.4374,900873.35764,1014351.7018200001,1131861.99084,1274396.4715300002,95661.04798,199170.46409,316133.61925,431200.10928,552652.65541,665117.77838,782863.30703,900237.2435900001,1018819.05356,1140925.11144,1270065.69408,1418931.57793,107266.78563,220908.79856999998,351341.90434999997,475419.97331,598509.1899499999,762990.7424,888940.26117,1013112.2038,1147410.32719,1284295.4549200002,1421811.0352999999,1592122.6191999998,123001.20331,245576.30785999997,367533.85219,478892.7168,596290.55425,717237.1634999999,871262.25722,1010229.54481,1140829.20908,1267748.62394,1398178.52619,1594003.52821,120697.86987000001,238821.24176,383561.07143999997,522649.71071,666143.88379,805873.81482,954569.25637,1107130.02955,1259028.87598,1436346.2824799998,1604579.1455599999,1821686.9009500002,143554.47542,307000.93491
metabank,75911.34249,7197.91437,13787.3559,21243.6885,29005.7532,36192.57866,43176.89907,50887.20596,58266.58874000001,66398.23534,74541.40251,82340.89372,91448.61029000001,8577.350900000001,17636.7096,25735.139010000003,32187.102680000004,38501.13575,46528.63139,55661.219209999996,64147.532929999994,73029.88072,81336.36662,90735.70091,100702.25263,7677.75425,16429.783,24864.395510000002,36682.86709,45175.94632,55294.86054,65253.37973000001,74301.25776,82813.69361,93681.34324999999,103183.10951,115703.98539999999,9139.66517,17679.92683,24686.83251,30112.412330000003,36175.43099,42530.965780000006,49674.8681,56169.549770000005,62891.240869999994,69332.1572,76055.34374,86224.57474,5993.6458,12655.90935,19232.75145,26448.96961,33934.0582,41878.76006,49435.7283,56977.381129999994,64379.50059,71822.01891,79790.28341,91701.5626,7718.78846,15037.559570000001
motor-bank,83399.51586,6800.99691,14284.25273,22191.4482,29688.01833,38407.28148,46104.07131,53474.00788,60220.79094,67993.29794,75734.84969,82974.02795,97410.70737,7179.445000000001,14791.27043,23947.96183,31793.1259,40268.72428,48140.63589,55943.49933,63247.74059,71380.10572,79861.27052,87715.57865,98724.31549,7474.24826,15915.85824,24964.078579999998,34480.64161,42525.59424,50496.489429999994,58492.77581,66417.2925,74160.74224,83208.59771,91467.32072,102764.59491,11714.935459999999,21180.19163,29432.150289999998,37951.99923,46954.19827,55764.22066,66333.77753,75044.75054,83779.64706,93117.77427,101715.94997,114183.31004,8507.275979999999,18747.41332,28860.254820000002,39271.134609999994,59424.59036,68599.91599,77024.05783,85758.04309,94235.02367000001,103144.55337,111269.77385000001,120544.73647,7773.864460000001,16114.61413
mtb bank,448428.74838,35488.55646,73384.01445,109657.65619,174523.5475,218596.35885,220652.03151,258617.94117,294706.91999,330476.89749,375511.79793,414724.42376,470200.10526,40440.317129999996,81747.18294,126969.71662,169678.12617,219301.64955,258724.37244000004,308014.85778,351770.04642,397508.32764000003,441648.98293,490262.35185000004,558474.1479199999,50195.860629999996,100526.37832,149535.59355,203458.74711,254621.6164,307087.74843,360830.72302,412018.31470000005,469278.17963,528704.1961,624062.07173,714279.11483,56790.611300000004,125345.43564000001,163256.36867,209203.98398,256746.1602,306853.51991,368235.64118000004,417284.88126,465605.45865,524578.42898,581351.43884,663869.69672,59614.86745,134203.09534,197102.51912,272480.29031,348450.65822,412531.45673,478937.42623000004,561595.48192,635761.99034,715403.28305,798118.71122,913791.28442,69504.73189,154511.62751999998
okci bank,41627.90911,2695.11768,5782.24939,9471.88037,12599.0541,16310.21801,19519.85272,22307.37834,25527.79785,29561.20237,37053.12163,39333.021889999996,42537.235889999996,2458.59053,6049.73575,14808.4697,19262.86699,23428.31948,28806.59047,35093.16844,41979.39797,50446.937900000004,59203.57482,68538.76775,79783.29814999999,5351.258269999999,13912.43777,24685.87101,34034.16223,42210.52255,50437.997500000005,60244.83617,67512.9149,75764.42124000001,82708.07171,89113.66371,98040.62734,8808.14134,15862.07707,20481.66461,25710.1628,31319.60593,46193.94523,53435.36978,66995.68974,86652.91851,102001.30771000001,115113.73098,128595.16385000001,8284.50234,17302.45606,26040.1793,34458.80837,43771.06954,53154.67708,62524.08619,71329.85802,83759.21502999999,94626.65328,105164.8075,135098.12146999998,10065.34435,20307.7829
oschadbank,11236199.73596,581858.67801,2724301.46706,2136236.33197,3089193.18235,3854090.39728,4667519.63754,5476860.75072,6240601.37198,7072788.51848,7954195.52363,8869361.80384,9944385.22367,831053.8837100001,1706213.10111,2674597.54198,3563354.3512299997,4428013.667330001,5792779.577760001,6776406.52998,7643400.21473,8693905.32323,9965316.660570001,11074689.66409,12776305.98689,829661.1557400001,1850013.17862,2867120.7775399997,3866764.04543,4880127.2030299995,6405690.7571,7369726.9694300005,8252075.434640001,9168211.447989998,10161011.07204,11153256.061509999,12432280.980719998,865595.98764,1825756.26056,4051699.7590699997,5090840.514950001,6129255.369229999,7289136.85953,8833106.801690001,9918068.36575,11004746.56114,12361811.518410001,13471616.28235,15366661.63693,913808.18699,2057610.3604300001,3513217.3972199997,4896561.55362,6066305.28092,7272957.50541,8474092.49131,9664455.88834,10929285.86,12247223.71333,13614454.88435,15334682.287519999,1376247.2075999998,2929687.60912
otp bank,1729529.11305,150276.2424,296663.75837,458274.74236,618262.37211,788004.85126,950535.9015,1110183.37798,1274870.19297,1436268.91286,1608847.8544,1799789.43398,2050427.1172200001,162979.46611,343345.18143,527185.71623,713663.31666,900152.54272,1063902.53667,1234755.3172499998,1408790.8184,1586880.27511,1768593.47653,1958597.69548,2198667.5768999998,187255.73326,381216.69821,583418.57169,786488.3422000001,977222.11653,1171185.6075000002,1375406.6668999998,1576171.73577,1807249.14906,2027840.63852,2265577.17396,2453591.0350099998,188874.64940999998,376368.33298,642740.60965,917832.37737,1090819.00777,1267804.02587,1457372.17199,1675710.2176599998,1893831.62792,2102257.4243099997,2325026.4986900003,2599986.42957,193423.83938,415463.53087,681428.50959,892853.4123099999,1135328.0879199998,1361011.98861,1604531.1421700001,1852112.1512499999,2106076.3876400003,2490987.97607,2755177.97332,3071525.65556,223941.90574999998,475794.53564
piraeus bank icb,269946.11667,22566.05871,45918.78858,68563.67806,93639.97057,118731.82408,144727.74013,170741.96695,194092.44238,219545.30181,246277.57624,271750.26147,310143.32223999995,24647.30792,48336.550670000004,73132.1182,99067.10914,122499.46707,147049.16763,173138.89166999998,197070.13687,221619.18194,248436.14857,273160.09069,302023.16072999995,27174.87073,49853.7082,76546.56328,103673.50936,129874.11553999998,158636.84277,189524.18915000002,215602.79614000002,241884.70265000002,270508.09566,302353.68046,365107.34059,30220.53386,61682.45154,91269.2892,119476.88008,147348.73844000002,173088.88574,208173.55327,233845.32645,254949.94284,284737.13627,317099.52675,347797.74171000003,30361.170609999997,61468.221280000005,91474.78904,126882.3044,160780.99789,192694.27628,227306.28966,260621.26747000002,291529.21692000004,329945.59835,368609.06272,413579.42646,36971.06418,75048.66514
pivdennyi bank,1382911.6424,98659.23429,212986.92065,335614.20989,491506.67384,651376.43067,776878.77091,902397.41629,1041775.6585899999,1178807.73226,1341078.73262,1492410.99056,1729500.86604,136235.73028999998,314322.87704,482158.93182,642377.6039000001,797211.61723,957858.09883,1163754.01762,1337135.77814,1542357.6866799998,1721405.2952899998,1900344.67212,2111345.46051,163805.64683,318136.03346999997,476070.70283,627764.78934,815984.9654399999,959044.2737,1097178.61911,1267264.0684800001,1425191.38197,1580278.32969,1797665.59084,2017372.4903,175821.7012,428775.08447999996,523295.0408,637220.26493,761093.19363,894518.10197,1032111.6015499999,1184056.78471,1373305.99721,1506704.2577300002,1656201.6017200002,1866776.26369,163404.84266000002,314994.00951,490534.17834,651515.51118,818497.4316499999,1076139.44167,1266216.08878,1433837.81815,1633397.55756,1836937.60037,2019395.90946,2643764.59882,182843.87987,384391.0556
policombank,58895.64771,3661.68137,8131.66372,12232.14282,17206.78077,21347.45822,25093.15901,29431.62617,33689.98792,42225.0661,46269.84151,50669.468790000006,55202.96757,4509.02929,9235.10972,13595.422349999999,17475.14652,21709.66664,26515.37346,30759.74635,35111.94525,39447.87800999999,43830.57666,48539.97531,54898.719829999995,4917.58444,9832.737720000001,14849.67805,20349.72508,24908.43734,29474.324,34187.39684,38747.65121,43688.77966,48502.34324,53634.367419999995,73000.58026,4417.88826,…,8389.48171,13672.80175,19460.6204,23365.64791,27824.38406,31653.16698,36173.464199999995,39991.964199999995,44601.764500000005,49511.42397,3887.0898700000002,8245.92338,12999.73268,18012.29774,22941.286040000003,27737.652700000002,32264.564759999997,37378.34389,44726.95521,49643.91149,54732.375759999995,60645.40172,5763.32852,11416.672610000001
poltava-bank,125954.93131,11966.67129,24428.91705,37687.12263,50694.28166,65443.19988,77612.4291,90484.76116,103469.51158,118767.11899,131650.94812000002,144346.43337,161316.16347,13158.15885,27507.00874,40650.256349999996,55109.81536,68706.78433000001,82703.68257,97056.7699,111731.39081,157283.92677,171363.15895,185992.30568,215978.46863999998,14380.01307,28577.43858,42431.163179999996,58310.11779,72977.76921,93094.55051,110453.09374,124137.94350000001,139653.43349,154568.46092999997,169701.22304,187645.76275999998,16612.61889,53093.86861,75402.75513,88221.41052,100566.40514999999,118154.05838,130116.97583,143707.81855000003,158997.9477,174949.71409999998,190147.36781999998,207753.99057000002,16221.76482,34095.85595,52171.00212,69620.06918,86562.89153000001,104202.83686000001,120463.40972,138274.67768,158140.87996000002,178113.36606,197714.33395,232955.69021,18225.64947,39947.7287
pravex bank,,,,,,,,377945.648,431269.67672,484344.50522,537340.29576,594859.8534499999,683596.0894800001,46564.94372,94824.07746,147400.4922,198658.19624,249030.93498999998,298399.35838999995,348652.28848,396903.2034,447834.41458,500061.18220000004,557584.95828,625035.90159,56767.18115,114674.01027,170215.81452,225166.44309000002,280336.68264,336724.75917000003,391991.24199,445619.42933,504617.05965,561545.82052,621094.72526,708419.1611700001,61043.04171,121833.16958,190078.91392,250828.12584999998,311404.99966,367791.94161,430216.23949999997,490774.00972,570766.3551,636247.9617999999,702052.79644,813095.026,68975.71068999999,136549.00465,203471.54664000002,271414.06953,344128.3563,418424.87202,490908.22186000005,562572.41089,636867.70871,712119.24342,840830.78745,965148.80453,80598.35801,160820.94962
procredit bank,506198.11707,41278.32277,85230.2706,131624.01841,173163.243,217922.14183,259911.79182,312197.56788,358760.71634,402510.37397,445840.38723,492574.04035,561343.7732899999,38848.44496,83698.24680000001,175504.22121,228600.66765,275017.00954,337595.71076,386894.16067,441381.68273999996,503180.86462999997,557576.8628,573564.9071399999,629604.51072,49496.197799999994,102084.73429,160112.71401,215765.40732,269263.51467,352393.1997,409064.32177,468979.78855,531440.9045899999,593741.46281,665082.49806,763297.2472699999,57183.49703,134799.66157000003,196038.78323,251083.8578,304547.24166,373859.269,428930.17599,501485.70317,571989.84947,637404.80852,700613.35296,1000880.0677100001,64658.079580000005,144857.22439,214812.04228000002,296627.63086000003,371405.39598,445689.50407,515831.9695,587997.5504899999,679379.1195500001,757026.56587,841755.7196300001,934085.15157,76381.21148,161771.39876
radabank,121527.54703,10456.61498,21662.03134,35192.08768,48314.28476,61260.79654,73726.09032,86362.1873,99230.44992,112495.38805000001,126442.23393,141195.08061,160423.3952,14423.2433,29784.86523,44886.27322,59785.71308,74791.37408,90424.55592,108224.70236,124542.57226,141927.44608000002,160502.69301,179442.755,204132.58608,18891.77691,39352.08327,60668.48086,84105.30939000001,105970.80628,129028.12660999999,151436.52924,173462.51121,197541.98033,222947.39886,248828.96873000002,279842.69856,25373.65205,51238.21276,67133.54522999999,83501.60502,102524.8697,121999.67028,140801.51759,161475.61156,181724.71318999998,202182.37823,233145.39295,255233.56742,19624.970409999998,40851.874359999994,63546.40826,85747.12078,110271.58889,137026.54523999998,160799.46454000002,187886.28155999997,219155.87243,248759.39898,307556.40267000004,352293.71538,29310.83829,64141.03256
raiffeisen bank,4740055.8962,395397.04768,813863.55618,1287345.42844,1729565.43174,2154007.80649,2541233.1579,2973322.54059,3436244.39392,3866174.70707,4366303.38684,4843667.3674,5359396.62075,433137.06954000005,903899.5498299999,1396063.97376,1930091.05452,2347224.03725,2794811.47482,3304824.3486699997,3750153.7658,4244456.51901,4735660.87055,5259885.911409999,5819944.59712,447083.97508,951030.86266,1486182.45576,2013668.50835,2528817.24002,2993643.26358,3556225.06892,4129845.6396000003,4699547.94965,5268333.30805,5880846.81621,6628010.65724,581406.47755,1176359.9367,2059717.1221600003,2604936.5298699997,3150662.01207,3803485.84248,4363737.17187,4938738.84371,5643203.16967,6260955.5499,6894986.5568200005,7867316.93224,651376.2643500001,1340435.13237,2077925.57419,2788882.0614400003,3597073.16433,4303743.965030001,5002050.88256,5692268.53043,6589696.12325,7397608.015910001,8186281.14726,9145103.69913,712703.50439,1536331.47815
rws bank,123187.41969,11910.96084,23573.67874,35737.32437,76305.1168,128612.34924,140778.95695,154559.75358,172126.68757,201729.985,216761.99138000002,231403.43974,261775.26593,16807.249639999998,37533.30924,65690.25957,86862.47893,96105.00919,108179.97481,138145.26248,152214.34973000002,168727.94103999998,181959.7469,192189.77472000002,237933.9123,15399.61304,30395.95873,51888.58234,75071.28663,100016.44738,117299.05478,140735.22811,168538.77412,194555.11151,233290.9296,270744.08604,337248.56591999996,27164.95983,47593.90566,53574.94148,80935.32976000001,98051.74448,129744.23340999999,180283.68168,198266.01895,219056.90758,240857.1875,270618.30135,340459.62984,19290.06948,30992.14381,54644.63242,79266.13159,105684.74033,143770.61735999997,173392.20854000002,207498.04543,240984.51711000002,275616.83194,306545.6143,372010.21462,34075.130209999996,73106.97356
seb corporate bank,72670.80198,5516.98358,11878.419,18249.09941,24101.57771,30411.98521,36640.9323,42815.66877,49025.71333,55606.629779999996,61679.5186,67875.15083,74932.03381,5948.18563,13176.6477,19618.78051,25974.84096,32511.967060000003,39000.53602,45337.48111,52118.89702,59762.76657,66357.64408,73186.05742,80425.72584,6833.03708,13839.30291,20217.73741,27182.450500000003,33870.557609999996,40802.025120000006,47942.27824,54943.37376,62361.26161,69362.04663,76589.04366,83426.34616,7183.98018,17354.164999999997,30431.54825,38112.348210000004,45820.64748,55032.451649999995,62630.703850000005,70678.33111,79126.30046,87579.00794,96048.56096,107503.94072,8744.09078,18324.010950000004,29053.44367,38874.36921,48764.96404,58172.24133,67933.06470999999,77737.21522,87561.99753,96549.15409,106523.34951,116669.16105,9672.29695,23104.181480000003
sense bank,3829633.7329,333478.91391,861124.35908,1260410.92759,1674262.4364,2098796.80498,2506838.26812,2917043.7603,3377425.51176,3797113.00286,4309136.69625,4951034.43808,5985760.63232,477648.09447,977878.1072399999,1522323.07569,2069262.8020900001,2568299.41005,3094740.67546,3576396.1420400003,4049729.73912,4579336.49035,5079480.9904000005,5656827.013920001,6303101.09107,480467.96606,1014205.1695699999,1543695.8781599998,2087508.1647299998,2613593.98983,3088603.54582,3637170.27551,4175327.56977,4867961.88333,5466454.141410001,6125994.45156,7177790.71571,600001.26712,1290810.9254599998,2004406.63128,2498734.19387,3085215.23706,3581776.8247499997,4068542.40187,4664507.260960001,5524209.64911,6191434.90477,6780505.948039999,8143431.92765,530877.00592,1182340.50841,1828660.64845,2450436.08674,3207837.06098,3544337.4743,4111895.5287999995,4634914.126259999,5024784.08357,5535198.2751899995,6099635.597829999,6833962.07795,472173.01543,997546.49013
sky bank,91233.572,5550.56311,13302.57137,18956.10273,28130.12372,46214.60322,46186.5099,70409.83143,77419.72261,88833.89942,96129.64043,103733.81222,124649.35885,7350.42376,14719.64013,21794.79902,29294.5833,36512.4216,44567.94917,52207.668130000005,59252.333139999995,66248.8703,73153.40607,80877.26775,93956.22043,6671.91619,15264.989160000001,23261.024729999997,30666.01826,38565.705299999994,46243.60205,53978.9388,64667.60532000001,72318.68287,80024.1583,88410.18212,98765.63308,7844.45873,16494.92385,31723.21916,37937.47592,46964.92961,54501.72112,61510.47105,69456.90992,77846.99522,85015.3072,93488.79561,131157.7015,7618.43657,17180.61671,27347.94682,36933.28528,48187.06291,58083.454789999996,67113.99629000001,77157.84313000001,87807.55904000001,97570.53881,107848.67102,136791.84173,9680.89161,20360.13063
tascombank,1051016.05365,91263.93106,200569.18019,315151.65573,418404.3027,540672.15077,649960.35193,775568.42397,895132.21328,1005321.89587,1119292.53829,1240753.23901,1398292.08969,105239.52905,211910.70773999998,313297.63318,408220.72741,504740.7382,612980.3753800001,707610.45148,810849.6228400001,924266.6685299999,1032293.1151,1150939.43031,1315046.65805,102237.04802,215819.63225999998,338672.17567,471413.36924,591036.25193,747132.01332,882355.09223,1038432.0006600001,1196231.16121,1348458.65344,1549989.5653000001,1753042.53017,158248.05846,329048.36906999996,407877.92534,501261.90961,600508.3562500001,708569.97702,809926.3569700001,911353.0197899999,1038474.26924,1147342.9523699998,1292026.53809,1484059.14242,127917.11991,285228.56812999997,459676.71046,608947.71015,748721.97585,908384.68467,1048374.0510699999,1189659.59307,1337235.52205,1495627.6393000002,1658797.88209,1826885.58212,166576.6556,338473.44746
ukrainian bank for reconstruction and development,14408.03914,1387.33676,3057.69887,4719.9728,6592.03248,8878.35403,10714.09154,12893.59338,15219.85085,17449.36201,20014.22582,22796.907,25621.646380000002,2450.69232,5301.28514,8124.239299999999,11040.83733,14364.69641,17588.33872,21338.31366,25062.92673,29038.46643,33270.42393,37907.10937,43137.95032,4742.3416,9634.46515,14016.42655,19058.290589999997,23514.73896,27335.304829999997,30779.34344,33994.43787,37296.94292,40729.98471,44260.54271,47972.043300000005,3469.8348499999997,6638.891820000001,9414.212089999999,12020.60787,14746.8184,17172.42393,20197.4807,22948.54574,28371.01513,31087.60834,33945.36849,38097.84405,2684.45049,5589.4809399999995,8352.266090000001,12452.70032,15629.27758,19624.3824,22534.93677,25270.2706,28229.43019,31396.6145,34644.65366,39799.85715,3444.32829,6628.77647
ukrconstinvestbank,,,,,,,,110315.74326,125593.04005,141670.20379,158132.41122,174128.86886999998,197150.93477,15028.91056,30899.46661,47109.11995,56652.40608,70179.73008,88681.56253,109707.13410000001,126370.6133,147725.73338999998,167392.9392,185384.18615,212769.85662,23817.44976,43453.94801,66753.20806,89130.60436000001,108099.65031,132902.07563,157519.81805,181974.14457,209200.09518,233067.35147,258414.11776000002,292692.60176,22837.05554,39623.489239999995,58151.73917,67909.88804,84539.29522,106441.6246,125435.93423999999,146236.15052,168999.89734999998,192846.14769,213920.22191999998,272458.86198,19925.86547,46047.798819999996,78583.46652999999,103865.35657999999,132037.0463,166791.73587,195564.41496,219390.83444,,,,,,
ukreximbank,3215510.58547,138986.58392,299278.93599,529214.8651,814140.91338,1153630.44949,1328541.22656,1592541.19642,1789970.48735,1978941.9794299998,2265214.35367,2448672.8404,2989940.60364,225439.3148,425516.24622000003,668484.4567699999,849049.90934,1043173.1073200001,1254478.62206,1498957.46254,1828056.21083,2560568.71743,2742542.68113,3304395.9015800003,3045145.40662,199766.35109,415975.09474,623575.10668,845300.26879,1048899.80322,1273041.20251,1504051.33852,1710977.7356699998,1948942.4075500001,2164537.25734,2399626.3758,2784818.84675,211329.85819,662764.39594,815012.86566,1009948.23027,1193425.87791,1384770.6650699999,1593238.1787899998,1836009.7581,2307003.78473,2526364.84507,2747596.11346,3086047.41174,195008.00057,524666.08373,913582.54586,1168557.55324,1394259.3739,1661636.2894,1939599.97081,2163785.6617799997,2525868.33428,2831338.21296,3119461.1999,3542418.65922,255317.27679,503118.39745
ukrgasbank,2476245.08275,242805.38085,462449.73495,695536.5072,930764.47346,1144920.38321,1382513.03662,1605799.76214,1834102.47278,2065041.11791,2300814.44024,2534389.38731,3010369.0455199997,248748.72008,491162.97265999997,750871.88785,999576.68033,1256397.5469,1508497.07095,1813128.54894,2080688.21402,2364746.56925,2646839.671,2938130.17485,3422922.59128,275865.47319,546797.60982,846999.93705,1127079.96967,1390797.18832,1671466.2329600002,1945821.20822,2205777.9870999996,2498175.3206499997,2777862.88718,3075284.53204,3632876.49045,303744.97487000003,990211.11369,1421914.0929800002,1702644.02692,2040196.8425,2352643.66229,2679710.19399,2980750.74596,3293755.19744,3603109.2217599996,3926810.45001,4293802.66653,398936.27947999997,746264.34962,1133989.29005,1490905.06924,1853434.56414,2218518.91622,2567719.2213,2918521.40332,3270069.88464,3636820.33184,4012797.47614,4466087.4041,376346.142,784804.88184
ukrsibbank,3202647.46327,267104.37965,529795.5297,900909.93405,1176105.70126,1480558.95639,1779614.50802,2073768.01776,2346954.42359,2637272.14791,2935995.81627,3259402.63706,3798970.70526,325385.74468,641556.2883400001,1057425.9305,1385120.2762999998,1694527.28911,2028974.69474,2332902.61913,2630142.35452,2946213.15076,3249791.73217,3595174.25185,4041800.02159,316845.32684,623734.49196,1062978.40376,1383094.25412,1690479.80956,2139901.13618,2472648.10834,2799890.2567700003,3149707.94923,3464756.37374,3796362.73735,4455259.7753,350130.60249,682788.2381099999,1327206.6554400001,1666482.46477,2018744.72976,2421264.10992,2767883.90708,3112383.73645,3486136.40233,3872064.8473,4326373.2021699995,4999759.30354,463846.98339,922595.15377,1495564.7316899998,1967616.66779,2405403.03692,2919028.83893,3401453.7689,3828183.54727,4283710.66713,4754666.14961,5256558.03426,6174946.27776,500911.10641,1001440.16535
unex bank,142123.40152,11530.41816,24162.31792,36688.69603,48987.38958,64040.7066,76076.49878,87742.21324,101007.57935999999,113142.4242,126367.2261,138374.00650000002,153306.31567,12104.07877,24148.17626,36191.5628,46071.89602,55824.14556,66607.28438,78718.87732,89661.54839,101057.00817999999,112864.47597,124377.07768999999,137398.63229,11966.297709999999,23720.81944,35614.87023,50098.95317,62183.317500000005,75234.37988000001,89976.65392,103669.40604,117626.99404,132354.91288,149296.47786,166747.17214,16851.04323,32352.50532,43989.20302,53504.78167,63723.46047,74650.12935,85709.58249,99122.40131999999,112423.68980000001,128178.50690000001,144970.8507,162674.70901999998,18353.556940000002,35361.664410000005,59558.84255,81113.35827000001,106309.81597,128942.07895,151004.79924000002,174087.94053,198912.11630999998,224492.5769,250304.60534,275806.52628,25512.45681,52080.410970000004
