,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Sense,is_Ukrsibbank,is_Universal
206,Sense,10/2020,0.0295893719806763,-0.0361565131253095,0.026373745819841,-0.0259486854711434,-0.0520444293520397,0.1033592278179288,0.0200769347186713,-0.0174420643014658,0.0094472091680502,-0.0472304704833052,-0.0500863652090665,0.0002035191163369,0,0,0,0,0,0,0,1,0,0
207,Ukrsibbank,10/2020,0.0295893719806763,-0.0361565131253095,0.0282578854052324,-0.0129758741500557,-0.0404254710684234,-0.0400175407707169,-0.0147982712175428,-0.0533035457954068,-0.002580346919582,0.0702224924791343,0.0800906710050447,0.0013495736893638,0,0,0,0,0,0,0,0,1,0
208,Universal,10/2020,0.0295893719806763,-0.0361565131253095,0.0004809956842168,-0.0973161274618791,0.0833530423851186,-0.4440054048607488,0.0501815984006162,-0.0312228093220101,-0.0042000955439653,-0.0629790679073727,-0.094365462318495,0.0041102271869587,0,0,0,0,0,0,0,0,0,1
209,Privat_Bank,11/2020,0.1834355258268301,0.0,-0.0195512219780658,-0.0811146309817293,0.0569196955980038,0.1260554692989365,0.0398532710948741,0.0618624283652582,0.0802955908922011,0.0315591172065189,-0.0229739549291475,-0.0010543644851277,0,0,0,0,0,0,1,0,0,0
210,Credit_Agricole,11/2020,0.1834355258268301,0.0,-0.014041954786869,-0.0692032356517642,0.0452004456643271,-0.0480851300727219,-0.0190983873404154,-0.0362934533973177,-0.0151922685024255,-0.0337012091387596,-0.0533473895970733,0.0018869744197228,1,0,0,0,0,0,0,0,0,0
211,FUIB,11/2020,0.1834355258268301,0.0,0.008522659391883,-0.1187038685357463,-0.04493934434328,0.449980166060892,0.0106584958932729,0.0557842762322804,0.003081725093921,0.0127986256643736,0.116993631641547,0.0016526116460117,0,1,0,0,0,0,0,0,0,0
212,Kredobank,11/2020,0.1834355258268301,0.0,-0.0185732889726018,-0.309234927495838,0.0549998262043005,1.0135584362528725,-0.0260195967824011,-0.0018128013889439,-0.0082703830134933,-0.020094580365611,-0.0274048754563418,0.0017063940138721,0,0,1,0,0,0,0,0,0,0
213,Oschadbank,11/2020,0.1834355258268301,0.0,-0.0088748688006389,-0.1400853301695461,-0.0016717809776316,0.356126032996903,0.011475371027519,0.0584745310640973,0.016259034394474,-0.133607033828166,0.1472195760957422,-0.0007009028822606,0,0,0,0,1,0,0,0,0,0
214,OTP,11/2020,0.1834355258268301,0.0,0.0270115913653583,-0.0579253356896162,-0.0683046943114168,0.438494256709552,0.0041552537853873,0.0168683812472303,0.0219387667321025,-0.0222897215309742,-0.0459051848861777,0.0008147584834081,0,0,0,1,0,0,0,0,0,0
215,Pivdennyi,11/2020,0.1834355258268301,0.0,0.04712181660984,-0.0819962628511243,-0.0557831867898603,1.3777180786098944,-0.0350730393622199,-0.0503351289426005,0.0106320367080154,0.0426049375122348,-0.0530789757342497,5.247533086506704e-05,0,0,0,0,0,1,0,0,0,0
216,Raiffeisen,11/2020,0.1834355258268301,0.0,-0.0005161593430612,-0.0067304424911991,-0.0507038106385401,-0.213176849673393,-0.0287476491507001,0.0083541090418705,-0.0605272377636444,-0.0430750396633066,0.0597508377069345,-5.95748831550669e-05,0,0,0,0,0,0,0,0,0,0
217,Sense,11/2020,0.1834355258268301,0.0,0.0114834738661511,-0.0350098695891141,-0.0280581332495526,-0.0231565149721059,0.0198153538030898,0.058917666209868,0.007488894067081,0.0094152195862298,0.0585628380337639,3.8329961066166535e-05,0,0,0,0,0,0,0,1,0,0
218,Ukrsibbank,11/2020,0.1834355258268301,0.0,-0.0127856709159872,-0.0281186123577659,-0.030898979932521,0.1932106582973572,-0.0143868716392607,0.0228438807136818,-0.0019512791256921,-0.044255131954866,0.1027365460974007,0.0009572259806095,0,0,0,0,0,0,0,0,1,0
219,Universal,11/2020,0.1834355258268301,0.0,0.0216006890288174,-0.1155028963683717,0.0805566400070019,0.161785249177576,0.0456128545996382,-0.0367500649008602,0.0263627443702263,0.0099620820885898,-0.0275718680122938,0.003064519331012,0,0,0,0,0,0,0,0,0,1
220,Privat_Bank,01/2021,0.3990788006806313,0.0,-0.0275493919411716,0.0723172193869192,0.0650898778950704,0.6279348784979568,0.08441743597319,-0.0502875290194984,0.0575201305353029,-0.1015776868577573,-0.0347547434682924,-0.0017402666059643,0,0,0,0,0,0,1,0,0,0
221,Credit_Agricole,01/2021,0.3990788006806313,0.0,-0.021691339067594,-0.124141511140727,0.1101212933521241,-0.3228634414118465,0.0294553223157387,-0.0327531125437228,-0.0023228734510788,-0.0148123138897679,0.0571825742288089,0.0005441164153048,1,0,0,0,0,0,0,0,0,0
222,FUIB,01/2021,0.3990788006806313,0.0,0.0142112145276768,0.1455583665305891,0.0221200620689628,0.5140109756496066,0.015773744276133,0.0082545712988509,0.007752314229719,0.0062515390963543,-0.0337838292217392,0.0004557159963247,0,1,0,0,0,0,0,0,0,0
223,Kredobank,01/2021,0.3990788006806313,0.0,-0.0396753454957714,-0.1158073096207609,0.112288970925529,0.92684907276485,0.0047028411199949,-0.060034170856467,-0.0118260092057918,-0.0408668400118235,0.013553247789874,0.0014813028972289,0,0,1,0,0,0,0,0,0,0
224,Oschadbank,01/2021,0.3990788006806313,0.0,0.011703909402793,-0.0590064538143238,0.0309932530026969,0.4018516998304632,0.190146725178664,-0.0700440150701252,-0.0444000790124832,-0.0989110302445298,0.048621499802733,0.000146952284236,0,0,0,0,1,0,0,0,0,0
225,OTP,01/2021,0.3990788006806313,0.0,0.006358513318061,-0.0964825574114845,-0.003307436901195,0.565074900771518,0.0580162513319281,0.0081453155566014,0.0069592467044417,0.0147612895294944,-0.0263638021338632,-0.0001549711967934,0,0,0,1,0,0,0,0,0,0
226,Pivdennyi,01/2021,0.3990788006806313,0.0,-0.048669149219113,-0.2465959808904925,0.2072984557760697,1.1068366363875373,-0.006185066681166,-0.1062202969122143,-0.0282525567667381,-0.0472429212194138,-0.0656993537637234,0.0016549760700171,0,0,0,0,0,1,0,0,0,0
227,Raiffeisen,01/2021,0.3990788006806313,0.0,-0.0152398861302923,-0.0057471555655065,0.0766272087483723,-0.1133811825836706,-0.0015559120342222,-0.0451243988506001,0.0127199350866021,-0.0386378957685745,0.0180667426354434,0.0006613756691765,0,0,0,0,0,0,0,0,0,0
228,Sense,01/2021,0.3990788006806313,0.0,0.0217420782362705,-0.0546196343779248,0.156218634514986,-0.1820646500205107,0.0163320002609163,-0.0504823611635252,-0.0101814203108863,-0.0472779470104415,0.1265775078433982,0.0010181986085215,0,0,0,0,0,0,0,1,0,0
229,Ukrsibbank,01/2021,0.3990788006806313,0.0,-0.0219561713333215,-0.0179553885717018,-0.0195019836160463,0.0443948271659996,-0.0036570396259129,-0.0103999654422853,-7.36364801826687e-05,-0.0179020988305633,0.120567478969946,0.0001043632628023,0,0,0,0,0,0,0,0,1,0
230,Universal,01/2021,0.3990788006806313,0.0,-0.021182278222183,-0.1601186086230458,0.2998799821465369,0.4151374732571808,0.0333235821920546,-0.0807381964956659,-0.0462908674825013,-0.0531966459437346,-0.035892999638284,0.0049545216768725,0,0,0,0,0,0,0,0,0,1
231,Privat_Bank,02/2021,0.4321032720515032,0.0,-0.0138357450440884,0.121301966841474,0.0325291237939302,1.197202470126696,0.0361155639625047,-0.0263012486619185,0.0185712483571774,-0.2550514239273946,-0.0186867659841163,-0.0011056924725784,0,0,0,0,0,0,1,0,0,0
232,Credit_Agricole,02/2021,0.4321032720515032,0.0,-9.370344875616704e-05,-0.0913047907785786,0.0080291133602796,1.262443093183366,-0.0057887198833581,-0.0153750867068047,-0.0467169809087157,-0.023022845632972,-0.0062674383555617,-0.0002416126451956,1,0,0,0,0,0,0,0,0,0
233,FUIB,02/2021,0.4321032720515032,0.0,0.0194579669271308,0.1963922702475015,-0.0152298043026149,0.1543641927606701,-0.0149577264551652,-0.0389416863122385,0.0172966260925829,0.0052887658528639,-0.100911183236677,-4.79564392629e-05,0,1,0,0,0,0,0,0,0,0
234,Kredobank,02/2021,0.4321032720515032,0.0,-0.0254435720385647,-0.0399127272246005,0.1142388422685152,4.257781801392722,-0.0494391369514252,-0.03537080476752,0.0063146762465596,-0.0448828844456779,0.024064987335326,0.0004551544743135,0,0,1,0,0,0,0,0,0,0
235,Oschadbank,02/2021,0.4321032720515032,0.0,0.0002498740228285,-0.1057213057828071,0.0201810596767044,0.4322393121580579,0.064837183056796,-0.0568872469197744,-0.0379018433163355,-0.2594534616815711,0.0756003336276344,-0.0003158817602442,0,0,0,0,1,0,0,0,0,0
236,OTP,02/2021,0.4321032720515032,0.0,-0.0093485720529468,-0.1724779467319473,0.0379541333235792,0.9446481204798716,-0.0148028047376352,-0.0048735306298324,-0.0127868559809964,-0.0243536462049729,0.030523182198088,0.0006531455439211,0,0,0,1,0,0,0,0,0,0
237,Pivdennyi,02/2021,0.4321032720515032,0.0,-0.0478794285700829,-0.2849671550991094,0.1612717333380937,-0.0387476252709659,-0.0560172547127007,-0.080373695067546,-0.0228656602366043,-0.0009340560399364,0.0214157596056339,0.0013636162525758,0,0,0,0,0,1,0,0,0,0
238,Raiffeisen,02/2021,0.4321032720515032,0.0,-0.0131008302090062,-0.004168293680805,0.1232550594443951,0.4213659202691433,-0.041338501654505,-0.0055023646454177,0.0093531635256364,-0.0484978546432426,0.1013524193715903,0.0007255601540388,0,0,0,0,0,0,0,0,0,0
239,Sense,02/2021,0.4321032720515032,0.0,-0.0121290622164164,-0.0419370241674179,0.1364238535069752,-0.0585291470201809,-0.0153417798001707,0.0035119364499355,-0.007987620130614,-0.0142388390573128,0.1493377118086845,0.0009652615929111,0,0,0,0,0,0,0,1,0,0
240,Ukrsibbank,02/2021,0.4321032720515032,0.0,-0.0091257749008356,0.010567623778737,-0.0016232473613359,0.1284275466093507,-0.0105737336283912,0.0066800609610903,0.0133674485906585,-0.0511291998302829,-0.0015275323364915,-0.0009027031757794,0,0,0,0,0,0,0,0,1,0
241,Universal,02/2021,0.4321032720515032,0.0,-0.0052014753419796,-0.2070765782200874,0.2633088182064487,3.96118960150906,-0.0052569905062796,-0.0532064040924509,0.0064021850225873,0.099549788638664,0.0020809072540812,0.0040115402057102,0,0,0,0,0,0,0,0,0,1
242,Privat_Bank,03/2021,0.3227015626497938,0.0244444444444444,0.002244397692104,0.0451493423625709,0.0162541070124487,1.2473740533335158,0.0633059057971001,0.0446295076382176,0.0071162095851221,0.0702539335449972,-0.0040011663745455,-0.0007835044228701,0,0,0,0,0,0,1,0,0,0
243,Credit_Agricole,03/2021,0.3227015626497938,0.0244444444444444,-0.0327865725549007,-0.1206155023144304,0.0804650983319167,1.4030817935924922,0.0397824536009923,0.021515515263502,-0.0242487056745501,0.0481154325525987,0.0090102507748989,-0.0011258627255055,1,0,0,0,0,0,0,0,0,0
244,FUIB,03/2021,0.3227015626497938,0.0244444444444444,-0.0173601461684101,0.0341782513019844,0.0490627842992221,0.2167285067728563,-0.0088019926438061,-0.0557234224334444,-0.0333550354900641,-0.02267787748281,-0.1275741458242126,0.0009198161794428,0,1,0,0,0,0,0,0,0,0
245,Kredobank,03/2021,0.3227015626497938,0.0244444444444444,0.0002185669433258,0.0189662111309267,0.0715613406771546,3.91459330992648,-0.0187887967572853,-0.0135601308470199,-0.0011301803942065,-0.0229853194228608,-0.0026002202739338,0.0009079223578496,0,0,1,0,0,0,0,0,0,0
246,Oschadbank,03/2021,0.3227015626497938,0.0244444444444444,-0.0205517679401134,0.0044326660455136,0.0252150379971793,2.0066187260346733,0.0740777996671084,-0.0294278526635813,-0.0524168814444943,0.1159148348840773,-0.0083526493486495,0.0004821701123029,0,0,0,0,1,0,0,0,0,0
247,OTP,03/2021,0.3227015626497938,0.0244444444444444,-0.0256526738516776,-0.094820514610806,0.0918192541171048,1.0961241674630866,0.0398710984159602,-0.006079524876924,-0.0125591405385518,0.0342228551805023,0.0497648678812808,0.0007063845312351,0,0,0,1,0,0,0,0,0,0
248,Pivdennyi,03/2021,0.3227015626497938,0.0244444444444444,-0.0681101017309202,-0.217535433121568,0.1846212874757185,0.1149595918390801,-0.0178886948825006,-0.0675594775613455,-0.0167742173859332,0.015037308825915,0.05153313726068,0.0011214256828816,0,0,0,0,0,1,0,0,0,0
249,Raiffeisen,03/2021,0.3227015626497938,0.0244444444444444,-0.0174550951761297,-0.0033275473079245,0.1421233317571273,0.4129143811716472,0.0126994230367506,-0.0039872885040571,0.0129394755367541,0.02695140668933,0.0200823171917798,0.0006059700081968,0,0,0,0,0,0,0,0,0,0
250,Sense,03/2021,0.3227015626497938,0.0244444444444444,-0.0043374232750805,-0.050809031312832,0.1777680101293974,0.8385473309278221,0.0236972611188471,-0.0396638043424987,0.0169659765988336,0.1246530296571208,0.1166546741710467,0.0004994567074144,0,0,0,0,0,0,0,1,0,0
251,Ukrsibbank,03/2021,0.3227015626497938,0.0244444444444444,0.0362236778540197,0.0121133823247893,0.0104050011468968,1.7534739740989604,0.0376392129468932,0.1273022521262674,0.0345035178349438,0.1564879522065986,-0.033247417736965,-0.00189668690193,0,0,0,0,0,0,0,0,1,0
252,Universal,03/2021,0.3227015626497938,0.0244444444444444,-0.0141634085661883,-0.2073062146839377,0.2622710086577197,3.4658322557032992,0.0430792399843391,-0.0175806876671912,0.0273910022898157,0.1633332522848979,-0.0360254700303653,0.0040046904644845,0,0,0,0,0,0,0,0,0,1
253,Privat_Bank,04/2021,0.1170256080574306,0.0534299516908212,0.0256742481378239,0.0731084097361876,-0.0053852105684098,0.1721420830758059,0.0317167320960308,0.1201600270824887,-0.099115251269132,0.5802484467897552,0.0506103195595509,-0.0004348903099109,0,0,0,0,0,0,1,0,0,0
254,Credit_Agricole,04/2021,0.1170256080574306,0.0534299516908212,0.0191417566360499,-0.0491412737888169,-0.0475577021773356,2.354938322324597,0.0328216706436506,0.0226269533000945,-0.0086796680231013,0.0762331772340672,0.0458148799653645,-0.001504359187838,1,0,0,0,0,0,0,0,0,0
255,FUIB,04/2021,0.1170256080574306,0.0534299516908212,-0.0276777576635594,1.1303580511572369,0.0055958952169477,0.0549863666238015,-0.0204823594178027,0.0046260487299683,-0.046615820354373,-0.0260999308716215,-0.074952578396614,0.0017971724910512,0,1,0,0,0,0,0,0,0,0
256,Kredobank,04/2021,0.1170256080574306,0.0534299516908212,0.031983241332537,0.2220205890830773,-0.0431237518220904,4.273564851166344,-0.0316462338304398,0.0513555964736605,0.0219201290123239,0.0089784055753723,0.0178677011710243,-0.0004052806144894,0,0,1,0,0,0,0,0,0,0
257,Oschadbank,04/2021,0.1170256080574306,0.0534299516908212,-0.0387738704112443,0.0163212690283628,0.0056666746794486,1.6650296549799322,-0.0180143738331909,0.0554607475991406,-0.0114549252182191,0.2712101461928402,-0.0007653197028912,0.0003689956747103,0,0,0,0,1,0,0,0,0,0
258,OTP,04/2021,0.1170256080574306,0.0534299516908212,0.0199347259863454,-0.0565984049835855,0.0140524906217015,0.8910123530514373,0.0192457969234534,0.0176980683665588,0.0126101539282826,0.0455115393229215,0.0005571905720511,0.0001387419027107,0,0,0,1,0,0,0,0,0,0
259,Pivdennyi,04/2021,0.1170256080574306,0.0534299516908212,0.0216190601388873,-0.0801190094419495,-0.0182379109716042,0.0747457877262897,0.0232761072649871,-0.019839402034657,0.019978933990186,0.1369253495359767,0.0683887623823158,-0.0007026164227379,0,0,0,0,0,1,0,0,0,0
260,Raiffeisen,04/2021,0.1170256080574306,0.0534299516908212,0.0219272191735027,-0.0052360700377913,-0.018742160433434,0.4958554104790213,0.0182277059976981,0.0558403038157598,0.0246828499154074,0.0448049975486938,0.0630716238509662,-0.0001812315473015,0,0,0,0,0,0,0,0,0,0
261,Sense,04/2021,0.1170256080574306,0.0534299516908212,-0.0086464485347681,0.0018865521226968,0.0356592879878507,0.7628971750984878,-0.0074522554332965,0.0434132394212222,0.0262642321992573,0.0595940705861728,0.0690792051151628,-0.0003638257892028,0,0,0,0,0,0,0,1,0,0
262,Ukrsibbank,04/2021,0.1170256080574306,0.0534299516908212,0.0398239044193526,0.0141770346787672,-0.0154715138615484,1.3732802503635122,0.0241775456336813,0.0561986340354279,0.0252561028475648,0.076985071487241,0.0578058258241696,-0.0008989537245978,0,0,0,0,0,0,0,0,1,0
263,Universal,04/2021,0.1170256080574306,0.0534299516908212,0.0108270132756022,-0.1852913891783501,-0.0056125228689231,3.2717954460975984,0.0460925847600114,0.1124399824170933,0.0762598494048765,0.1630142345239045,-0.0683383468770014,0.0014717955836732,0,0,0,0,0,0,0,0,0,1
264,Privat_Bank,05/2021,0.0841736694677871,0.077239475500345,0.0325553295512796,-0.0126265201966266,-0.0103319430314168,-0.4897204982936999,0.0622656963680757,0.0562362780042149,-0.0665950462164348,0.7148038857350455,0.0326703531243435,-0.0006194520737314,0,0,0,0,0,0,1,0,0,0
265,Credit_Agricole,05/2021,0.0841736694677871,0.077239475500345,-0.0130612478584074,-0.0626807619105125,0.0941716368188746,0.6325042013527266,0.0347484141600338,0.0011261865873702,0.0245580070251944,0.0436528287686952,0.0299136564100297,-0.0003249673394445,1,0,0,0,0,0,0,0,0,0
266,FUIB,05/2021,0.0841736694677871,0.077239475500345,-0.0054288560645839,0.8878419733760273,-0.0282382459763398,0.0102074233964043,0.0238424926013088,0.0096647348980279,-0.0336207710253877,-8.286849851286508e-05,-0.0125337678829122,0.0011503391819221,0,1,0,0,0,0,0,0,0,0
267,Kredobank,05/2021,0.0841736694677871,0.077239475500345,0.0344298138864438,0.1784266450159122,-0.0410534831541631,-0.2182181343692565,0.012647639717216,0.0141536203737705,0.003104167078734,0.0083588266354699,-0.0053515923619145,0.0004922103667785,0,0,1,0,0,0,0,0,0,0
268,Oschadbank,05/2021,0.0841736694677871,0.077239475500345,-0.0229490019456723,-0.0162586612541909,0.013462168117095,1.7864509826115986,0.0595764156468313,-0.0149149341130795,-0.0108714051530523,0.3500223927786414,-0.0176917251180066,0.0003513772276866,0,0,0,0,1,0,0,0,0,0
269,OTP,05/2021,0.0841736694677871,0.077239475500345,0.0305454871184353,-0.0604175348077151,-0.0392469474451432,-0.1120709153589857,0.0785478442668133,-0.0081089292487517,0.0186656234543261,0.0637493483148812,-0.0174106510429181,-0.0001182552462923,0,0,0,1,0,0,0,0,0,0
270,Pivdennyi,05/2021,0.0841736694677871,0.077239475500345,0.0020130590205509,-0.0614533966202199,-0.0285931190358372,-0.0429852488084345,0.042244136270737,0.0545038782805636,-0.0081330047261292,0.0440691531293298,0.0350699628431626,0.000721678758498,0,0,0,0,0,1,0,0,0,0
271,Raiffeisen,05/2021,0.0841736694677871,0.077239475500345,0.0305195315284113,-0.0047801612729821,-0.0213696883425975,-0.2083448383737917,0.0649194973150526,0.007845492095583,-0.0227408847849636,0.0299518128378147,0.0009696881184978,-0.0002292469978671,0,0,0,0,0,0,0,0,0,0
272,Sense,05/2021,0.0841736694677871,0.077239475500345,0.0038266753212104,-0.0119577260011909,0.0585266388762483,0.4905751807781107,0.0176036421672571,-0.0197066253600769,0.0121759420022013,0.0482447401060444,0.0359704375444859,0.0005159201441269,0,0,0,0,0,0,0,1,0,0
273,Ukrsibbank,05/2021,0.0841736694677871,0.077239475500345,0.0177808721886605,-0.0694722859257481,0.0356473712150397,1.2171496908952506,0.0425738243621985,0.0372127625400527,0.0045120352922228,0.0525895372458549,0.0153278127157126,8.334508004793335e-05,0,0,0,0,0,0,0,0,1,0
274,Universal,05/2021,0.0841736694677871,0.077239475500345,0.0347064246535047,-0.0494933936673201,-0.0408917988808912,-0.0208064207384325,0.0844503914904071,0.08626478435341,0.0666437392873138,0.0423987820534343,-0.0437578087990463,0.0009162052354889,0,0,0,0,0,0,0,0,0,1
275,Privat_Bank,07/2021,0.0642906285321146,0.0594616977225672,0.0245937588543098,-0.18930584486139,-0.019037470416891,-0.4295927245351938,0.0391395422567596,-0.0023021761802925,-0.0096433138151578,0.5400945903302645,0.0116125498017373,-0.0004662829219811,0,0,0,0,0,0,1,0,0,0
276,Credit_Agricole,07/2021,0.0642906285321146,0.0594616977225672,0.0551266055452196,-0.0472763316074026,-0.0249742931448797,1.2711386909849844,0.037606945644422,-0.0087545673470827,0.0188599029142124,0.030074675048595,0.0821818017163025,0.0003216954041111,1,0,0,0,0,0,0,0,0,0
277,FUIB,07/2021,0.0642906285321146,0.0594616977225672,-0.0155927019870533,0.9991757516265052,-0.0092436152163836,-0.0927051367473558,-0.0235219796323513,-0.035854968619717,-0.0205379217720183,-0.030015953579221,-0.0267458906110641,0.0032281432474632,0,1,0,0,0,0,0,0,0,0
278,Kredobank,07/2021,0.0642906285321146,0.0594616977225672,0.0369019576800451,0.047500308410608,-0.057086048682054,-0.0605517532535718,0.0027500306684016,-0.0247438967245199,0.0085250844880005,-0.0078640202580992,-0.0398829782453545,0.0004851888352913,0,0,1,0,0,0,0,0,0,0
279,Oschadbank,07/2021,0.0642906285321146,0.0594616977225672,0.0213403321275893,-0.0254278806668415,0.0006280709819414,0.0011448232345541,0.0826228923457471,0.0012116206517382,0.0105372359234479,0.1773694433454955,-0.0027404187076419,-0.0012416971344322,0,0,0,0,1,0,0,0,0,0
280,OTP,07/2021,0.0642906285321146,0.0594616977225672,0.0540885516359756,-0.058316116422675,-0.1423144905784339,-0.323031446543848,0.032843003945041,0.0107168336167748,-0.0045563290508447,0.0228130076267111,-0.0651754717480529,-0.0005567758811285,0,0,0,1,0,0,0,0,0,0
281,Pivdennyi,07/2021,0.0642906285321146,0.0594616977225672,0.0217213910236359,-0.0835136581121575,-0.0253727662822203,0.9033485561230324,0.014399880262076,-0.0415483288056925,-0.0004661430357771,-0.0259376544810736,-0.020835515559747,0.0008000616126653,0,0,0,0,0,1,0,0,0,0
282,Raiffeisen,07/2021,0.0642906285321146,0.0594616977225672,0.0241225689074386,-0.0022540548164152,-0.0479799615868376,-0.1824793489283019,0.0041688743524018,-0.0129107160159957,-0.037623146048963,-0.0020431993727355,0.0344900970442186,0.001371445702492,0,0,0,0,0,0,0,0,0,0
283,Sense,07/2021,0.0642906285321146,0.0594616977225672,-0.0061819581128061,-0.0260203605367785,-0.010004415950894,-0.3012371603860046,0.0055658579768544,-0.0102873593533794,0.0034096337735336,-0.069419282615367,-0.0485671850144282,0.0009573243696354,0,0,0,0,0,0,0,1,0,0
284,Ukrsibbank,07/2021,0.0642906285321146,0.0594616977225672,-0.0179012733156303,-0.0768742160878243,0.0788936507616884,0.4555705582075194,0.0378002734228518,-0.0899165757037433,-0.0005535217349278,-0.0405829987505821,-0.0362213821306717,0.0005882387598432,0,0,0,0,0,0,0,0,1,0
285,Universal,07/2021,0.0642906285321146,0.0594616977225672,0.0172312891010442,-0.0325644308067084,0.0113513954653864,0.5249515973246728,0.0363047178262597,0.0242410083212313,0.0519529674746235,-0.0238378947376303,-0.0377963912786654,0.002296846953137,0,0,0,0,0,0,0,0,0,1
286,Privat_Bank,08/2021,0.0682121971595655,0.0457267351384998,0.0318170085664624,-0.2464396846571336,-0.0274020608276495,0.1048906608023524,0.0491684589064239,-0.0440687531347381,0.1009710864193403,-0.0420909698526561,0.0001773274455185,-0.0005477938818514,0,0,0,0,0,0,1,0,0,0
287,Credit_Agricole,08/2021,0.0682121971595655,0.0457267351384998,0.0481940270213148,-0.0442092407250409,-0.0784576496111135,0.1258392806681057,0.0050773003813957,-0.0173360689948456,0.0058330395005508,0.0019165845235518,-0.0163375204996643,0.0009535848976402,1,0,0,0,0,0,0,0,0,0
288,FUIB,08/2021,0.0682121971595655,0.0457267351384998,0.0486311549451274,-0.257777382789568,-0.0656896545890736,0.0017503401912087,0.0133219603559219,-0.0188270193363239,0.0362074511974293,0.0245071442886845,0.1376537502580221,0.0003544017129073,0,1,0,0,0,0,0,0,0,0
289,Kredobank,08/2021,0.0682121971595655,0.0457267351384998,0.0286535726107194,-0.1828707287873452,-0.0380041435719155,-0.2883037656615297,-0.0096400138642062,-0.0363006953401307,-0.0139770117422488,-0.0214146575138375,-0.0199042973719332,0.00188062036547,0,0,1,0,0,0,0,0,0,0
290,Oschadbank,08/2021,0.0682121971595655,0.0457267351384998,0.0685226035562077,0.0711347548535671,-0.01857351168423,0.1470937276080568,0.0570517561586974,0.0028692958185637,0.0361872322322642,0.0527923111113094,0.042620077695592,-0.0025731732904793,0,0,0,0,1,0,0,0,0,0
291,OTP,08/2021,0.0682121971595655,0.0457267351384998,0.0428798764796239,-0.0974081831640659,-0.1248609472839189,-0.1843817002029953,0.0299464089476843,-0.0086405804817735,-0.0167437142022898,0.0022026545821294,0.0141362657576616,0.0001151535296867,0,0,0,1,0,0,0,0,0,0
292,Pivdennyi,08/2021,0.0682121971595655,0.0457267351384998,0.0077418701949099,0.0058725042159312,-0.07299115089612,0.7890238779272342,-0.0310860588511047,0.041376779530296,-0.0054065772699084,-0.0582870050399812,-0.0483036378552481,0.0010444779333107,0,0,0,0,0,1,0,0,0,0
293,Raiffeisen,08/2021,0.0682121971595655,0.0457267351384998,0.0238425604773721,-0.0011133009133369,-0.0889051456277074,0.014961236107562,0.0125582531128049,0.0124162596847532,-0.0223112266465413,0.0079184601355465,0.0457150608446455,0.0005677536488361,0,0,0,0,0,0,0,0,0,0
294,Sense,08/2021,0.0682121971595655,0.0457267351384998,0.0123094563148925,-0.0465902030189538,-0.0489605171717214,-0.1054218954057206,0.0469375839445392,-0.0186291338888836,0.022364439100746,0.0362058481816514,-0.0556920149524826,0.0005625576810177,0,0,0,0,0,0,0,1,0,0
295,Ukrsibbank,08/2021,0.0682121971595655,0.0457267351384998,-0.0132255181288177,-0.0988832717016285,0.0474264516704841,0.6743780232492762,0.0465656997896347,-0.0019334245876106,0.0057420378455903,0.0418926417837018,-0.0549328261913373,0.0002978077397627,0,0,0,0,0,0,0,0,1,0
296,Universal,08/2021,0.0682121971595655,0.0457267351384998,0.0113739974988003,-0.0277465797142802,-0.0121917846001407,0.40112933760123,0.0156961870279442,0.0033003623797423,0.0415958955647735,-0.0017162774182715,-0.0346121596717149,0.0023133723626057,0,0,0,0,0,0,0,0,0,1
297,Privat_Bank,09/2021,0.0507051943584451,0.0365005446623093,0.0227035882266899,-0.174836994147687,-0.0095377941354181,0.9997577957175016,0.0352650924653892,-0.0049318360229954,0.0955930658540579,0.0603198611380759,0.0125269006040492,-0.000234032454501,0,0,0,0,0,0,1,0,0,0
298,Credit_Agricole,09/2021,0.0507051943584451,0.0365005446623093,0.0810893104107127,-0.0423589576263508,-0.1999277046084546,0.7321416585814594,-0.0077487571536841,0.0192318376202064,-0.000378638043306,0.0127207657636146,-0.0142552595134726,0.001403740791432,1,0,0,0,0,0,0,0,0,0
299,FUIB,09/2021,0.0507051943584451,0.0365005446623093,-0.0144424983756574,0.144951877323272,0.0298078582427574,0.1381452610244515,-0.029842584135238,-0.0375492720798187,-0.0148823738319314,-0.0120322457903339,0.0461894323460959,0.0031666046920146,0,1,0,0,0,0,0,0,0,0
300,Kredobank,09/2021,0.0507051943584451,0.0365005446623093,0.0156384997929729,-0.1679039198090891,-0.0099131437516625,-0.0180990056320304,-0.0301011761394629,-0.0053310806820275,-0.0107421071923274,-0.0247126806981541,-0.01476375147269,0.0018415414396176,0,0,1,0,0,0,0,0,0,0
301,Oschadbank,09/2021,0.0507051943584451,0.0365005446623093,0.060392333932912,0.0905928780760942,0.0263985899003351,0.1397255928193271,0.0621308228444799,0.0210207552223462,0.0473867205456544,0.0273571296486526,0.0456537705547954,-0.0030162268754458,0,0,0,0,1,0,0,0,0,0
