Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
iib,1663.9817,92.84296,164.23096,233.0514,371.12805,399.81547,480.25371,547.70872,3730.55657,4860.07732,5051.13513,5184.451690000001,5440.82336,147.05952,406.16477000000003,1679.9485300000001,1771.90816,1841.29089,1917.6336000000001,2018.32732,2146.58669,4351.70954,4427.99241,4775.10311,4963.13739,169.99329,304.41252000000003,550.86418,711.16319,911.336,1014.9789499999999,1176.90146,1281.91598,1477.5345,13833.1224,79515.57010000001,79680.10133,54.721,77.79912,105.31645,113.62675999999999,128.64815,206.98438,4151.36207,4201.24444,4271.7530799999995,22279.11222,22331.89735,22509.48888,5026.538030000001,5077.557040000001,5144.57792,6889.6774399999995,7134.87731,7855.83305,8306.45206,8382.54405,8434.74015,8507.3899,8581.62289,8700.747809999999,291.48269999999997,8077.298349999999
ing bank ukraine,1652.60677,0.19382,0.41264,601.78154,710.972,711.16246,711.39459,711.61951,711.61951,721.28414,729.83352,1929.33912,2212.98964,0.1658,0.3316,987.21623,5868.89963,5906.19716,5970.57343,6169.99685,6235.76335,6302.06747,6364.97839,6427.28899,6489.3398,63.05852000000001,175.84586,243.45647,370.14883,475.14068,479.51707,3448.6292399999998,3459.13254,3471.06974,3545.5425800000003,4524.67196,4537.030119999999,3.20486,3.39581,3.39581,3.79154,3.9963200000000003,4.5629599999999995,4.767740000000001,4.97252,46.46174,63.25522,63.5112,63.76718,0.25598,0.51196,1.51794,2.27392,2.27392,2.78588,3.04186,139.96452000000002,219.63715,224.22645999999997,224.48244,225.3312,0.0,0.0
kredobank,5382.06808,459.24347,1148.1038,2930.18594,4115.72824,5271.28701,7334.39717,12555.18523,13499.449849999999,14662.23108,15404.59244,16711.21332,24616.743540000003,187.72688000000002,1514.02243,1890.2071199999998,2343.7497399999997,3456.81445,3587.98211,5040.52514,5261.21342,5912.59159,8735.91358,12434.86726,16264.53554,643.75099,9409.805629999999,11916.404050000001,14985.22114,17508.417250000002,21732.4415,23675.36639,24795.50013,26589.79788,27177.41326,27500.576299999997,30074.596029999997,866.2059399999999,1712.22746,3505.70565,3979.48455,17580.73932,17837.443199999998,18405.6462,18615.91071,20213.98159,21227.00058,24003.6244,32278.52286,564.57983,2881.89423,3978.7236,5819.14188,6868.71562,8151.62619,9679.5299,10831.46771,15568.063520000002,18833.119629999997,36272.97234,39998.347279999994,2422.51627,4449.4825
metabank,4640.82949,86.75111,193.64507,2586.88328,2803.6109,5415.09374,5595.90965,5687.76572,6162.63799,6445.33255,6653.08586,7142.97864,7485.70005,194.98192,368.98814000000004,788.17277,852.55029,949.97269,1136.7310799999998,1330.65517,1894.75386,2050.43828,2197.93899,2301.5904699999996,3633.0536,84.79391,812.86625,1029.65691,1196.51066,1666.6969199999999,1930.4247500000001,2289.6087399999997,2531.1707,2941.03357,3309.69398,3658.82922,4572.22713,542.7106200000001,731.1792,739.14724,762.00639,815.80699,1000.57201,1047.29378,1204.1285500000001,1331.8741,1357.1345900000001,1454.01137,1743.22098,60.148109999999996,401.33036,507.85429000000005,555.16775,615.02158,659.54449,865.64962,949.01077,1035.30546,1211.2789699999998,2106.81889,2197.3285300000002,749.2887000000001,1271.4895
motor-bank,601.42015,12.33927,52.44821,72.10143,113.33392,170.57778,183.1914,202.71377,245.08667,284.02223999999995,320.06951,372.34542999999996,425.89579,287.98121,339.29603000000003,423.01425,454.62749,500.25260000000003,547.87661,611.22942,685.6131600000001,714.26287,732.40982,774.14465,839.74376,30.01346,58.11889,441.35132,2212.38729,2278.87936,2327.3579099999997,2449.01066,2518.93183,2692.5948000000003,2704.94814,2808.61801,2839.4716,11.79439,3892.95561,4217.6980300000005,4270.36211,4317.1549,4395.87381,4401.28266,4404.64709,4444.745400000001,4457.93737,4545.6029,4577.48729,22.00278,47.23239,70.14236,79.9975,79.9975,169.52007999999998,214.0007,281.89043000000004,406.1169,1022.5152099999999,1095.90468,1343.42232,6.17405,15.26922
mtb bank,25052.01117,1715.37988,3993.48471,4674.49523,9597.05667,10099.49798,11799.46141,22776.25162,23207.990840000002,30082.02614,33296.68448,35455.41964,39680.80058,10584.890379999999,11502.89018,12796.01909,14025.34661,17048.709079999997,22356.65187,23549.716839999997,30784.81427,32404.411969999997,34512.99036,37373.09042,41378.45767,359.05899,2762.26711,8525.968110000002,11866.186580000001,13625.369879999998,15759.07351,16739.88297,25803.24408,27988.10116,30651.078869999998,32683.775390000003,40845.058260000005,1356.4607799999999,2316.5553499999996,2501.6791399999997,2735.52652,3195.13051,3303.4481699999997,3774.90213,5227.92953,11657.78628,14054.38163,18406.37245,19172.66158,466.79672999999997,1465.54834,1963.24079,9292.74693,14584.204749999999,14864.78879,15243.901899999999,20586.913259999998,24289.960570000003,20045.99485,20867.46926,22852.15868,2680.1349299999997,2958.31502
okci bank,229.49043,54.25783,767.66408,875.46224,1539.48386,2484.86348,3151.49597,3607.08147,4578.66074,6225.1203000000005,6274.10543,6350.280040000001,6639.09012,15.48027,417.90482000000003,1127.4475,2942.26304,4755.43494,6763.08889,8868.68289,11178.68575,16144.47741,19989.39862,22674.645689999998,33241.247409999996,14.53533,2798.60459,11473.79258,17482.531130000003,23490.09971,23500.611159999997,23551.103919999998,23561.0107,23571.546860000002,23581.76123,23594.054790000002,23613.333440000002,29.405569999999997,229.36969,240.09206999999998,270.45839,278.69409,292.74670000000003,305.64983,316.76401999999996,871.0803999999999,882.63847,892.05108,903.96628,37.771899999999995,64.68036000000001,97.17864,110.56202,205.08682,243.29334,341.26901999999995,351.19874,359.64084,460.14724,528.97235,20674.12038,166.46936000000002,4014.5022099999996
oschadbank,88048.94196,4094.64813,24401.09789,27133.23085,29957.77665,33463.15145,36682.23235,48802.91093,52485.39968,55387.7397,65992.6381,73374.00149,80642.52843,2657.39473,5510.01381,6927.77039,12581.71035,18517.03805,23983.325520000002,28946.296960000003,32758.689510000004,35692.35976,40009.599369999996,46742.42525,62340.47537,5686.21552,10427.89872,74695.66015,79417.74987,86357.89414,93358.65314,104314.78538,108604.48782000001,114083.20958,121742.09822,130803.12053,139400.74182,4774.44229,13331.590119999999,14198.77154,17036.87395,18722.52705,56437.728559999996,75931.32008,80276.67902,83563.16605,96731.30601,101247.92313000001,113345.86882,16855.73145,20344.24062,85749.25201000001,97290.52993,113601.05256,132609.97674,135374.64635,140505.22337000002,153266.34123,183942.31091,202204.45737,235783.1851,3266.7623099999996,13499.42181
otp bank,34792.73749,3402.94288,8579.88206,11606.67515,13928.74943,16575.67572,18087.63572,19746.32788,21849.30947,23589.01925,26907.145539999998,33257.04062,37175.08495,1221.85422,3327.6907499999998,4294.93748,5413.8147,7414.01854,8340.16793,9675.63711,9540.063760000001,10416.54423,13110.419370000001,14597.31671,15545.456760000001,1645.581,8097.14153,15872.78869,19511.8322,23807.2168,23581.19837,25179.77474,26559.42883,27848.70436,33767.75853,41216.10835,59600.58484,2470.03456,4852.384599999999,6186.82361,9298.864220000001,9494.34769,17018.46989,22207.65979,38498.85417,38654.92912,43557.56572,44702.216049999995,48934.48196,5670.23301,9844.658280000001,14941.27944,17221.59878,19212.803529999997,20490.24921,21258.79514,25995.340200000002,28276.848579999998,30582.56295,32677.65276,48690.72483,3902.61119,6059.9785600000005
piraeus bank icb,11456.28782,277.90561,1288.9082,1539.50868,9037.54024,10303.20253,10650.1877,16386.79424,16916.59966,17124.22176,17189.67511,17609.2006,21334.261130000003,9.33108,264.13671999999997,280.66387999999995,359.57102000000003,697.51205,874.33754,1039.0954,1553.77764,1590.4295399999999,3744.8028799999997,4400.54942,14137.11885,288.66116000000005,578.46184,668.07774,961.60253,1147.6120999999998,1165.21111,1239.88552,1719.67391,1758.05641,4835.483499999999,5064.20428,5780.105909999999,1081.21193,2154.8820800000003,2364.23697,2379.49192,3666.3932400000003,3691.7628,3701.48243,4641.98243,5632.262049999999,6467.090770000001,9934.6427,7042.2145199999995,33.56153,58.88805,459.52404,488.08502999999996,1065.94342,1741.03238,2312.22051,2340.0059899999997,2373.37896,2656.41008,2703.12338,4664.08091,55.34401,89.32223
pivdennyi bank,5822.1557,171.40125,340.68641,484.82474,730.52014,896.13486,1210.5348,2645.04146,2921.53444,3859.83351,4705.20157,5016.15554,5294.21386,236.70617,1127.05545,1542.15373,1771.17956,2211.23678,2368.72015,2587.04484,4634.984710000001,4961.54957,6277.40557,7508.208619999999,8472.879669999998,667.4585400000001,1621.3313899999998,3130.9606099999996,4033.5749400000004,4795.39345,5447.64521,8953.93675,9668.17705,10550.55058,11514.29017,16848.506100000002,18351.706879999998,555.36931,2204.62249,2397.63694,2797.0435199999997,3300.03724,3698.51643,4722.30029,5427.21131,6505.42673,7582.10579,8414.98632,9290.28208,,,,,,,,,,,,,,
policombank,447.83352,75.09981,113.36333,145.5864,161.61343,172.24519,178.61019,189.31999,195.68499,198.99404,248.06522,256.18284,302.27459,11.775,25.300340000000002,37.58938,68.31766999999999,154.6644,198.29498,203.54998,222.94702,232.22473,242.92328,261.95479,421.19547,5.11079,7.56579,59.90876,629.52869,647.33222,656.62972,674.6332600000001,676.3049199999999,681.42236,688.80166,909.88949,944.91967,1.435,…,2.185,2.185,6.33,7.33,185.04352,185.84352,186.34352,227.31055999999998,229.66093,309.59431,60.9336,62.78359999999999,64.03359999999999,1358.8085999999998,1359.5585999999998,1360.0585999999998,1732.0844399999999,1779.8370699999998,1783.62065,1786.65266,1792.21136,1865.9983,13.77417,30.52231
poltava-bank,2258.77797,51.16594,371.20489,639.26784,813.01553,1020.9195,1167.4246,1314.74569,1486.18055,1935.66884,2013.20453,4907.61028,5022.170499999999,108.35891000000001,238.69019,451.52458,618.8463899999999,679.9739099999999,825.96638,895.87491,2570.23047,2634.95027,2758.51493,2863.37051,3129.28997,664.17938,1127.12769,1248.80459,1621.41175,2195.75063,3018.0951999999997,3108.9756899999998,3609.89226,3694.0480500000003,3819.53722,3957.48735,4577.99688,221.67996000000002,503.99382,684.1765800000001,793.2196,868.29862,973.10491,1047.27169,1120.9989,2079.77713,2238.83205,2330.76317,3712.7027199999998,214.64791,394.40743,810.0199,1958.2302,2867.38996,3041.92413,3127.29371,3424.59906,3978.24446,4109.03986,4409.08936,4674.14732,163.27142,360.97221
pravex bank,,,,,,,,33744.76634,37983.208380000004,41737.7123,44503.84606,48974.89312,54076.13193,2158.9399399999998,3560.37999,5508.42385,10783.499389999999,11949.46861,27665.917279999998,30556.15749,34358.765329999995,36674.79135,41152.94218,45498.83492,45952.18013,459.60278999999997,2585.67895,3302.11431,4491.75996,5582.5903,10148.81408,11316.60388,12990.4012,13748.27706,14638.65191,15309.453290000001,17823.57192,1267.11248,2360.6161,2852.2069,5014.9714699999995,5242.8155,5640.16639,6024.49248,7579.45069,7944.59729,8589.92543,9330.15642,11621.668590000001,1206.38736,2242.8973,3381.19542,3699.6770300000003,4162.462750000001,4615.99289,4726.31629,3595.22113,3574.721,4291.78844,7848.33212,6882.734710000001,82.32144,867.39027
procredit bank,22243.91646,499.10444,1851.87693,2060.98368,3116.64044,4516.83015,4682.59023,4872.61546,7842.8332,8681.58411,9489.913980000001,14245.76309,17619.344989999998,713.94414,1578.15299,2116.24858,2694.41612,2790.90002,3137.27604,6778.45984,6931.90434,7921.11406,8270.74384,8503.906069999999,11623.49656,3173.6640500000003,3730.94731,4229.395280000001,4694.446819999999,5213.09205,5420.3825,5683.54097,6865.62422,8559.40274,9491.57165,13526.97579,17773.298329999998,791.5525799999999,1515.84614,2114.85972,2656.9162199999996,2687.87252,4753.21586,6601.53004,7046.69252,8101.00552,16746.98834,21182.77517,23826.339340000002,747.58888,2080.36339,2388.60124,61611.27912,64049.53408,67157.3676,68425.47215,70778.50326,72950.4831,76019.95175000001,77110.41781,79000.94163,1229.93765,4970.69035
radabank,456.69367,29.04459,87.88223,116.15789,288.58298,383.56198,480.65156,703.28756,7294.6965900000005,7437.36868,7488.90475,7665.83463,7894.85753,108.70591,172.84104,282.16406,370.55998,462.51586,590.78392,671.42069,766.78676,885.46013,969.88724,1082.02107,1341.0506799999998,83.34568,156.06313,243.6536,823.03927,995.26454,1215.25177,1451.98809,1646.7840700000002,1870.14599,2264.11272,2721.6861599999997,3189.94239,187.49399,2263.94857,2328.8855599999997,2385.939,2479.86915,2726.63571,2814.30334,2991.9221199999997,3552.70366,3677.2287,3817.01935,4020.5072599999994,158.7439,372.29999000000004,663.78916,889.46087,1091.62274,1379.8097,1539.10356,2626.17285,3053.36046,3203.59168,3593.64579,3850.58855,279.42684,1063.2387999999999
raiffeisen bank,175466.48206,13965.1377,31905.25534,46635.75968,59534.7104,81718.90918,91999.81476,107005.18854,119882.98905,132070.86781,145091.23872,158664.66457000002,171206.24118,9273.30533,19402.66235,31370.9037,39026.503820000005,48333.860440000004,61891.38396,83823.92654,100116.31301,112102.10724,124157.18219,132842.88251999998,163123.13092,7845.2774,27944.14035,45157.396349999995,64970.05418000001,74206.91199,84649.5386,93371.59952999999,108542.43368999999,121698.41433,130563.34283999998,144383.14432000002,157732.58232000002,12257.700910000001,19615.80489,20151.79286,21666.66469,22620.71179,29220.7889,32462.28421,37199.06046,41064.69368,43489.37604,47102.61469,53144.33741,2359.9247100000002,4467.16105,6477.61233,8699.94893,23335.49405,40866.84119,44848.13338,56952.092319999996,59083.282,70277.10231999999,76927.75282,89133.46547000001,5925.76211,11107.84697
rws bank,3085.52339,77.93398,147.62627,205.39183,322.15764,354.52596,387.51686,418.41141,451.03594000000004,481.81895000000003,514.80076,554.5844,5388.21429,189.81882,276.71369,421.78849,393.94966999999997,435.93118,472.17721,507.2825399999999,547.72465,588.5482199999999,687.63955,760.4493799999999,3534.8173300000003,97.18443,213.79192999999998,293.95324,366.8636,417.24495,488.85468,539.95519,586.91233,621.92467,621.92467,669.86905,861.33078,0.0,100.89761,123.38183,226.58963,376.95663,421.27313,475.30163,520.2044599999999,669.08725,723.6874399999999,761.11432,27525.45378,96.635,493.68600000000004,738.01604,1219.8527,1411.56849,1528.9191600000001,1696.16868,1897.99418,2962.72618,3036.64885,3100.54785,3270.38612,138.0991,230.11794
seb corporate bank,0.36522,0.0,0.0,0.005,0.005,0.005,0.005,0.005,0.34275,0.34275,0.34275,18.730980000000002,43.778980000000004,0.079,13.91283,28.78516,41.5606,51.64642,58.39615,66.00607,66.00607,86.85503999999999,101.46529,109.96988,140.08441,0.0,16.27148,36.264579999999995,51.77252,63.96683,63.96683,80.74104,94.39852,110.54648,110.54648,123.36779,123.36779,46.64284,104.78451,117.91389,117.91389,213.88666,213.88666,220.82651,245.885,260.41893,260.41893,273.40097000000003,285.00385,33.1419,45.15622,89.20133,89.21133,113.76909,113.76909,140.09141,177.79432,204.30854000000002,227.11541,243.52243,408.93763,0.0,32.022710000000004
sense bank,225243.03207,14996.61148,35356.18506,37129.7411,39630.79845,44424.54689,57122.43086,62201.29368,82586.13438999999,91633.3545,143917.24683999998,156706.15716,239734.09102,23795.84015,72639.64903,103066.11901,125966.24189,144351.74079,179255.09182,214000.81285,231561.90971,289059.76385999995,324306.92581,350859.78199,434895.11994999996,27564.204879999998,56240.6244,202391.64055,289527.83081,312765.0025,341262.41847,368385.10436,407438.99458,435678.30047,470397.28321,526133.41828,609460.16992,23216.43479,44803.11346,51626.22237,59489.603619999994,64838.830599999994,71091.49139,98019.13442,111067.83656000001,128190.12308,141319.82216,150466.77381999997,206496.61329,9643.12331,42076.80116,59344.54130999999,72751.54781,98439.32693,118511.67384,131902.89083,151160.90935,169375.091,185312.07923,197713.09874,209652.62503,28645.82606,51324.66319
sky bank,3190.24055,3920.44508,4905.52884,4906.41122,5806.41122,5806.41122,5809.74778,5821.81778,5823.20882,6542.8389,6551.5193,6597.046899999999,6626.031669999999,1.11073,1.84904,9974.71427,9974.71427,9974.71427,12128.402839999999,12190.06523,12316.43139,12381.81022,12472.30942,12549.74829,12709.6055,4179.54312,4289.54111,4406.19037,4478.42581,4568.69125,4654.11475,4721.80217,4830.26246,4914.462689999999,5011.03233,5055.04576,6922.96006,78.01110999999999,117.92937,15087.48812,15087.48812,16183.473320000001,16185.262040000001,83945.92239,83995.35876999999,84022.47415,84066.02196,84086.02736000001,16353.44198,79.34854,164.43574999999998,272.79749,350.17921,395.57910000000004,489.61737999999997,507.26752,681.55906,893.4854399999999,2612.3266799999997,2682.25452,2847.83797,294.23436,565.7265
tascombank,14954.41841,1492.72757,4995.46221,5955.72133,8649.69012,11149.86573,18863.32863,25473.48284,26629.47129,27600.61609,28173.76095,26416.919719999998,29825.426199999998,1892.65338,17046.3455,19586.11779,27105.647009999997,30246.76748,36723.90111,46767.54916,52404.54953,54899.343629999996,66996.61936,74166.1877,88224.54612999999,2339.84857,5949.531559999999,10121.72651,15131.61857,20203.08128,26162.12049,28564.070929999998,30931.17995,36915.83814,37738.65533,43938.08943,54357.436559999995,3299.75578,7296.38086,12808.06834,20056.102020000002,24496.07521,31080.132670000003,34908.54089,38225.81004,46699.24708,50132.65707,59494.89223,86518.21382,2870.17806,6658.74372,12266.67071,17278.32257,21979.99053,29013.5626,31906.28484,34712.98883,40966.11648,45429.076709999994,58545.25716,63744.36463,7141.47149,58421.44133
ukrainian bank for reconstruction and development,11.88572,0.90909,1.90909,2.97273,4.0091,5.04547,20.7559,22.84682,23.90137,24.95592,26.01047,27.065019999999997,28.1404,0.0,0.0,3.07274,3.07274,3.07274,3.07274,791.70852,791.70852,791.70852,791.70852,791.70852,791.72935,0.020829999999999998,0.020829999999999998,0.020829999999999998,0.020829999999999998,0.020829999999999998,5326.38818,5326.38818,5326.38818,5326.38818,5326.38818,5326.38818,5326.38818,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ukrconstinvestbank,,,,,,,,3090.04672,3504.86853,3966.29052,4245.561610000001,4383.46327,4534.151559999999,204.09236,312.81651,455.56640999999996,571.44903,698.87799,817.36599,1004.4101400000001,1148.72758,1228.79583,1290.4232200000001,1314.85514,1354.20689,43.08464,110.42233,135.7391,177.15666,210.98928999999998,247.59058000000002,412.05516,618.8449400000001,686.9608000000001,717.16369,745.1273600000001,954.86548,142.2662,151.84310000000002,322.96360000000004,342.0936,342.0936,381.99142,395.33942,418.17942000000005,435.68842,457.65542,557.24851,577.25751,21.36772,41.26972,96.09138,116.01838000000001,135.92338,174.54272,196.23499999999999,235.47167,,,,,,
ukreximbank,59280.11051,309.98686,28685.92954,34524.70448,34952.9416,35346.36927,82188.17783,85483.75008,86518.88855,91843.6171,95039.9441,95496.60265,96118.03895,1466.71324,20714.19694,21901.54759,22559.80321,24513.35866,24584.63892,26383.95062,27059.6927,27263.58016,27105.20423,27278.54555,88865.41821,102.80651999999999,33268.22162,34305.51532,34768.747859999996,40236.74998,56292.65024,56801.25472999999,81438.10256,247265.48127000002,290040.65548,362177.25662,390887.0259,5955.48297,31057.500099999997,36306.52663,38031.40836,58084.319469999995,60798.01722,85282.03508999999,138413.46091,331054.87261,335677.56760999997,350210.22492999997,378078.25337000005,3437.3706199999997,6960.38987,21047.097019999997,99623.73608,175504.24709000002,228719.5579,235635.62124,582357.7874799999,672493.11831,928752.9748399999,1052736.7093099998,1112476.47083,22759.36767,26272.41724
ukrgasbank,35279.28331,2191.84952,53756.08815,77151.44625,419751.62204,423236.74879,437194.45488,439279.60471,440770.18737,446734.47462,449584.03458,483934.40492,489244.38471,1870.81956,26299.580299999998,28983.80601,30245.978740000002,31293.98314,32607.2439,33604.112700000005,35390.09798,57643.40501,61842.81815,64151.00176,83709.02045,1957.24868,5759.78108,19403.48069,34599.98149,36471.43899,72547.25519,94547.92682000001,97499.12719,100607.24872999999,102170.52676000001,104267.83774,112945.89591,15848.64526,20916.783030000002,22421.421580000002,23846.257869999998,24938.58686,26719.128139999997,28577.5154,30174.98261,34043.37711,39078.81298,41997.06918,53614.06805,2199.8361,9701.54698,14395.596,17116.045629999997,21561.43085,45512.33499,49296.34892,53616.82531,61634.61557,70057.81960999999,75334.79773,93964.69809,4443.17958,17819.948490000002
ukrsibbank,222619.19374,20222.7426,38243.45493,149454.86373,165398.76752,180134.42164,194167.47621,208820.93524,217747.33957,230251.56777,239952.13418,252074.89881999997,278685.95573,16657.9696,25095.01423,147070.82126,157647.76415,165608.41399,182396.91658000002,191806.87529,202520.52545999998,217112.51612999997,229975.51974000002,242169.1458,259983.23911,14658.39976,29803.032600000002,155685.89813,162765.01665,166556.63177,199208.32757,215290.27647,227202.07518,247031.24362,258126.98294000002,274979.94226,286156.56788,24974.66644,34249.586090000004,164135.99098,166123.31685,166700.82450999998,185878.25419,211959.78612,218039.45157,222634.82848,229254.00257,233042.41773000002,276119.62808,11806.886779999999,18906.053150000003,168854.54117,178330.19983,184668.49328999998,207169.8261,210705.19913999998,219595.46378,225975.4677,232900.57809999998,240460.07512,251927.86909,38421.11989,44176.81975
unex bank,179.72226,1.79462,1.79462,2.64462,17.6809,17.6809,17.6809,22.87051,24.06264,28.85464,29.80464,29.80464,34.45364,30.56598,38.14398,46.02901,51.19411,58.2341,63.658240000000006,72.98561000000001,77.80095,231.60736,240.85549,249.41609,282.72292,72.75458,143.49551,280.20147000000003,669.81525,682.6135800000001,921.14056,1152.92148,1267.30024,1279.90093,1293.59384,1314.87465,1333.44405,218.81805,351.75367,352.96117,352.96117,352.96117,354.08059,361.26116,393.28221,398.10128,405.22689,431.52888,452.17487,32.37375,47.073829999999994,53.54837,83.38501,261.4341,498.64053,544.41494,577.77969,738.56981,778.34646,1007.71879,1078.14578,802.30362,874.83721
universal bank,84641.53344,8308.16558,13264.53421,26422.71193,31814.53412,41791.51263,80347.89011,118845.93012,135569.17857,138042.21553,143433.10976999998,157808.9044,174075.30476,7012.77051,14156.852519999999,105507.50240000001,109498.93733,113090.32194,153679.70017,164137.47178,171289.8171,173705.07193,176605.63797,183623.74182,202542.63105999999,6416.740220000001,116924.9205,206260.44005,234916.22017000002,293099.34267,368887.6366,529322.36423,533808.66122,537795.5631500001,567565.65633,739433.68367,663621.8419199999,15751.48299,23544.19402,39687.68485,67023.11422,84000.91365,118478.99275,133404.06604,159646.34387,755725.1675600001,768542.02511,862359.28249,868512.84526,11013.1546,34225.70966,71395.05788,85659.40659,98610.66288,116420.07376,163779.39039000002,174644.18932,216843.01442,230726.58437000003,247215.58226999998,730542.04536,39809.549609999995,106248.7488
