Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
a-bank,3672973.89247,3855097.36512,3939255.7558,4046485.80654,4114403.75155,4175605.72167,4257116.4278,4363010.21854,4447866.76943,4489638.87501,4630279.31602,4811892.635410001,5167803.96165,5657059.321520001,5977739.79246,6142117.16183,6210075.52106,6316856.50501,6503460.652469999,6649032.8783599995,6781696.69134,7121544.458710001,7316448.6731199995,7502286.2577,7588331.980049999,7925724.76504,8061546.97283,8292080.05124,8439382.75958,8791784.64003,9096277.72752,9844010.74738,10237797.82888,11061338.59111,11460608.73504,11258125.680379998,11533922.165709998,11370047.18355,11465532.32979,11683489.43082,10991873.14373,11283730.29947,11322782.38221,11818659.67923,11934853.671999998,12949773.33536,13091661.4653,13814572.615699999,14579786.03424,15310955.00659,16220123.67691,16091477.70507,16064453.234240001,16801160.18728,16803091.087599996,16992946.76753,17580564.41377,18325843.63399,18890846.934329998,19957453.77788,20359332.64478,20134017.647299998,21074129.887180004
alpari bank,18184.77534,22890.81244,39194.27251,29893.37328,27508.28599,61008.85785,31978.33439,72326.04133,55191.89875,46206.853440000006,39260.61378,44239.38758,19874.19073,93463.24874,77235.85889,37430.02736,39959.90369,88286.70087,33316.808789999995,28332.056870000004,25276.7884,27893.490159999998,31960.783290000003,44448.73981,31829.99474,52295.59641,13932.654770000001,22969.286099999998,22320.87854,6351.16036,5184.01925,17642.82406,18577.00905,28069.257849999998,12737.97514,13890.401300000001,8078.78964,9419.3262,9549.32072,6478.18847,9617.243339999999,8347.996179999998,5020.49085,3542.1412199999995,9542.74468,4790.95619,4011.6321,2165.28567,4145.0880099999995,2784.8312800000003,7360.21196,5295.88087,5444.2692099999995,1972.0508300000001,2235.73077,2411.04242,1813.7486000000001,1134.04357,1170.72774,1068.1086,1079.79413,804.9438,442.00558
altbank,432818.57607,327628.47977,420183.46391,438366.4187,419912.5615,449983.57487,377386.4575,489152.08936,486142.27979,355995.39293,435768.62666,409532.93916999997,1069998.50675,623539.6746599999,674544.60825,1212582.4019199999,1287138.79417,1202306.61814,1437599.1113300002,1236913.3937900001,935462.0090999999,827081.8765700001,803798.55908,845856.6010699999,1220911.37197,679001.19863,714122.06122,571600.18725,637014.00407,636306.15534,602176.20059,701786.6220999999,685479.3346700001,759874.73645,740326.5784499999,830333.1066099999,1164335.0802499999,1045432.2475499999,1004810.5493900001,1126406.15237,1059055.10865,1009036.81335,870529.05907,840603.53769,816736.4751,816787.52263,990714.85996,1123299.72481,1535467.4211000002,1064269.55611,1236186.89883,992026.27868,959090.19354,1069443.1550899998,1145454.4745200002,1148324.53183,941990.76584,1014190.03176,952681.59438,1031004.86331,1183697.61947,1142949.47134,1162226.82556
ap bank,469750.96031,412554.00961,551709.63978,432081.47652,364666.09909,376733.65659,392558.04788,474887.3627,409086.14267000003,464001.2061,542941.51147,524821.55771,455115.58788,681920.9730400001,521356.1678799999,584100.04053,675060.30175,731591.65998,751816.96813,786275.59451,769334.97997,954410.6409799999,803630.7325599999,739722.45836,903515.03576,1032361.8576600002,946705.22209,1071566.5250300001,939380.27861,901936.19244,943992.37721,949975.9344200001,953676.68401,1022996.52542,986318.08338,1129189.18454,1185367.9036499998,1106144.13264,1207362.229,1116601.0142,1061536.9374300002,952875.51802,1127425.85159,1083081.9821600001,1002345.03695,1308193.7519399999,1263902.06876,1636226.30877,1806207.56508,2673007.19981,2542220.93261,2993786.74869,3815711.71213,4344286.65254,4852431.09821,4630184.55318,4147044.97086,3971753.54866,3042408.93176,2715585.32621,3390185.04359,3095354.894,3962246.4342900002
asvio bank,434216.88247,468263.43029,430258.30489,404290.09737,438323.62687,399720.40503,421291.8046,379791.09273,414994.32972,362969.43087,439136.94307000004,506039.11975,543419.21226,520294.90657,605232.71874,523769.6122699999,519413.29900999996,536793.86567,527570.46319,540756.65923,566751.2931700001,686329.0682,676396.6767300001,626494.54256,908745.67088,908501.1042599999,1120259.8118999999,817907.02109,697467.7799,782983.7973999999,813566.63381,872485.62603,843478.71245,889660.0091299999,924044.6912700001,1210970.8716499999,1121842.2891499999,1238631.89314,980514.70868,1164249.22342,1049850.4321400002,970313.7011500001,945686.48593,1001121.2924700001,892771.6233399999,946490.32551,1026501.20243,951743.78495,1051190.86727,1060668.8448299998,1070979.589,1256403.1435699998,1183621.1833499998,1201239.8202300002,1232565.21647,1327956.2040900001,1363817.2631,1378685.40389,1892674.86857,1676374.0686599999,1995519.80462,2029420.8279,1929534.8612600002
b concord,661695.76186,680128.0212,590596.26081,666292.31343,723756.3091,759738.70626,924329.82819,832689.73269,920088.98504,1005024.11898,1080542.85988,1199010.90277,1550386.80703,1405529.7265599999,1390800.1729100002,1414998.1882699998,1326246.2365400002,1531182.91374,1592950.1570100002,1426964.4924499998,1565478.27516,1657950.8208899999,1809580.13833,1991703.52667,2022458.3241799998,2157542.1339700003,2189854.0344599998,1882416.28157,1884738.00378,1951468.06613,2006902.0006900001,1908809.594,1990125.79511,2144713.36642,2102231.4720300003,2048281.4619399996,2322475.66916,3088077.8442800003,3504323.27526,4014965.49431,3958376.86093,3617091.03265,3113315.99704,3149968.8272100003,2983786.45112,3115889.4766700002,2950402.18727,3683469.6467399998,4580376.21504,4170924.7098899996,4413501.64148,3350103.13844,3274341.14758,3512879.0567199998,3336582.22249,,,,,,,,
b industrialbank,,,,,,,,2618669.15377,2596784.1546899998,2772685.36193,2845586.38926,2507007.63712,2525722.99161,2531526.7857199996,2581485.2866700003,2510776.96209,2484189.71564,2438617.01823,2449288.05882,2416819.13473,2373960.21706,2429463.73408,2444796.5341999996,2396137.25864,2473639.2388699995,2436650.70296,2586915.2642500005,2590601.62452,2495855.1115,2462417.4308,2459269.9427799997,2339743.07946,2346118.38944,2392681.20616,2668558.58273,2634810.62496,2473268.64505,2386739.4679,2381092.99721,2276111.9421200003,2248205.31294,2183996.1282,2226981.16921,2275127.67776,2153448.78737,2108834.60703,2115190.1690499997,2081152.96252,2132674.03157,2033410.50146,2072686.5366900002,2100549.3231599997,2117059.5019,2164722.04036,2185265.54075,2358917.90888,2325798.20217,2331206.4983099997,2343259.43627,2422719.63904,2604017.5011400003,2745653.4307700004,2690888.41866
b lviv,1699604.41556,1678776.98674,1742924.73534,1757593.09418,1781622.16947,1828770.63603,1792956.33827,1878200.64147,1885981.9061099999,1939529.5197599998,2058426.96308,2038469.16173,2144907.16137,2230045.14242,2255243.81472,2266745.13112,2242816.2753000003,2242525.52722,2312180.12597,2480748.79656,2560141.35323,2669512.11169,2673210.02752,2673872.35622,2775832.63124,2698178.07988,2742187.4055500003,2780797.04445,2643951.62934,2777006.9556,2885355.71014,2903313.07249,3030803.58575,3226719.8056400004,3231452.67041,3330737.6879499997,3589950.8135200003,3429793.79149,3646397.9958099998,3452312.37827,3353307.47388,3381063.17314,3635868.17299,3590687.70254,3769359.7565800003,3772041.68622,4098967.6561199995,4059926.87635,4402032.7959900005,,,,,,,,,,,,,,
bank 3/4,359673.75076,244451.84478,231735.58535,195440.12999,189084.26053,169062.96445,171424.05089,180603.01005,191244.50069,175620.1602,234582.43558,197725.71772,191449.7446,217944.83203,212172.0836,361265.96425,240713.33745999998,201461.20212,209275.93519,223535.34618,299707.88055999996,252085.36343000003,338463.04739,346158.56867,279207.32678999996,283254.09035,276624.08865,308273.98176,366222.28487999993,723189.49076,471852.20287000004,430185.0004,437549.48647,358876.68467000005,256271.24800000002,384531.57878000004,504964.87141,265498.95421999996,214499.18980000002,256894.19123,238834.61376999997,220540.10071,236896.02823000003,219424.65967000002,273253.65666000004,671930.4857099999,291008.86711,391935.55686,430417.5348,361887.96067,384388.40415,284158.75079,286112.98720000003,357640.76835,251264.21187,248392.46423999997,323277.22825,333249.2479,418059.41920999996,549388.87237,565296.94306,535198.09518,548136.23489
bank alliance,1665238.4779,1788131.98579,2147276.57643,2263427.15008,2140497.56029,2130546.18023,2476970.22981,2641746.24421,2197644.73821,2410501.02405,2767117.30466,2682926.6458,2860616.6099400003,2949312.69712,2967812.51914,3125548.8476499994,2869558.2472699997,3158489.8962300005,3795037.9035400003,4303002.34981,3847386.3452100004,3735836.8875999996,3642364.21619,4167117.3168599997,5181465.7471,6184667.8534,4837866.408799999,5797530.4355999995,5697110.49873,6903608.00168,7353440.826760001,8540133.01908,9144468.46047,8967562.09353,8608807.218239998,10898178.017029999,7697310.588570001,7426868.83235,6829354.897970001,6353757.683610001,5699059.30479,5702221.98071,4672872.24523,4906713.77717,5240065.64573,4869738.1515999995,5037602.82021,4778028.870650001,5857144.61087,5991873.60459,6800905.29943,8090268.3892,9089698.57719,9048856.495649999,7794596.48332,7345132.87491,7784070.65871,8419823.49569,8829238.430239998,9042235.61675,9377064.73618,9596934.0178,9111695.513079999
bank avangard,586826.43807,534613.12549,650746.53282,649127.49088,778080.72442,451619.6143,641965.14843,454214.94005,535764.2337999999,644386.79071,408114.25557,268625.45298999996,394669.82110000006,580105.2749399999,747677.38147,565143.01407,512422.85117999994,843471.40504,529895.08488,685166.8939200001,600550.22444,927066.4808,550793.7403,685967.59349,789621.5741900001,708900.8282,866419.0066000001,923009.48934,800252.42478,769686.50871,843137.3464400001,926805.83298,817690.0182299999,912718.71641,1021967.0534300001,1004469.64589,820385.71683,1023406.41183,1038780.0103300001,1483220.8230599998,1340328.7601200002,1471415.67234,2071775.96999,2388196.0923899994,5745556.66889,5712381.07991,6262836.67504,9012778.64602,9099111.484759998,9422837.734039998,9564084.35947,958435.1070600001,987110.70722,949454.90772,808274.3381,881971.3998,951818.68068,739186.33458,503191.88681,598110.9516,871952.20237,559400.07217,819261.2234199999
bank credit dnipro,8764743.87764,8231314.88255,7853157.32341,7901659.07771,8310750.65322,8244800.34191,7718558.93084,7640964.48238,7133411.03095,7640009.07438,7262101.7451,7621944.27256,7159524.18989,8133660.85217,8191274.243280001,8533448.3301,8562970.87395,8193369.447699999,7464939.150579999,8065987.82604,8121072.408170001,7978944.30325,8616281.988810001,8686817.5372,9421490.84852,8542044.10909,8367950.830330001,9026963.11112,9802707.01228,9708381.36939,9346297.029749999,10065288.33353,9718894.14878,10425387.979799999,13665926.56813,14141334.50098,14481740.281859998,16003558.50349,15082311.493149998,13489358.78362,13436047.86173,13620112.46582,17251339.89266,17191772.334289998,17495283.85751,18688314.57849,18453191.281150002,17609435.73389,16306568.30343,14812543.089800002,14862168.64252,17142647.63952,16223026.01452,16915189.427860003,16285647.19277,16908942.53754,16136717.33202,16632257.529709997,16997475.05082,16725948.004820002,18472941.90796,18032602.007090002,18652379.998019997
bank familny,60353.60898,50725.63146,46148.93791,53703.17003,65236.24959,45578.68376,49193.07343,33484.32306,41441.466680000005,36820.34025,41168.40379,53591.44594,105975.29951,64866.88132000001,66013.74357,49184.20542,88179.6045,75457.439,60265.64974,86772.80319,59632.977569999995,51936.27952,78093.28081,57823.02421999999,124909.6075,64181.939940000004,77755.99852000001,49443.182049999996,98917.87434000001,42850.83970999999,43678.3383,79410.9919,34890.54733,38632.153340000004,65246.62259,33870.70863,88328.23127,49724.72079000001,37471.604759999995,29751.72145,46265.4824,32642.99983,39529.35551,47883.08091,33125.60618,50607.98788,35921.081190000004,41296.99687,74655.80583000001,37101.17846,38940.46799999999,68263.18507,45679.07043,47360.8652,70027.48948,43610.67346,41506.49755,65460.42796,41838.31936999999,39925.76116,74905.72831,57436.19492,58663.48954
bank for investments and savings,3518437.32009,3491218.49067,3801460.8027,3448152.65054,3381273.76949,3369104.88528,3099331.29427,3056734.63737,3269617.6812599995,3145934.3676500004,3021852.7417300004,3070570.8477199995,3085379.5672999998,3108611.0479500005,3297435.59036,3640013.56726,3583138.24213,3769170.26114,4204819.0338200005,3583238.22842,2950666.10877,3152804.47195,3336176.2086199997,3102764.73525,3273081.09448,3058099.84248,3209731.55457,3111173.1321099997,3258107.5977299996,3309348.1591,3187122.95548,2811058.23821,2788364.75177,2935054.3749400005,2727465.73078,2879978.12506,3151046.50633,3154168.97573,2596929.5867,2136307.3759600003,2445867.01025,2737653.58514,2134278.1157199997,2082829.00127,2226807.19796,2582761.3926,2321302.31675,2425005.73772,2789922.02908,2915986.9288600003,3147162.34751,3435229.1135799997,2743290.52934,2899488.44587,3472997.4227500004,3369072.36688,2974731.15116,2923947.00392,3074921.62024,3082113.4207200003,3213558.6954,3160038.5394099997,3080995.34994
bank grant,889753.1541,873739.27023,827535.89344,832202.39737,885261.96177,878177.20029,881015.73706,882326.31063,891017.43185,879865.0283100001,901473.22134,868820.96664,891362.6132499999,911316.30183,935576.8514200001,943738.89641,922246.79857,950648.5791300001,983127.6904,988965.04185,1014844.97069,1034838.2587700001,1143279.59641,1208338.85598,1259603.58056,1225765.91833,1212040.71323,1237937.55816,1253859.4123399998,1293189.0095600002,1388231.46693,1442207.69966,1419151.93971,1440990.8836899998,1404562.52276,1534449.9843600001,1767483.66695,1656064.8997499999,1538151.63849,1533388.40393,1540538.51785,1651537.19982,1642513.10509,1804158.48946,1803604.67612,1748781.65865,1729373.34285,1735477.67418,1850756.8925,1780948.12848,1845754.92329,1831344.54701,1927842.81736,1965141.41757,2058846.39647,2160024.31377,2193359.1951200003,2164325.90343,2044177.4451400002,1969491.02412,2381680.76951,2189805.61346,2078448.48808
bank portal,10894.7858,19077.44449,18165.47311,52394.69713,65294.35234,85950.60569,39313.4538,95495.34978,65041.90182000001,50162.66179,38248.2085,30581.92074,26482.49526,25833.37872,43547.389970000004,51252.06779,54082.9445,45188.36989,51721.14887,41957.51293,73417.16664000001,35674.743239999996,36254.0418,40378.25071,42249.95565,41415.00126,39889.43851,28617.068109999997,28183.633030000005,63440.1149,68047.86905000001,54640.03335,54024.21845000001,50344.900010000005,47643.17558,69098.33270999999,37175.695400000004,34065.16205,34091.62646,37391.29129000001,39749.16698,33763.43524,30318.41246,22273.311869999998,25114.22613,18956.03558,22263.38083,20575.19553,35572.71733000001,22431.51797,22886.83216,24713.841070000002,23731.154519999996,21640.12053,21900.91639,24469.24394,24968.32895,24827.24467,25825.43572,25500.929579999996,35749.20891,48645.64861,36340.546689999996
bank trust-capital,,,,,,,,41158.07589,34670.717430000004,34161.009900000005,28875.001599999996,32833.18101000001,35982.70934,41873.705969999995,43857.32608,33015.156,32651.569890000006,42635.77001,31551.37454,101907.69671,108598.36970000001,156748.29309,104946.01306,69217.03633999999,133815.69806999998,94119.13668999998,52713.65224,55732.06459000001,62530.93624,56838.74197,54772.5061,88443.81857999999,87492.36524,127560.19739999999,154154.49910000002,157363.2943,182189.20627,191877.54069999998,181784.43495,173517.16909,141870.47214,140243.77836000003,144881.42668,142876.08989,120674.04119000002,114569.12847999998,124312.20529,151905.294,153429.25782,151540.09337,151403.46201,147529.21296,96663.57059,89665.43398,75274.43177,79267.67996999998,67158.31650999999,65361.91384999999,60671.1265,62918.005489999996,70877.7006,68604.22176,63380.00021
bank ukrainian capital,,,,,,,,706376.04487,678846.8692300001,623139.9754300001,626988.9087799999,599861.85357,703935.4111099999,588995.63559,531432.72939,575362.55554,550760.4310500001,498427.16241,500982.34823999996,620321.53065,531038.2214,599039.46448,592804.22364,600394.08244,706823.25659,695562.69719,749468.2880899999,870994.4074799999,763623.6028000001,841824.33227,807667.8906899999,867406.86076,854573.4380199999,987536.2235300001,971564.5055499999,782799.80288,990432.38947,1029407.0825599999,936849.4685000001,872490.07834,826660.7213600001,812751.69151,849388.97006,966406.61369,1122568.49158,1021724.3814699999,1000639.9464899999,933285.3411,1009845.04303,928949.6824599999,1473710.33466,1927241.38851,1988816.2505199998,1092082.7913600001,964236.6890199999,1097489.5670800002,1169959.01847,2548343.63244,2053535.2230200002,1618614.1359599999,3038134.6234299997,2216381.46754,2540168.03162
bank vostok,6934601.73002,7448788.06312,7164337.5879,6481915.33863,6915020.60018,7232197.34437,7636745.16467,7799367.57308,7928628.037729999,7941758.58763,8065378.7715300005,7897289.95191,8891818.84841,10098009.13769,9808119.36024,10113806.45667,10074326.514150001,10179251.748909999,10933324.982800001,10726816.01898,11032783.132860001,11916232.8311,12481629.37413,12993810.86196,14448222.410570001,14798780.57276,15179176.795200001,14487503.223100001,13992984.158839999,13999095.54552,14191914.315040002,13699469.019550001,14402619.269299999,14644202.289089998,15421724.231929999,16753113.527379999,17396859.41686,18459487.68046,15458348.66788,15029323.9118,14897900.25735,15190119.6509,14232937.860399999,14568448.750470001,15068092.962030001,15199510.74267,15820648.36549,15762552.026680002,17038115.524150003,17452295.99891,16741992.3553,16921773.052190002,18610591.2281,18908359.80417,19138708.81806,19478207.18079,19994100.56982,18820749.365960002,18976448.09387,20053799.112209998,24809852.44591,22235381.501849998,22119006.218089998
bta bank,145971.93951,134660.75723,120588.65271,118089.29789,128826.95641,116005.56741,113352.14125,110175.52977,123348.05153000001,115661.2843,112967.36068999999,133411.73278,105507.73576,153282.35387000002,111369.12547,99759.24872999999,85940.71769,87628.30291,95302.35627999999,94907.60428,93246.09607,94614.42326,175986.0413,230934.51919,203362.98915,86029.52471,86152.60272000001,103431.94072,129470.24643999999,118714.12430999998,105216.48407,118046.17698,146081.73778,142115.43546,187120.41557,172498.21906,144072.13088,163370.27219999998,146703.55889000001,145099.27719999998,143424.19610000003,142554.83703999998,147482.29917999997,149630.10087,61943.066009999995,57827.74145,58588.95729,57147.87038,56165.031630000005,58753.53304,55959.65239,53778.451629999996,56326.87636999999,51172.56092,53766.850340000005,58718.62644,74046.22044,68665.01845999999,63453.9146,83871.64039999999,226228.73987,125427.3488,70478.81516
cb accordbank,1520871.72773,1439668.92938,1469204.3759,1615362.80897,1478874.94666,1542738.42366,1935101.53024,1910442.91765,2064985.6504600001,2253159.0863,2123400.9083000002,2085778.17172,2597903.1289600004,2590303.6437,2449481.73105,1965922.72676,1936612.4187,1963403.2714099998,2163811.2733799997,2247405.79134,3190311.21243,3097038.31871,3260160.2364299996,3325480.73048,3894455.7284599994,3665547.42495,3947659.99105,4507216.97998,4502692.79226,4468700.48238,4631742.55918,4985411.1353,5436610.44007,5414662.89889,7723918.8819699995,8706620.21587,9228785.68056,8232273.68719,8117580.108259999,7077902.88576,7213168.14711,7182268.4682,7331875.46603,7214791.098780001,7000293.30452,8030803.101500001,8132718.85422,9629161.69964,9996123.605290001,9948159.064650001,9731116.10961,10253155.77378,11538430.69996,13532760.70678,13205344.14883,12948077.885089999,14901261.010620002,14814128.647969998,17897701.24866,16965276.00682,19472110.53704,19753878.18654,19243578.13592
cb globus,2179562.90391,2181489.36552,1970044.57309,1844618.41771,1925070.70849,1983106.17619,2224213.18826,2170981.50736,2228054.94927,2240313.12316,2162444.9439999997,2237230.82662,3357044.77897,2766665.36245,3380382.63715,2985773.99934,2722289.79346,3009679.0796,3018736.10092,2902118.23893,3163564.94359,2879231.01146,3229690.6908,3074808.08854,4027876.7880700002,3332191.21385,3423988.9677600004,3595210.49743,3598981.56012,3655799.0439199996,4203436.857720001,3866384.55014,3794000.5187500003,3880721.45532,3790085.74052,4219634.49531,7272872.03099,4775624.29715,4210397.937539999,3718953.38366,3415789.18535,3237740.2902100002,4375875.22925,4252228.85795,4638392.724359999,4381369.734119999,4962062.91275,4642955.80857,6210026.511100001,5423964.8111000005,5770114.185779999,5275735.09293,5761998.07737,6144523.45821,6811602.23065,7772555.9102799995,8074481.73092,8975045.12346,9220302.75182,9643778.293820001,12032033.00852,10134682.220700001,9341723.6702
cb privatbank,224951854.05554,221414454.66209,219251313.76464,221233248.35709,214788057.2837,211618258.96499,219324554.96898,215636003.66071,219051883.98472,218962476.37391,224452031.15062997,227331619.96392998,231386431.88013998,235169108.02675,237888430.31552997,247673701.7256,253215920.94322,257963808.89400998,263845032.80181003,269661858.6256,272250945.38302,281899048.70887,286847268.50318,290998501.01780003,309536165.80741,301150479.64829,302321979.93754,300277598.71669996,298522361.32706004,298210960.0136,304872958.61147994,299573742.2564,296549070.78828,298915569.49935,297433731.72275,299998902.64185,321705423.81938,302495373.53632,295391610.7135,343715311.23309,355191559.52155995,363851736.24753004,382625515.63808,403998014.56033003,408737244.3993,416148362.37939,425980370.21336,432615948.53349,464871500.50483,454005375.92100996,462514845.18957,464451555.63229,467764414.14351004,469200137.26931995,481702465.27962005,488394309.83515996,489025585.04438996,501870296.80683,502793018.93722,518230137.16243,549686644.1132799,523050418.35366005,529403273.96867996
citibank,22244846.97201,20817793.2459,20005637.71357,19711173.5799,20357864.35583,23191924.741,21899564.89155,22279645.40415,23425755.42946,25569600.521020003,26487541.2729,28245958.974139996,27667997.40206,28666457.45471,29055405.434550002,27713404.16105,19748900.518310003,21072190.582659997,24376616.09833,24649403.7836,25395415.0242,27090310.696289998,25581604.45263,27593593.779719997,25062859.44085,25053154.71261,24939449.12779,24192716.98742,24467453.3551,23848748.21428,24518630.02841,26794385.78276,31892787.74918,31384994.458060004,33873025.80732,35540127.45667,30378898.924269997,32000238.26536,30893656.58363,32329202.51672,34964807.11083,34367783.03681,33009975.96869,38887949.73878,40410126.32491,41736516.21676001,44644961.81611,46891623.40208001,44768088.48149,47409439.48368,50306236.03317001,51286345.48675999,48378097.396409996,51985600.67218,51297810.22274,51671634.907979995,54661138.928289995,57466830.28848,55203819.958550006,59333816.42879,56125220.60227,56918148.26642,56578558.75913
clearing house,1423079.2276,1934931.66774,1742455.1238,1873595.62221,1818928.68015,1859419.77675,1391196.21034,1294024.57543,1280113.1838299998,1326577.29376,1282651.9282,1219324.31446,1581588.0916000002,1545220.3284,1786197.47018,1723631.05175,1890414.0862,1994517.55639,2025600.8364900001,2028870.01789,2167652.7700799997,1913013.71834,1896402.4702599999,2065755.26318,2077731.66292,2364748.72244,2156886.24549,2482636.01056,2768715.38522,2763760.9268,2814668.6355700004,2718951.1308,2924572.42732,2713481.18605,3203874.24702,3305059.8263599994,3020201.13447,3619806.71637,3525035.7142000003,3501818.34508,3004866.60651,3090872.24731,3202562.18602,3065010.36174,3356394.2702599997,3384470.24709,3819562.8365599997,3407541.8681300003,4276289.65028,4036930.34429,3988191.14547,3587733.2616799995,3461817.2992,3297205.81158,4083667.9304199996,4312078.89707,4016301.81719,3279040.65025,3389322.6700000004,3335111.9798600003,4359807.202029999,3964902.3216700004,4044593.27183
cominvestbank,916104.6526,907726.47523,940837.23073,937652.24102,912424.81055,976444.10231,944784.38822,903156.65913,889724.4434300001,886732.9108899999,855910.1633400001,816795.89482,918643.7161399999,813269.4648,800811.5366100001,857268.38491,854238.34953,864885.2328400001,910844.42319,938991.27961,969344.80048,1018837.1163100001,1001846.23077,996159.58429,988950.45367,959045.1912700001,938393.92803,943068.20042,929311.08524,913351.32404,972407.78123,965711.0648099999,1011813.70096,1040120.33436,973896.51822,995661.24655,978742.3171699999,929477.4991300001,874415.45757,867184.0686400001,864598.5926099999,899753.5462599999,922770.33499,963580.7305799999,959811.48204,945411.82886,945806.69459,962559.02726,901416.1893799999,896872.9174700001,855492.4495400001,836203.41594,886800.5857099999,830730.99267,867334.05885,929320.69727,865026.3640000001,879344.69946,917501.37978,935403.0710199999,959468.98784,867930.96397,870705.5767300001
credit agricole bank,26524106.3911,28183562.0904,28831527.18766,28481514.69216,29264648.37262,29497935.33511,30776414.82132,29829759.51955,30319351.30994,29395146.61326,30753173.723859996,30604687.274919998,28284331.384919997,31491442.478860002,33147972.8406,35488331.408,34901006.28031,34479150.54553,34520108.27182001,37021360.477239996,37610917.4593,39529029.70099,40916484.165980004,43044045.77607,42352596.83502,42626648.42645001,41966280.2913,42819880.5331,40593064.04742,43409295.89368,42215639.069409996,43683165.85397,43228058.808180004,46820620.6456,47639370.649000004,48593233.39689,45741242.17555999,50839629.23852,49159943.37563,54510811.65874,55663806.35771,54426454.36833,52062998.63882001,56886306.65162001,57314617.82317,57144594.96051,58623832.67044,59642640.38396999,63492064.83314,64730161.67549,69226292.40022,75759088.97881,75860856.38804,78734575.16141,82280888.92072,82055774.54856001,81352245.834,80390844.00036,85017328.00589001,82337014.93872999,90042076.51004,91987218.81709,95208553.99484001
credit europe bank,324954.34846,263567.49663,270485.29283,267152.99904,265749.41312,278527.79903,301561.21008,353049.94415,416886.49434000003,354142.46777000005,372327.78438,340161.64847,655309.25854,409856.28998,248834.35799,271068.62127,221216.17985000001,244349.99659,326260.15072,325533.14915,338435.85281,300581.78930999996,407330.70828,245761.53528,360774.65389,298688.77823000005,319497.32667,260682.04426,618803.04855,365895.33744,651286.8639700001,410888.10699000006,374828.58604,428330.23413,393233.58239000005,329980.88761,701159.6391500001,449155.41487999994,367173.15374,280381.06013,261982.40470999997,255868.17164000002,287115.20065,317347.30492,290782.42710000003,357239.15456999996,347587.58074999996,356901.98537999997,617518.28281,621023.92781,605151.7218500001,628439.6867,608650.2109300001,702810.67504,751574.8132,924014.1267499999,928923.93076,880924.78526,759836.94612,728468.85418,678912.98381,752779.41863,790986.18522
