,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
205,Raiffeisen,2020-10-01,3.8,6.0,0.5278829671969605,0.0655216734464173,0.2196582225773657,0.6205577820823527,0.0054322869720362,0.0044969650994419,0.1088762450423882,0.0087538777675265,0.071597225542149,18.47167226210766,0,0,0,0,0,0,0,1,0,0,0
206,Sense,2020-10-01,3.8,6.0,0.6133196064185158,0.214640159340845,0.1271028822501428,0.5224592149295636,0.0042063640939585,0.0049207400137979,0.0914576826833528,0.0080510860441529,0.0290522497004065,18.39965290148789,0,0,0,0,0,0,0,0,1,0,0
207,Ukrsibbank,2020-10-01,3.8,6.0,0.3843433733986396,0.0080813076784287,0.1534253445258312,0.4802314064645393,0.0037744971844522,0.0043702480694087,0.1120601972367855,0.0078597466422282,0.0383579582550465,18.019035493586536,0,0,0,0,0,0,0,0,0,1,0
208,Universal,2020-10-01,3.8,6.0,0.6656997277503854,0.0398746513229575,0.1567752982096782,0.5823671210827602,0.008348729537051,0.0097110962639902,0.0827268453946312,0.0143358531668627,0.0189612647878641,17.141743237844334,0,0,0,0,0,0,0,0,0,0,1
209,Privat_Bank,2020-11-01,5.0,6.0,0.2000198879981453,0.9400955136953266,0.3795618946411603,0.5147519769201817,0.0033003718834605,0.0025189184808467,0.0907072116528159,0.0064115768980762,0.0319237393203771,20.11664239452377,0,0,0,0,0,0,1,0,0,0,0
210,Credit_Agricole,2020-11-01,5.0,6.0,0.6249211706737946,0.0183199780335268,0.1602938670238888,0.6828050413242869,0.0040253271295841,0.0031233468821574,0.1173295321306455,0.0058952803303518,0.0224348177794813,17.696961819118737,1,0,0,0,0,0,0,0,0,0,0
211,FUIB,2020-11-01,5.0,6.0,0.6044461130414643,0.1562280656458595,0.2381558295579963,0.7372458004294364,0.007765178484525,0.0057297399612156,0.1153965133220784,0.0105326859508754,0.0348442198577469,18.17140818402948,0,1,0,0,0,0,0,0,0,0,0
212,Kredobank,2020-11-01,5.0,6.0,0.804979279933126,0.0662729468842206,0.186609890928121,0.7038174448444389,0.0064541408761882,0.0052874987950079,0.1258370891895568,0.0091701916789157,0.0255351675109578,16.96227667619783,0,0,1,0,0,0,0,0,0,0,0
213,Oschadbank,2020-11-01,5.0,6.0,0.3521739665519869,0.4421273032157367,0.4115974372615613,0.6208563943523434,0.0028848156692307,0.0040799477434861,0.0890348933769398,0.0046465103612891,0.0310431730094837,19.37218648644809,0,0,0,0,1,0,0,0,0,0,0
214,OTP,2020-11-01,5.0,6.0,0.5924076325966082,0.13132772454175,0.1834662424609753,0.6758512192410789,0.0051910320562392,0.0031688794784786,0.1593844486935043,0.0076807319546871,0.0212781511954072,17.8603886221279,0,0,0,1,0,0,0,0,0,0,0
215,Pivdennyi,2020-11-01,5.0,6.0,0.8729305469737318,0.0448708500819002,0.1892613539226316,0.4951714958175278,0.0047223427240003,0.0057534974831929,0.1007778516080649,0.0095367822338072,0.0495526497571427,17.203959537502275,0,0,0,0,0,1,0,0,0,0,0
216,Raiffeisen,2020-11-01,5.0,6.0,0.5230095998387124,0.0641641131173045,0.1860304751832938,0.6472765939980284,0.0052275674789531,0.0048309854379757,0.1122528662246339,0.0080762498249226,0.0667080993409494,18.45359098193133,0,0,0,0,0,0,0,1,0,0,0
217,Sense,2020-11-01,5.0,6.0,0.640258102987884,0.1507427197393958,0.1349109907577368,0.4602618777387546,0.0042762502853761,0.005802918492283,0.0937442812215259,0.0092909069644983,0.0265819974056382,18.366801195380138,0,0,0,0,0,0,0,0,1,0,0
218,Ukrsibbank,2020-11-01,5.0,6.0,0.3845683307174504,0.0063160646366148,0.1385181085400273,0.5833448527617557,0.0036380085622106,0.004900396056713,0.1128659500986068,0.0062364629515235,0.0534115806327144,18.022056919558757,0,0,0,0,0,0,0,0,0,1,0
219,Universal,2020-11-01,5.0,6.0,0.6530543042234467,0.0436690667185955,0.1683829680949728,0.5233269185784006,0.008083322973867,0.0090718028278665,0.076701497295617,0.015446029407058,0.0163316034566139,17.206107727790233,0,0,0,0,0,0,0,0,0,0,1
220,Privat_Bank,2020-12-01,6.1,6.0,0.1999607661869388,0.930082920620404,0.3965608045507277,0.5080708841708449,0.0036167691322522,0.0060207716310566,0.0956883549852676,0.0071186309724373,0.0326095621640342,20.078048118851548,0,0,0,0,0,0,1,0,0,0,0
221,Credit_Agricole,2020-12-01,6.1,6.0,0.6345477859287272,0.0172777359358094,0.146920933050796,0.6672512910558931,0.0043340460250912,0.0036141305127163,0.1145860601096324,0.0064953730074209,0.0185982135446696,17.722701469683198,1,0,0,0,0,0,0,0,0,0,0
222,FUIB,2020-12-01,6.1,6.0,0.6272594537771412,0.1521929662617674,0.2220341454517022,0.7167676571616228,0.0052268750919212,0.007367989170778,0.1168042543634119,0.0072922864748382,0.0357491016076418,18.16353352921365,0,1,0,0,0,0,0,0,0,0,0
223,Kredobank,2020-12-01,6.1,6.0,0.781326060749293,0.0623388002289721,0.2121196918211963,0.7151660910059184,0.0067993919791457,0.0059897686488296,0.1261012902920203,0.0095074306020046,0.027651590665071,16.96929170206624,0,0,1,0,0,0,0,0,0,0,0
224,Oschadbank,2020-12-01,6.1,6.0,0.3476852530896844,0.4572830767424723,0.4173828521266955,0.8163895717226349,0.0029935552945895,0.0063398782093886,0.0902141604915955,0.0036668220642174,0.0380200663197525,19.348772996402147,0,0,0,0,1,0,0,0,0,0,0
225,OTP,2020-12-01,6.1,6.0,0.6241009985242307,0.1004268280052824,0.1592688242571199,0.6225522443350916,0.0055859320515774,0.0039743386108118,0.1622454764903927,0.0089726317789495,0.0224486969040822,17.85737040482997,0,0,0,1,0,0,0,0,0,0,0
226,Pivdennyi,2020-12-01,6.1,6.0,0.8785320761665275,0.0565780693196085,0.1649680950579492,0.7696554392269794,0.0032315305280732,0.0066341422201055,0.0987883073841132,0.0041986717216198,0.053611684628981,17.215931189889613,0,0,0,0,0,1,0,0,0,0,0
227,Raiffeisen,2020-12-01,6.1,6.0,0.5540992026274704,0.0480596067897523,0.1733259413505039,0.5962491290230407,0.0057379977358433,0.0053218662684464,0.1183596501807134,0.0096234903441201,0.0788460898152317,18.412516228305268,0,0,0,0,0,0,0,1,0,0,0
228,Sense,2020-12-01,6.1,6.0,0.6265989694392395,0.1441356478490781,0.1346945506560514,0.4316576583858668,0.0042637206902687,0.0062757143399815,0.0914214182347415,0.0098775513591312,0.0367048901856668,18.390835062593297,0,0,0,0,0,0,0,0,1,0,0
229,Ukrsibbank,2020-12-01,6.1,6.0,0.3496846720236168,0.0079281593629707,0.1351717117753636,0.463644621686498,0.0036028867599703,0.0060958493351835,0.1094989129880643,0.007770793818043,0.0549395891080248,18.050411635411905,0,0,0,0,0,0,0,0,0,1,0
230,Universal,2020-12-01,6.1,6.0,0.6763122448529405,0.0357869976119411,0.1687320522725002,0.4734741074448021,0.0085832248710062,0.0112749022516079,0.078899832739346,0.0181281821667658,0.0175264584872766,17.231849880170692,0,0,0,0,0,0,0,0,0,0,1
231,Privat_Bank,2021-02-01,8.5,6.0,0.1899246488791198,0.9299879502109436,0.420837188535682,1.735406524322209,0.0035872532940281,0.002471551357889,0.0982076832639891,0.0020670968120447,0.0301951078605597,20.06233438644219,0,0,0,0,0,0,1,0,0,0,0
232,Credit_Agricole,2021-02-01,8.5,6.0,0.6089842471842652,0.0169678971362771,0.1709673069013557,0.7261714173432966,0.0040105064304926,0.0031486986531116,0.1170807108444513,0.0055228095387795,0.0230841624604312,17.70167925131533,1,0,0,0,0,0,0,0,0,0,0
233,FUIB,2021-02-01,8.5,6.0,0.6198855208466262,0.1132894036177913,0.2344773922080012,0.7523863219393844,0.0076294467879468,0.0046977621921013,0.1170468794454023,0.0101403315896025,0.0266471667945296,18.183508249416235,0,1,0,0,0,0,0,0,0,0,0
234,Kredobank,2021-02-01,8.5,6.0,0.7352954819623718,0.0605799245177259,0.2588486358055749,0.7281381904218832,0.0055671392727256,0.004239415538468,0.1217457704635329,0.0076457180051221,0.0258604126697276,17.02255842606465,0,0,1,0,0,0,0,0,0,0,0
235,Oschadbank,2021-02-01,8.5,6.0,0.3573553341794229,0.3837738932694332,0.4602153814574533,1.5612677367639705,0.0031352484203365,0.0036631716803088,0.0789808243836298,0.0020081427076914,0.0364676771959082,19.36350418671084,0,0,0,0,1,0,0,0,0,0,0
236,OTP,2021-02-01,8.5,6.0,0.585239610488402,0.0769612234493242,0.1802288836320855,0.6931042831184977,0.0048456545930108,0.0031051196811135,0.1563870092771802,0.0069912345242027,0.0219696807441584,17.868535238906812,0,0,0,1,0,0,0,0,0,0,0
237,Pivdennyi,2021-02-01,8.5,6.0,0.6668537361517137,0.0616935173016954,0.2751453853937051,0.5900661639252345,0.0036850718343025,0.0042260694297282,0.087654727831794,0.006245184115945,0.0521459681927699,17.331753894920237,0,0,0,0,0,1,0,0,0,0,0
238,Raiffeisen,2021-02-01,8.5,6.0,0.500943687173769,0.0255638958903006,0.251541978312671,0.6341027951574675,0.004845910660301,0.0042891482851123,0.1127664922723815,0.007642153129285,0.0741571118038564,18.500313273414044,0,0,0,0,0,0,0,1,0,0,0
239,Sense,2021-02-01,8.5,6.0,0.6533156346563874,0.1241252867396338,0.1897615645029434,0.524622441676055,0.0040368248077392,0.0047864060868361,0.0886086321393295,0.0076947238376659,0.0397860025041737,18.448054325751897,0,0,0,0,0,0,0,0,1,0,0
240,Ukrsibbank,2021-02-01,8.5,6.0,0.3581662013362018,0.0110984178934448,0.1436625768455661,0.5581669989122006,0.003485376040812,0.0042359220940274,0.1119539783918499,0.0062443248124748,0.0516785489288552,18.01681619153631,0,0,0,0,0,0,0,0,0,1,0
241,Universal,2021-02-01,8.5,6.0,0.6220955067950907,0.0325059573632381,0.3076873888575553,0.4700870831028299,0.0079026868906466,0.0076874239141156,0.0714280763610038,0.0168111126102096,0.0167876276360441,17.389934614494802,0,0,0,0,0,0,0,0,0,0,1
242,Privat_Bank,2021-03-01,8.4,6.0,0.1916299399255363,0.928358463567186,0.4172956157332059,0.9645827574911208,0.0040068075079858,0.0027883182062352,0.0957005145887284,0.0041539281900576,0.0300893597155079,20.064684654083827,0,0,0,0,0,0,1,0,0,0,0
243,Credit_Agricole,2021-03-01,8.4,6.0,0.6239656210452491,0.016205795344211,0.1613668329274906,0.6691256243870389,0.0042798019265161,0.0031664893999223,0.1008604310474969,0.0063961112391065,0.0210298019670607,17.698870600614583,1,0,0,0,0,0,0,0,0,0,0
244,FUIB,2021-03-01,8.4,6.0,0.6399618397945662,0.1141429109402506,0.2264963426464827,0.7664616054548443,0.0079251966606285,0.005012329361892,0.1214494245822382,0.0103399786815485,0.0246726936334451,18.183556811407023,0,1,0,0,0,0,0,0,0,0,0
245,Kredobank,2021-03-01,8.4,6.0,0.7440942676557701,0.0678059244813819,0.25515231061255,0.7130824548498488,0.0061769466192027,0.0049806841819091,0.1280015954795805,0.0086623174882396,0.027259175282247,17.00014588337311,0,0,1,0,0,0,0,0,0,0,0
246,Oschadbank,2021-03-01,8.4,6.0,0.3522389368033381,0.3840278561838208,0.4343814194155247,0.8587175130049077,0.0035982367589801,0.003636399316254,0.0787887443422184,0.0041902449926622,0.0380315465697707,19.368576852476263,0,0,0,0,1,0,0,0,0,0,0
247,OTP,2021-03-01,8.4,6.0,0.5739578397932563,0.0732302162500705,0.2008021785213908,0.6838991931838968,0.0056607004729135,0.0031077380271975,0.1532276182657103,0.0082770977496846,0.023241641362662,17.91022408785067,0,0,0,1,0,0,0,0,0,0,0
248,Pivdennyi,2021-03-01,8.4,6.0,0.7274642577956274,0.0624697878199968,0.2598206593750166,0.4890220752415199,0.0043398606312503,0.0045184093297562,0.0932511569122545,0.0088745699856328,0.0526503863726202,17.288874103691107,0,0,0,0,0,1,0,0,0,0,0
249,Raiffeisen,2021-03-01,8.4,6.0,0.4995336604700196,0.0220914808776816,0.2482196929732971,0.6213584858429653,0.005307620628615,0.0045223233219259,0.1151247861419901,0.0085419620871749,0.0876218555728176,18.508376842232856,0,0,0,0,0,0,0,1,0,0,0
250,Sense,2021-03-01,8.4,6.0,0.6156252177048667,0.069687715742529,0.1901500179941679,0.3752117562989873,0.0044443624305974,0.0048161559595015,0.0914071684390645,0.0118449445039669,0.0391196941559191,18.43479218121817,0,0,0,0,0,0,0,0,1,0,0
251,Ukrsibbank,2021-03-01,8.4,6.0,0.3721620801339827,0.0103666591312798,0.1374094346615627,0.4335650044925689,0.0038304131904888,0.0062461749988728,0.1172733163449717,0.0088346918012256,0.0530307725366103,17.987938245254615,0,0,0,0,0,0,0,0,0,1,0
252,Universal,2021-03-01,8.4,6.0,0.640103132392556,0.0310436453097186,0.2967111579171402,0.4127793858602629,0.0090696581130665,0.0082595227773181,0.077516955813706,0.0219721682422795,0.0163718947001791,17.428725930840383,0,0,0,0,0,0,0,0,0,0,1
253,Privat_Bank,2021-04-01,9.5,6.44,0.2008176083719506,0.920812419298571,0.4156099738059213,0.4207173551507104,0.0040820748712871,0.0029030440108844,0.0976671034586984,0.0097026538632448,0.0320614151539532,20.04358066309618,0,0,0,0,0,0,1,0,0,0,0
254,Credit_Agricole,2021-04-01,9.5,6.44,0.5723798373831105,0.0181463713153378,0.1829706804296939,0.658648737575876,0.0044729534274628,0.0032509883786172,0.1053005295558446,0.0067911060513458,0.018397331448308,17.67557614667874,1,0,0,0,0,0,0,0,0,0,0
255,FUIB,2021-04-01,9.5,6.44,0.5934290726215206,0.1011579681415921,0.2548500425871398,0.8032158939549642,0.008188939018364,0.0051261766853074,0.1044761606233094,0.0101951904587475,0.0233398861343327,18.22645684597743,0,1,0,0,0,0,0,0,0,0,0
256,Kredobank,2021-04-01,9.5,6.44,0.7795152231254447,0.064095210769314,0.2573641548900272,0.7059413367428249,0.0057284902934178,0.0045605313446632,0.1254114804841005,0.0081146831829522,0.0273378741187786,17.028228010889833,0,0,1,0,0,0,0,0,0,0,0
257,Oschadbank,2021-04-01,9.5,6.44,0.3257679505015355,0.3869707330632795,0.4470470859495208,0.6883509556428765,0.0034267388266161,0.0034646793729638,0.0764014363338559,0.0049781856166899,0.0370004780251475,19.389534582618666,0,0,0,0,1,0,0,0,0,0,0
258,OTP,2021-04-01,9.5,6.44,0.5765905544398934,0.0730600463228678,0.2067670192725952,0.6693748918874903,0.0055133290316333,0.0030965537520949,0.1560828048688743,0.0082365339639301,0.0258618269328709,17.908016011551243,0,0,0,1,0,0,0,0,0,0,0
259,Pivdennyi,2021-04-01,9.5,6.44,0.6879810659233161,0.064497017587444,0.2446706201976117,0.4553227964302485,0.0044091933640224,0.0043074395696749,0.0931143060688767,0.0096836648606015,0.0617202426464673,17.286278438586965,0,0,0,0,0,1,0,0,0,0,0
260,Raiffeisen,2021-04-01,9.5,6.44,0.522702461839317,0.0210157551769863,0.2453185163511915,0.6194500681684627,0.005694675448702,0.0046383318794274,0.1226264285856234,0.0091931145726394,0.0822021341709693,18.458523826253465,0,0,0,0,0,0,0,1,0,0,0
261,Sense,2021-04-01,9.5,6.44,0.6168817852794112,0.0665852860945442,0.2134297333158562,0.4996727127226672,0.0041958025112709,0.0049149638776454,0.0959850289660438,0.0083971015515505,0.0501815113657041,18.43107591639091,0,0,0,0,0,0,0,0,1,0,0
262,Ukrsibbank,2021-04-01,9.5,6.44,0.3890358151952941,0.0079677639797486,0.1390482063335899,0.5757094497203169,0.0040329720058885,0.0046317152447594,0.1212108887044941,0.0070052211368908,0.0495014967000979,17.960511894622115,0,0,0,0,0,0,0,0,0,1,0
263,Universal,2021-04-01,9.5,6.44,0.6456901441192394,0.0356991501781505,0.2964024974455618,0.5489757399918279,0.0092634316088855,0.0095206818965149,0.0846196307104794,0.0168740272730876,0.0156980767354568,17.45236225868959,0,0,0,0,0,0,0,0,0,0,1
264,Privat_Bank,2021-05-01,9.5,7.0,0.2048538653774766,0.915446221199912,0.4140719479688637,0.5465502251507545,0.0042241830275221,0.0028573481501693,0.0691125719298801,0.0077288103327685,0.034940310934615,20.048404764803035,0,0,0,0,0,0,1,0,0,0,0
265,Credit_Agricole,2021-05-01,9.5,7.0,0.6384889968341105,0.0288750558388489,0.1426440166709642,0.7209348043433126,0.0046923042657753,0.0033394365924854,0.1125113089259447,0.0065086388360032,0.0248661478425707,17.63407245017123,1,0,0,0,0,0,0,0,0,0,0
266,FUIB,2021-05-01,9.5,7.0,0.5680845308195025,0.0969905337761176,0.2358997436057727,0.8085886876500935,0.0078646267033715,0.0046521612859082,0.1005368701960417,0.0097263625171748,0.0210819558818862,18.294015339534383,0,1,0,0,0,0,0,0,0,0,0
267,Kredobank,2021-05-01,9.5,7.0,0.807874468681194,0.0626835890138347,0.2255127399174189,0.7384454178806708,0.006027719256662,0.0045887863506109,0.1297521068687441,0.0081627146850765,0.0272456660167953,17.01405004819602,0,0,1,0,0,0,0,0,0,0,0
268,Oschadbank,2021-05-01,9.5,7.0,0.3170199203280279,0.3859393473170303,0.4667066922110614,0.9318610937152918,0.0036955890720968,0.0034853021536156,0.0762766974287946,0.0039658153956859,0.0363319239624334,19.397231390201835,0,0,0,0,1,0,0,0,0,0,0
269,OTP,2021-05-01,9.5,7.0,0.6195433290603052,0.0643664563733457,0.185739119582862,0.7277384074850848,0.005915993929739,0.0029665837554732,0.1622323457185009,0.0081292863876506,0.0214921792095923,17.88822375866602,0,0,0,1,0,0,0,0,0,0,0
270,Pivdennyi,2021-05-01,9.5,7.0,0.7074110253864434,0.0757382785178156,0.2591778018314545,0.6487728684842117,0.004461855636224,0.005233037243381,0.092886926910019,0.0068773770497657,0.0631538421383571,17.307376777345596,0,0,0,0,0,1,0,0,0,0,0
271,Raiffeisen,2021-05-01,9.5,7.0,0.5343145778570126,0.0198424432973047,0.2376324750863182,0.707166061246432,0.0057859661247455,0.0043354055801758,0.1211517856239779,0.0081819058377142,0.087915010418809,18.50239668772737,0,0,0,0,0,0,0,1,0,0,0
272,Sense,2021-05-01,9.5,7.0,0.6352096556708159,0.061738836977439,0.2096952787670437,0.5550504354794569,0.0044315340104308,0.0047117845253714,0.0957093130945567,0.0079840204189784,0.0472316625672896,18.440153843320104,0,0,0,0,0,0,0,0,1,0,0
273,Ukrsibbank,2021-05-01,9.5,7.0,0.402673649567472,0.0373561651092917,0.1369883259636874,0.5938620735826231,0.0041473988989201,0.0043598494292933,0.1205658851091886,0.0069837746564617,0.0600850599870218,17.980421513037413,0,0,0,0,0,0,0,0,0,1,0
274,Universal,2021-05-01,9.5,7.0,0.6423364415677209,0.0336994030688283,0.3022938008286253,0.5653187338781243,0.0097283074036998,0.0095021258998239,0.089012005041519,0.0172085353283147,0.0135145715684333,17.479201358865367,0,0,0,0,0,0,0,0,0,0,1
275,Privat_Bank,2021-07-01,10.2,7.5,0.2109998082183394,0.9122988030197318,0.3928613433718076,0.3840902018938393,0.0045354115471151,0.0027936458968054,0.0796927857665168,0.011808193816849,0.0337856525853637,20.026027342210547,0,0,0,0,0,0,1,0,0,0,0
276,Credit_Agricole,2021-07-01,10.2,7.5,0.6228531928259515,0.0204369654100335,0.1567466490707817,0.6937599016137546,0.0049985304155627,0.0032287849189668,0.1124520870749949,0.0072049860534395,0.0193424991642314,17.665120284097984,1,0,0,0,0,0,0,0,0,0,0
277,FUIB,2021-07-01,10.2,7.5,0.6320180889706117,0.0896923478451687,0.2154719992341468,0.7770180397677056,0.0078563725104948,0.0048252492661109,0.1079524353398991,0.010110926784716,0.0218103806215186,18.280995314059176,0,1,0,0,0,0,0,0,0,0,0
278,Kredobank,2021-07-01,10.2,7.5,0.8561727684280447,0.0524074308011551,0.2195756280445584,0.7362279810389638,0.006007251086764,0.0044577894489431,0.1275218079267762,0.0081594984725881,0.0238348250744081,17.059612025311143,0,0,1,0,0,0,0,0,0,0,0
279,Oschadbank,2021-07-01,10.2,7.5,0.3427426365989311,0.3566401287910123,0.4456779518591726,0.7305396219991783,0.0043231261974855,0.0034873008910805,0.0773247370582312,0.0059177162569977,0.0361973048272479,19.340384652441863,0,0,0,0,1,0,0,0,0,0,0
280,OTP,2021-07-01,10.2,7.5,0.6697774971321715,0.055063562567103,0.132265454331595,0.7075366494856692,0.0062528236631997,0.0031959618201827,0.1513631888870002,0.0088374555123683,0.0240063683440559,17.875698797183208,0,0,0,1,0,0,0,0,0,0,0
281,Pivdennyi,2021-07-01,10.2,7.5,0.7138634171454661,0.0558548332395597,0.2400826162085973,0.5891951058919348,0.0044089014762715,0.0036339814175347,0.0897576554142181,0.0074829227741077,0.0450134716863578,17.356281719834538,0,0,0,0,0,1,0,0,0,0,0
282,Raiffeisen,2021-07-01,10.2,7.5,0.5631369701331139,0.0170693310679616,0.2178901508636728,0.634958469485392,0.0056771708467662,0.0045935581980959,0.1071590163199248,0.0089410112938053,0.1003496096235217,18.526265472141613,0,0,0,0,0,0,0,1,0,0,0
283,Sense,2021-07-01,10.2,7.5,0.6164271343704272,0.0603106742216456,0.2341129175452069,0.5009396289913326,0.0045884499027356,0.0047455235669426,0.0958086946661875,0.0091596863917009,0.044810543580439,18.468491011311578,0,0,0,0,0,0,0,0,1,0,0
284,Ukrsibbank,2021-07-01,10.2,7.5,0.3507830952404103,0.0087991601452982,0.1829110541303975,0.5690358312333386,0.0043429943251941,0.0045818974682101,0.1185131346972315,0.0076321983376354,0.0462792622905114,18.003652998324448,0,0,0,0,0,0,0,0,0,1,0
285,Universal,2021-07-01,10.2,7.5,0.6824463879701131,0.0313026536910002,0.2751326342068695,0.511654091705053,0.0103815899334032,0.0089814695190925,0.0963165562937313,0.0202902509756294,0.0159888384150499,17.519125638069493,0,0,0,0,0,0,0,0,0,0,1
286,Privat_Bank,2021-08-01,11.0,7.65,0.2159968642303383,0.9145909425118902,0.3922460236613605,0.7179931287053387,0.0046946260176105,0.0025183005601942,0.0882721735530928,0.0065385389217801,0.0330154084603163,20.01747380620978,0,0,0,0,0,0,1,0,0,0,0
287,Credit_Agricole,2021-08-01,11.0,7.65,0.6647334429816975,0.0173031321975746,0.1516272207557505,0.6729584318152922,0.004677557217905,0.0031848643317041,0.1110549745597445,0.0069507372175832,0.0221459166614829,17.69448291313666,1,0,0,0,0,0,0,0,0,0,0
288,FUIB,2021-08-01,11.0,7.65,0.5599606837000879,0.0874469626342609,0.2410746171400618,0.7726109415968447,0.0071116724678331,0.0040975601624771,0.0973591683840467,0.0092047265770462,0.0211992994154111,18.404977409491043,0,1,0,0,0,0,0,0,0,0,0
289,Kredobank,2021-08-01,11.0,7.65,0.8687780715424969,0.0502428103965436,0.2148730746631238,0.7312467324767642,0.0059700212210083,0.0043835696758954,0.1285822995594463,0.0081641680651175,0.0241203667193886,17.05495439491133,0,0,1,0,0,0,0,0,0,0,0
290,Oschadbank,2021-08-01,11.0,7.65,0.3464356615912764,0.3573857258212973,0.4472047147986516,0.7788826788446622,0.0036761465382085,0.0032365997827494,0.0788107059927127,0.0047197692772696,0.0366846142573154,19.319214276915712,0,0,0,0,1,0,0,0,0,0,0
291,OTP,2021-08-01,11.0,7.65,0.6745064801841663,0.0607494136233042,0.1277033212890869,0.7306609767356422,0.0062418732059743,0.003105777582395,0.1536398219346536,0.0085427762049931,0.0209186146559724,17.880021842368034,0,0,0,1,0,0,0,0,0,0,0
292,Pivdennyi,2021-08-01,11.0,7.65,0.7336402154605763,0.028743583423646,0.2251762319077191,0.5208606326163453,0.0040293116653213,0.0045616873565896,0.0929428731726953,0.007735872924551,0.0577134765549026,17.329758907340064,0,0,0,0,0,1,0,0,0,0,0
293,Raiffeisen,2021-08-01,11.0,7.65,0.561445207876268,0.016160881950189,0.2113315823512003,0.6301285001827169,0.0056473832460059,0.0046025680108427,0.1086327463045906,0.0089622723688396,0.0908855787591769,18.53650428274445,0,0,0,0,0,0,0,1,0,0,0
294,Sense,2021-08-01,11.0,7.65,0.604917088614609,0.0601890001846253,0.2058386820596053,0.5213711971489046,0.0047137413571304,0.0045415856202495,0.0969389235389866,0.0090410467300597,0.0429665406520946,18.486025221944185,0,0,0,0,0,0,0,0,1,0,0
295,Ukrsibbank,2021-08-01,11.0,7.65,0.3676048151363473,0.0085062301811473,0.1735716306956003,0.5855360822695337,0.0045534016904497,0.0045162120371131,0.1209746336395082,0.0077764664353404,0.0420555368320642,17.994177356965995,0,0,0,0,0,0,0,0,0,1,0
296,Universal,2021-08-01,11.0,7.65,0.676054336693481,0.0324274189045576,0.2999197027351987,0.5890159127122361,0.0096991561744129,0.0095303518514902,0.0985036729925271,0.0164667133180686,0.0138465541796298,17.574746176900646,0,0,0,0,0,0,0,0,0,0,1
297,Privat_Bank,2021-09-01,10.9,8.0,0.2250188087676422,0.9123909707375876,0.3809515275737151,0.6495950020832624,0.0047599260186198,0.0028251677860175,0.0917569198555249,0.0073275286961178,0.0348473507037975,20.01921656232439,0,0,0,0,0,0,1,0,0,0,0
298,Credit_Agricole,2021-09-01,10.9,8.0,0.7276843786628129,0.0155748466726744,0.0938800447041034,0.6814205736040297,0.0046464733901032,0.00360837124914,0.1143197133903053,0.0068188040838392,0.0233873976322527,17.68832026146797,1,0,0,0,0,0,0,0,0,0,0
299,FUIB,2021-09-01,10.9,8.0,0.643934035399716,0.0846490079135158,0.1823255178738129,0.7622467606821218,0.0081744137215303,0.004782523908552,0.1102622722588172,0.0107241042444249,0.0296039238748065,18.31628660194578,0,1,0,0,0,0,0,0,0,0,0
300,Kredobank,2021-09-01,10.9,8.0,0.8788867064662681,0.0458188810689103,0.200580923128441,0.7261508404711807,0.0054645766504956,0.0044732092169329,0.1243525575720961,0.0075254015363389,0.0254846902977568,17.11400788311043,0,0,1,0,0,0,0,0,0,0,0
301,Oschadbank,2021-09-01,10.9,8.0,0.3861694939897622,0.3343790881764641,0.4411101381396866,1.181518938396002,0.0042175130352411,0.0035992030009,0.0847465164807446,0.0035695687120908,0.0410138644115777,19.251504257124022,0,0,0,0,1,0,0,0,0,0,0
302,OTP,2021-09-01,10.9,8.0,0.7020724720880148,0.0463962349569807,0.1214027089516131,0.7046600850215645,0.006185385780891,0.0035136774661305,0.154075708107358,0.0087778290730086,0.0223614534953293,17.89814142628458,0,0,0,1,0,0,0,0,0,0,0
303,Pivdennyi,2021-09-01,10.9,8.0,0.7235918644869629,0.0288266424590069,0.2063599533781866,0.5521769272170572,0.0037501363017317,0.0040908013476806,0.0913383781846439,0.0067915483550394,0.0542981668743375,17.365445856177566,0,0,0,0,0,1,0,0,0,0,0
304,Raiffeisen,2021-09-01,10.9,8.0,0.5734463866384849,0.0195922958188215,0.1787640294157989,0.6599950441950818,0.0056601914750733,0.0045698994365258,0.1123165118050146,0.0085761120857753,0.1002624982231501,18.537674611400192,0,0,0,0,0,0,0,1,0,0,0
305,Sense,2021-09-01,10.9,8.0,0.6564467995459504,0.0566780534113498,0.1781810331841137,0.5315937365085028,0.0046383899552182,0.0059150520967946,0.1021728428894442,0.0087254413223209,0.0395224257634391,18.47505371848544,0,0,0,0,0,0,0,0,1,0,0
306,Ukrsibbank,2021-09-01,10.9,8.0,0.3856478660357104,0.0078049187727511,0.1546148761125665,0.5816532814783902,0.0046767296270567,0.0048028108989112,0.1226156962776849,0.0080404078786762,0.0486863728706899,18.00026263923474,0,0,0,0,0,0,0,0,0,1,0
307,Universal,2021-09-01,10.9,8.0,0.6606633809257996,0.0400047743468003,0.2846977234776607,0.5959528190960562,0.0096874728470941,0.0105853917385615,0.1005561012325541,0.0162554358947208,0.0120528562295805,17.60447180202257,0,0,0,0,0,0,0,0,0,0,1
