,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
232,FUIB,10/2020,-2.0558333333333336,-0.8232534722222236,-0.0026341811659845,0.0001126321356098,-0.0003456776901923,-0.0051787187998199,-0.000198217429106,-0.0006881240327192,0.0024448530460404,-0.0368713268214982,0.000531160367832,0,1,0,0,0,0,0,0,0,0,0
233,Ukrsibbank,10/2020,-2.0558333333333336,-0.8232534722222236,-0.0080404232431789,0.0001442559700237,0.0001878979018872,0.0022448889471905,0.0003195718430772,0.0009341416747976,0.0044865526772242,-0.0138048079304295,0.010909108448771,0,0,0,0,0,0,0,0,0,1,0
234,Credit_Agricole,10/2020,-2.0558333333333336,-0.8232534722222236,-0.0129504828888695,-5.5683110960708736e-05,9.614069262899388e-05,0.005576929165469,3.0571804861884e-05,-0.0010159794378568,-0.0022127734188091,-0.0041902193192001,-0.0304743614502187,1,0,0,0,0,0,0,0,0,0,0
235,Universal,10/2020,-2.0558333333333336,-0.8232534722222236,-0.0008844418040712,0.0005993136275748,0.0028981187693113,-0.0098602739980662,-0.0001737127462496,0.001777526781368,-0.0013958525344161,-0.0187642581368569,-0.0081486426051097,0,0,0,0,0,0,0,0,0,0,1
236,OTP,10/2020,-2.0558333333333336,-0.8232534722222236,0.0279119758850257,-0.000199556250063,-0.0007728802839491,-0.0003427168921837,-0.0004943390555452,0.0007846365648886,-0.0015234139540307,-0.0152251281774438,-0.0005895618312259,0,0,0,1,0,0,0,0,0,0,0
237,Raiffeisen,10/2020,-2.0558333333333336,-0.8232534722222236,0.0095394732697729,0.0001234040302848,-0.0002545702861193,0.0014815123130569,2.1254317981024687e-05,0.003161266242546,-0.0087887295632463,0.0578478596558549,0.0198793244355969,0,0,0,0,0,0,0,1,0,0,0
238,Privat_Bank,10/2020,-2.0558333333333336,-0.8232534722222236,0.001898769328524,-0.0001602845393453,-0.000589595386105,-0.0019113027746413,-0.0005121259752246,-0.0128840197666405,-0.0039321916487851,-0.0193834619818272,-0.0288898997297808,0,0,0,0,0,0,1,0,0,0,0
239,Oschadbank,10/2020,-2.0558333333333336,-0.8232534722222236,-0.000427668393941,-0.0002014369560379,-0.0024370660263925,-0.0078219241956206,6.717551941344755e-05,5.355483631560914e-05,-0.0079504023255509,-0.0050630695893067,-0.003826334170134,0,0,0,0,1,0,0,0,0,0,0
240,Kredobank,10/2020,-2.0558333333333336,-0.8232534722222236,0.0005234096204341,0.0001019025955561,0.0004064922631415,-0.0012043614108154,-0.0002670112438595,-0.0030030822097704,0.002549103455592,0.0035667350422628,-0.01672552329592,0,0,1,0,0,0,0,0,0,0,0
241,Sense,10/2020,-2.0558333333333336,-0.8232534722222236,-0.0176444768718333,0.0006255092090081,-0.0002994816782538,-0.0067823031212215,-0.0001573406284043,-0.006774855083345,-0.0028031695413998,0.0017683977915348,-0.02225648907124,0,0,0,0,0,0,0,0,1,0,0
242,Pivdennyi,11/2020,-1.0641666666666665,-0.5179756944444445,-0.0007530976866506,-0.0001015422292568,-0.0002068442343717,-0.0238574051232245,-0.0003449017521686,0.006319764555173,-0.0006033986370867,-0.0044661273685227,0.0102638861610646,0,0,0,0,0,1,0,0,0,0,0
243,FUIB,11/2020,-1.0641666666666665,-0.5179756944444445,0.0047743361250116,-0.0001164015039555,0.0001770586220684,-0.0041214249571978,-0.0002482048357689,-0.0036282655111924,-0.0013178145390753,-0.023933053414874,-0.0033432094218896,0,1,0,0,0,0,0,0,0,0,0
244,Ukrsibbank,11/2020,-1.0641666666666665,-0.5179756944444445,-0.0095616480075982,0.0003806999780134,0.0002593663453786,0.0029153646637517,7.270464056140082e-06,7.63413795751202e-06,0.0042538522119301,-0.0052229529999579,-0.0182027129856905,0,0,0,0,0,0,0,0,0,1,0
245,Credit_Agricole,11/2020,-1.0641666666666665,-0.5179756944444445,-0.0083618220287391,0.0001086766250974,0.000197865677686,0.0057890313839451,-0.0001076412317428,-0.0017076764594427,-0.001641284948147,-0.0218592990159973,0.0126216078437805,1,0,0,0,0,0,0,0,0,0,0
246,Universal,11/2020,-1.0641666666666665,-0.5179756944444445,-0.0039197865836014,0.0002468612681921,0.0007360514013875,-0.0076558346316166,-0.0002329951825238,0.0021985528704449,0.0040022250236342,-0.0176894698768333,-0.0118079536104523,0,0,0,0,0,0,0,0,0,0,1
247,OTP,11/2020,-1.0641666666666665,-0.5179756944444445,0.0093962458389955,-0.0001955694597072,-0.0006600376322678,-0.0037925836555328,-0.0001931997614366,0.0037719042092043,-0.0004518904783688,0.0077212988891998,-0.0185773078729645,0,0,0,1,0,0,0,0,0,0,0
248,Raiffeisen,11/2020,-1.0641666666666665,-0.5179756944444445,0.0036087903670166,-5.662391141867692e-05,0.0010997751359351,-0.0021672400276048,0.0001485969503399,0.0039170335555148,-0.0016480008799446,0.0891427424755526,-0.0411609013636601,0,0,0,0,0,0,0,1,0,0,0
249,Privat_Bank,11/2020,-1.0641666666666665,-0.5179756944444445,-0.0044597482939421,0.0001929858620688,-0.0007302008618266,-0.0062790683142207,-0.0003639179055619,-0.0078411041765568,0.0056683877309035,-0.0074559770645626,-0.0255647699068683,0,0,0,0,0,0,1,0,0,0,0
250,Oschadbank,11/2020,-1.0641666666666665,-0.5179756944444445,0.0291423833939151,0.000582376985341,0.0008030833280018,-0.0133296129228129,0.0001792485310031,-9.452370988708804e-05,-0.001090880787855,-0.0208733165019429,-0.0114508993531499,0,0,0,0,1,0,0,0,0,0,0
251,Kredobank,11/2020,-1.0641666666666665,-0.5179756944444445,0.0017260566546763,0.0002183154581517,-0.0009320321189659,-2.3714987408647237e-05,-0.0003347689356759,-0.0078798901130726,0.0012333940947346,-0.0359605146243946,-0.0063079985147295,0,0,1,0,0,0,0,0,0,0,0
252,Sense,11/2020,-1.0641666666666665,-0.5179756944444445,0.0025620556886829,0.0002044625399238,-0.0003799706200841,-0.0648901311202322,-0.0002166103061915,-0.0047851452098626,0.0012110246177273,0.0130180976127033,-0.0358678395890994,0,0,0,0,0,0,0,0,1,0,0
253,Pivdennyi,01/2021,0.2556249999999993,-0.1232256944444453,0.0105536365751556,5.22053213734534e-05,-0.0014023118262153,0.0090439407232438,-0.000236215895638,0.0010136919441014,-0.0022986220697479,-0.0143386855371475,0.0206563703474245,0,0,0,0,0,1,0,0,0,0,0
254,FUIB,01/2021,0.2556249999999993,-0.1232256944444453,-0.0018385581615279,-0.0002455602844631,-0.0005903846545774,-0.0043273724060115,-0.0002737293364705,0.0018410988743244,0.0013314322326698,-0.0164412980915172,-0.0055358683423204,0,1,0,0,0,0,0,0,0,0,0
255,Ukrsibbank,01/2021,0.2556249999999993,-0.1232256944444453,0.0074556275333992,-0.0001347578924492,0.0001600047937409,-0.00495824115332,3.761279909302853e-05,0.0040862408628118,0.000146647975901,0.0317915107565822,-0.0090014007727962,0,0,0,0,0,0,0,0,0,1,0
256,Credit_Agricole,01/2021,0.2556249999999993,-0.1232256944444453,-0.0050681729973291,-0.0001704743347391,-0.0006254626833886,-0.0036782647881434,-0.0002698566193968,-0.0041076426657067,-0.000388922006751,-0.0327677821554716,0.0201300391430848,1,0,0,0,0,0,0,0,0,0,0
257,Universal,01/2021,0.2556249999999993,-0.1232256944444453,-0.0056051042084036,2.1860122258966688e-05,-0.0020268177362593,0.0023580150395889,0.0002155527208096,-0.0029884617732347,-0.0001101370033909,0.0225166358330103,0.0274219025793931,0,0,0,0,0,0,0,0,0,0,1
258,OTP,01/2021,0.2556249999999993,-0.1232256944444453,-0.000272734371434,0.0001701278092858,-0.0002909470132566,-0.0002520453075245,-0.0001009047259714,-0.0017729917071423,0.0001369073679758,-0.0169964215610901,-0.0109454259092263,0,0,0,1,0,0,0,0,0,0,0
259,Raiffeisen,01/2021,0.2556249999999993,-0.1232256944444453,-0.0071332332420424,-0.0001363549632759,1.4259746187492844e-05,0.0002098949443323,-3.831272787416503e-05,-0.0006626773617415,-0.0003949279794346,0.0230888017375982,-0.0232252851256071,0,0,0,0,0,0,0,1,0,0,0
260,Privat_Bank,01/2021,0.2556249999999993,-0.1232256944444453,-0.0049109029465095,-5.401885464476552e-05,-0.0001063381758227,-0.0047388132602286,-5.61455439799266e-05,-0.0053210180917284,-0.0043428499688213,-0.021885780934786,0.0159815986673092,0,0,0,0,0,0,1,0,0,0,0
261,Oschadbank,01/2021,0.2556249999999993,-0.1232256944444453,-0.0193421023995484,0.0002568532427767,-0.0015218598682913,-0.004710897220455,-0.0001800626896836,-0.0007520756650687,-0.0002895993141935,0.0349018971253944,-0.0099033617448837,0,0,0,0,1,0,0,0,0,0,0
262,Kredobank,01/2021,0.2556249999999993,-0.1232256944444453,-5.339014968709904e-05,-0.0003383482704477,-0.0009225908088286,-0.0041432579983309,-0.0002463679675586,-0.0060804253333039,0.0004875234333275,-0.0119013150353293,-0.0051738574274476,0,0,1,0,0,0,0,0,0,0,0
263,Sense,01/2021,0.2556249999999993,-0.1232256944444453,-0.0067553002293063,-0.001353123091376,-0.0025705693040471,-0.0143104975476989,-0.0004710152980033,-0.0094349933425555,0.0012439789691678,-0.0361869342723408,0.0572314031362219,0,0,0,0,0,0,0,0,1,0,0
264,Pivdennyi,02/2021,0.9806250000000004,0.1770243055555562,0.0134737470788588,-0.0001098064631409,-0.0041147756224633,0.0278078317388187,-3.458208366981263e-05,-0.0051941787935073,7.036937887620323e-05,-0.0185127497632113,0.0220411219412989,0,0,0,0,0,1,0,0,0,0,0
265,FUIB,02/2021,0.9806250000000004,0.1770243055555562,0.0057586587499602,-0.0001192435704645,-0.0002235264059936,0.0031183253595489,0.000139888144502,-0.0090647747343813,0.0005936771420382,-0.015724723962659,0.0132195145199254,0,1,0,0,0,0,0,0,0,0,0
266,Ukrsibbank,02/2021,0.9806250000000004,0.1770243055555562,0.0094559549086032,-0.0002377396181319,0.0008843008590935,0.0015080079193206,0.0002650424016902,0.0031770207066089,-0.001432305830981,0.0135778315031542,0.015330993718005,0,0,0,0,0,0,0,0,0,1,0
267,Credit_Agricole,02/2021,0.9806250000000004,0.1770243055555562,-0.0007328621315717,-0.0001746973741946,6.084293131283997e-05,0.0221583565844591,-6.367007469283139e-05,-0.0006778331775798,-0.0012947633241546,-0.0472140366772867,0.0306474589273478,1,0,0,0,0,0,0,0,0,0,0
268,Universal,02/2021,0.9806250000000004,0.1770243055555562,-0.0025962724063856,0.0001705422182087,0.0008021586973401,0.001238189136709,0.000233375224791,-0.0011543630218126,0.0010505907620334,0.0135937598446297,-0.0063674048304359,0,0,0,0,0,0,0,0,0,0,1
269,OTP,02/2021,0.9806250000000004,0.1770243055555562,-0.0039919471671472,9.607217979035804e-05,-0.0002248374634049,0.0077140987067258,-5.2929399221553664e-05,-0.0049988903334677,0.003173203517522,-0.0458802593866469,0.0007200174012166,0,0,0,1,0,0,0,0,0,0,0
270,Raiffeisen,02/2021,0.9806250000000004,0.1770243055555562,-0.0052684734904519,-0.0008190241550486,0.0009705105592766,-0.0018531309459698,0.0001978858871157,0.0024440349442335,0.0032412986631437,0.0188983414288257,0.0090845609892742,0,0,0,0,0,0,0,1,0,0,0
271,Privat_Bank,02/2021,0.9806250000000004,0.1770243055555562,-0.005343123381521,-5.479716970726301e-05,-0.0003444290461963,0.0067592245378495,-6.980267710723095e-05,-0.0011818520834377,0.0023564565722174,-0.0272774176390074,0.0235536974437547,0,0,0,0,0,0,1,0,0,0,0
272,Oschadbank,02/2021,0.9806250000000004,0.1770243055555562,-0.0129508993017507,0.0001300760685476,-0.0001082057707483,-0.0180148348885957,-0.0006534294958838,0.0006517172452961,-0.0019597023070657,-0.0053649102952583,0.0059445828130817,0,0,0,0,1,0,0,0,0,0,0
273,Kredobank,02/2021,0.9806250000000004,0.1770243055555562,0.0087872312036142,-0.0002580009412473,0.0002529584094028,0.0041916131005938,7.286469210333456e-05,-0.0022048354395419,0.0044659092167429,-0.0061983864483983,0.0124398892685829,0,0,1,0,0,0,0,0,0,0,0
274,Sense,02/2021,0.9806250000000004,0.1770243055555562,-0.0328976006408893,-0.0014196082795446,0.0022025825194094,0.0935263728445385,-0.0002152486979184,-0.0048445905400159,0.0033834480782378,-0.0335735746472273,0.0739839226815192,0,0,0,0,0,0,0,0,1,0,0
275,Pivdennyi,03/2021,1.2160416666666665,0.5325243055555559,0.0165163490432491,-0.0001206371407472,-0.0011190921173544,0.0103221872697657,0.0005469989027445,0.0079239858443888,-0.0027831417324238,-0.0033719615740735,0.0167457670034984,0,0,0,0,0,1,0,0,0,0,0
276,FUIB,03/2021,1.2160416666666665,0.5325243055555559,-0.0077691664147012,-0.0002222374368291,-9.05766915097684e-05,0.00128756902544,0.0001400662617419,-0.0007898805452958,-0.0029292760160023,-0.0441392650143647,0.0390104605991644,0,1,0,0,0,0,0,0,0,0,0
277,Ukrsibbank,03/2021,1.2160416666666665,0.5325243055555559,0.0039032992129844,-0.0002777498168459,7.303318248769538e-05,0.009375551531679,-8.362698429674009e-05,-0.0083258747715779,-0.0011327756110647,-0.0293943152102865,0.0455267050766692,0,0,0,0,0,0,0,0,0,1,0
278,Credit_Agricole,03/2021,1.2160416666666665,0.5325243055555559,0.0038703993812653,5.301533891397581e-05,8.491109248860816e-05,-0.0003119158310205,-0.000162305531528,0.0004867147831044,0.0010504710318637,-0.0091154875586638,0.0146322126080021,1,0,0,0,0,0,0,0,0,0,0
279,Universal,03/2021,1.2160416666666665,0.5325243055555559,0.0017669089797466,-0.0014157535994873,-0.0010097086528326,0.0322855645991888,0.000402060804424,-0.002595377170809,-0.0037816600541079,-0.0143274809987997,0.0061005660463737,0,0,0,0,0,0,0,0,0,0,1
280,OTP,03/2021,1.2160416666666665,0.5325243055555559,0.0012971276431258,-0.0002934645391482,1.1409767709054545e-05,0.0084139120505481,-0.0002849150666847,0.0047227866655447,0.0002447548874927,-0.0357649521645317,0.0278659157790416,0,0,0,1,0,0,0,0,0,0,0
281,Raiffeisen,03/2021,1.2160416666666665,0.5325243055555559,-0.0032566667751899,0.000236727090875,0.00079492679667,0.002562268004691,0.000433390804965,9.192400993667774e-05,0.0043443779793953,-0.064726331712028,0.0397903874899043,0,0,0,0,0,0,0,1,0,0,0
282,Privat_Bank,03/2021,1.2160416666666665,0.5325243055555559,-0.0009543103320923,-0.0004801398803041,0.0006199965001059,0.003710849662297,-6.430615016069072e-05,0.0075292642030778,-0.0114482822326221,-0.0259689734583574,0.0421554165425494,0,0,0,0,0,0,1,0,0,0,0
283,Oschadbank,03/2021,1.2160416666666665,0.5325243055555559,0.0011179414858808,-6.797940510890402e-05,0.0024608362193198,0.0565305542099049,-0.0001084924621301,0.0018765523474994,0.0018688394249619,-0.0278014398089892,0.0191287157042639,0,0,0,0,1,0,0,0,0,0,0
284,Kredobank,03/2021,1.2160416666666665,0.5325243055555559,-0.0025567219392873,-0.0003209284075749,0.000432243263628,0.0258094482079443,-4.583815696301702e-06,0.004279808815944,-0.0032286409213371,-0.0092735642725731,0.0106102808324041,0,0,1,0,0,0,0,0,0,0,0
285,Sense,03/2021,1.2160416666666665,0.5325243055555559,-0.0270934967616553,-0.0011861254569429,0.0034361901492308,-0.0051498720456751,-0.0005952775697197,0.0028466141342513,-0.0025010412235239,0.0067936054017939,0.0220240905606269,0,0,0,0,0,0,0,0,1,0,0
286,Pivdennyi,04/2021,0.6410416666666684,1.002940972222223,0.0248067850445898,2.106623259267425e-05,0.0021234677041326,-0.0016487065270149,0.0001866345047281,-0.0086227880665886,0.0013638828775141,0.0006749130700191,0.0050100546533504,0,0,0,0,0,1,0,0,0,0,0
287,FUIB,04/2021,0.6410416666666684,1.002940972222223,-0.0114612319090887,6.372076000637366e-05,0.0007576477727183,0.0194328976050586,0.0004251843028859,0.0037282301667465,0.0020282842626444,0.0050009729673629,-0.0050307959841871,0,1,0,0,0,0,0,0,0,0,0
288,Ukrsibbank,04/2021,0.6410416666666684,1.002940972222223,0.019078991277086,0.0003390237255149,0.0004429133856115,0.0019367543071009,3.325436159523718e-05,-0.0053047375043201,-0.0017423534320466,-0.045834263550337,0.0105868977433192,0,0,0,0,0,0,0,0,0,1,0
289,Credit_Agricole,04/2021,0.6410416666666684,1.002940972222223,0.0056010202766983,9.5621508207796e-06,0.0004974123264512,0.0027588164528391,1.3276499252060211e-05,0.0015700908814328,0.0012240823583821,-0.0012854186795384,-0.0036160701757494,1,0,0,0,0,0,0,0,0,0,0
290,Universal,04/2021,0.6410416666666684,1.002940972222223,0.0011072193566545,-0.0001746743924355,0.0034408389368452,-0.0042950025204611,0.0002037065233401,0.0012636499845456,0.0010103557471953,-0.0183602725926821,0.0131163142269721,0,0,0,0,0,0,0,0,0,0,1
291,OTP,04/2021,0.6410416666666684,1.002940972222223,-0.0110230529926517,-0.0001433409451335,0.0009353631014133,0.0021176533062832,0.0002968305229099,0.0099854789526487,-0.0023013952323741,-0.0030732173814957,0.013504816700582,0,0,0,1,0,0,0,0,0,0,0
292,Raiffeisen,04/2021,0.6410416666666684,1.002940972222223,-0.0052034697895007,0.0001868806103141,0.0031983271180077,-0.0001737570462303,0.0007739731172929,-0.0008433034268204,0.00409448832384,-0.0300330882394945,0.0256332797196633,0,0,0,0,0,0,0,1,0,0,0
293,Privat_Bank,04/2021,0.6410416666666684,1.002940972222223,-0.0005036445704693,0.0001647671585537,0.0015261509078113,0.0060653109850033,0.0004580271807768,0.005200597726559,8.158849306129552e-05,-0.0068764411183691,0.0174972917189414,0,0,0,0,0,0,1,0,0,0,0
294,Oschadbank,04/2021,0.6410416666666684,1.002940972222223,0.0041169725020039,0.0005015747119042,0.0020245001429743,0.0412794094735244,-0.0002350520637993,-0.0014630363451039,0.0034392137972259,-0.01010084867931,0.0173698960712652,0,0,0,0,1,0,0,0,0,0,0
295,Kredobank,04/2021,0.6410416666666684,1.002940972222223,0.0006118842533353,0.0001082166955714,0.0003652293727354,-0.0079556980655164,0.0002885342638098,0.0046859484968791,0.0071883049181391,0.0104943250224391,-0.0103878127680282,0,0,1,0,0,0,0,0,0,0,0
296,Sense,04/2021,0.6410416666666684,1.002940972222223,-0.0103547866365237,0.0011099744981321,0.0033346217162625,-0.0064027892876907,0.0013141888515813,0.0031099494209528,-0.0032658175538237,0.0137537357808695,0.0105121622030281,0,0,0,0,0,0,0,0,1,0,0
297,Pivdennyi,05/2021,1.1868750000000003,1.5791909722222228,-0.0207169508801283,0.0002653120649795,3.75698266954804e-05,-0.0128120093136713,0.0001385060179984,-0.0008477440285696,-0.0012239235832707,0.0002999242512109,-0.000768670577614,0,0,0,0,0,1,0,0,0,0,0
298,FUIB,05/2021,1.1868750000000003,1.5791909722222228,-0.0104321018357487,0.0001819704821778,0.0003901151402898,-0.0070924571300863,0.0006301583060734,-0.0012473606457758,-0.0008575298012648,-0.0252957544153607,0.0188812351807466,0,1,0,0,0,0,0,0,0,0,0
299,Ukrsibbank,05/2021,1.1868750000000003,1.5791909722222228,-0.0110108611094138,1.2570079520560706e-05,-0.0001654930947015,-0.0010420667743647,5.898637127896877e-05,-0.001306867132418,0.0007405260012071,0.0039083318068623,-0.0218599437105002,0,0,0,0,0,0,0,0,0,1,0
300,Credit_Agricole,05/2021,1.1868750000000003,1.5791909722222228,-0.0006003502203144,-0.0001535162727958,-0.0007137331740266,-0.0066483924757904,-7.543730693680764e-05,0.0015166849391174,0.0010797869550979,0.0059706040022276,-0.0111700248408329,1,0,0,0,0,0,0,0,0,0,0
301,Universal,05/2021,1.1868750000000003,1.5791909722222228,-0.004329643984404,0.0001393114681107,0.0023285381427315,-0.0023905246152673,0.0003069117609952,0.0021395631173594,-0.0007132540936137,-0.0185373875598837,0.0014502232937477,0,0,0,0,0,0,0,0,0,0,1
302,OTP,05/2021,1.1868750000000003,1.5791909722222228,-0.0070294872722869,-6.028674516847564e-05,0.0002155306844336,0.0033934071684647,0.0003245752083929,0.0040587474952314,-0.0018261576767437,-0.0056518899221101,0.0198151020098532,0,0,0,1,0,0,0,0,0,0,0
303,Raiffeisen,05/2021,1.1868750000000003,1.5791909722222228,-0.0037133187339028,0.0008382331693147,-0.00025373003819,-0.0009355855097202,0.0003554785672051,-0.0035982583059794,-0.0001520165555102,-0.0182584120279255,0.0183890824934944,0,0,0,0,0,0,0,1,0,0,0
304,Privat_Bank,05/2021,1.1868750000000003,1.5791909722222228,0.0021660255677025,0.0001405255380637,-0.0004022242025151,-0.0027573793005312,0.0003002318350951,-0.0084940726272009,-0.0003849991469363,-0.0010247467913592,-0.0004948768921909,0,0,0,0,0,0,1,0,0,0,0
305,Oschadbank,05/2021,1.1868750000000003,1.5791909722222228,0.004384559391956,-0.0002385735854419,0.0006013088493375,-0.0113555602557127,-2.889796408138572e-05,-0.0045094669803525,0.0028500181025622,-0.0230643933021335,0.0238042574565333,0,0,0,0,1,0,0,0,0,0,0
306,Kredobank,05/2021,1.1868750000000003,1.5791909722222228,-0.0005492454170897,8.566553142406411e-05,0.0004173714622115,-0.0114132326311895,0.0003249163083568,0.0017284377704181,0.0052104604840479,0.0133537552352534,-0.0056494417567057,0,0,1,0,0,0,0,0,0,0,0
307,Sense,05/2021,1.1868750000000003,1.5791909722222228,-0.0037272784930015,0.0012515169703981,0.0010682367662716,0.0210515486112777,0.0015270605398716,0.0022084841163939,-0.0023242171872727,0.0491871919174275,-0.0241318236523866,0,0,0,0,0,0,0,0,1,0,0
308,Pivdennyi,06/2021,0.2931250000000018,-1.2276423611111111,-0.0062790781554003,-0.0003854890347264,0.0008441851790494,-0.0038929430850899,9.537644765968026e-05,-0.0073390711874807,-0.0003898206494665,0.0016158593699385,-0.0044044018707508,0,0,0,0,0,1,0,0,0,0,0
309,FUIB,06/2021,0.2931250000000018,-1.2276423611111111,-0.0117511451881614,-2.226672518408038e-05,-0.0001334616274961,-0.0042031026354317,-9.874684067881242e-05,0.0042819468573758,-0.0017430705462259,-0.0084867615208697,0.0014740096852895,0,1,0,0,0,0,0,0,0,0,0
310,Ukrsibbank,06/2021,0.2931250000000018,-1.2276423611111111,-0.0091898877046922,0.0002805684261748,5.203254756738353e-05,0.0010224999740487,-0.0002167142799675,-0.0007833236120194,-0.0011965727282045,0.0198159562391583,-0.0216633402803303,0,0,0,0,0,0,0,0,0,1,0
311,Credit_Agricole,06/2021,0.2931250000000018,-1.2276423611111111,-0.004432769729748,0.0011204321287898,0.0010603725442491,0.0080052766522141,3.867109961715725e-05,0.0008180683778722,-0.0004348045988117,0.0310088940787852,-0.0247299773127961,1,0,0,0,0,0,0,0,0,0,0
312,Universal,06/2021,0.2931250000000018,-1.2276423611111111,-0.0034495712825494,0.0009502469681064,-0.0013346145644689,-0.0085605131531859,4.943841048978513e-05,-0.0026479335529006,-0.0015686367144232,-0.0199706494866508,-0.0062588487302489,0,0,0,0,0,0,0,0,0,0,1
313,OTP,06/2021,0.2931250000000018,-1.2276423611111111,-0.0080340032527249,4.771352843827644e-05,-0.0001627883639315,-0.0060503790868074,-3.8520816026019845e-05,-0.003359779680467,0.0005810575835267,0.0210050452035486,-0.0160005333779321,0,0,0,1,0,0,0,0,0,0,0
314,Raiffeisen,06/2021,0.2931250000000018,-1.2276423611111111,-0.0007499890736447,-0.0006360155791882,-0.0028481111816483,-0.0025104028555532,-0.0013471074794185,-0.0018406293588362,-0.0087481211086078,-0.0113220150408185,0.0126367523084328,0,0,0,0,0,0,0,1,0,0,0
315,Privat_Bank,06/2021,0.2931250000000018,-1.2276423611111111,0.0021251376728037,-0.0003372679482271,-7.593927979231152e-05,-0.0044695788842925,7.131311663154344e-05,-0.0039631272910965,0.01047817645881,0.01275484115307,0.0023856908734355,0,0,0,0,0,0,1,0,0,0,0
316,Oschadbank,06/2021,0.2931250000000018,-1.2276423611111111,0.0051998309164749,0.0003115265053334,0.000785826053093,-0.0126794284420434,0.000396626932175,-0.0014054657727338,0.0046630694572762,-0.017654717066571,0.0390997062917377,0,0,0,0,1,0,0,0,0,0,0
317,Kredobank,06/2021,0.2931250000000018,-1.2276423611111111,0.0011567455349031,0.0010277829968609,0.0002283670356432,0.0121304006871148,-0.0002056398755841,0.0037566772224575,0.0024214860140132,-0.00604684228997,0.0098153387269067,0,0,1,0,0,0,0,0,0,0,0
318,Sense,06/2021,0.2931250000000018,-1.2276423611111111,-0.0106335166268086,0.0003327525422999,-0.002436429477421,0.0115022016364099,0.0010860586688851,0.0006691748460102,0.0013910138194987,0.0230551067808781,-0.010677387198947,0,0,0,0,0,0,0,0,1,0,0
319,Pivdennyi,07/2021,0.4147916666666661,-1.1129062499999978,-0.020969528217705,0.0001168126523678,0.0031663340831928,-0.0017179836137346,6.205635777062978e-05,-0.0042612444520845,0.001261233544211,0.0022778106938852,-0.0023786751582024,0,0,0,0,0,1,0,0,0,0,0
320,FUIB,07/2021,0.4147916666666661,-1.1129062499999978,-0.0075347136283291,-6.89988282750121e-05,-0.0001155907801202,-0.0016392734234269,0.0002117452470826,0.0031789603337556,0.000717918985112,0.0078996653087005,0.0134939333843688,0,1,0,0,0,0,0,0,0,0,0
321,Ukrsibbank,07/2021,0.4147916666666661,-1.1129062499999978,-0.002738043498805,2.325124929460073e-05,-0.0005924789260636,0.0006701984579078,-0.0007404836601748,-0.0063235999187533,-0.0011660806223789,-0.02863795635849,-0.0040800145969011,0,0,0,0,0,0,0,0,0,1,0
322,Credit_Agricole,07/2021,0.4147916666666661,-1.1129062499999978,-0.0059642453683907,-0.0002580145508373,-0.0006459438738595,-0.0035358570454888,-0.0001319287823941,0.0018443838206974,-0.0028210453994694,0.0499500816276432,-0.0032954656068092,1,0,0,0,0,0,0,0,0,0,0
323,Universal,07/2021,0.4147916666666661,-1.1129062499999978,-0.0034260282744464,-0.0004686874422992,-0.0045510183982278,-0.0112558743430239,-0.0002019677462183,-0.0053775928135946,-0.0014192985542193,-0.0208960899221885,-0.0111682899082756,0,0,0,0,0,0,0,0,0,0,1
324,OTP,07/2021,0.4147916666666661,-1.1129062499999978,-0.0008490835620277,0.0001977130500324,-0.0002087724275302,-0.003740131588153,-8.629052277960621e-07,0.0001698166182022,-0.0007672148347634,0.0225523081588799,-0.0214282208469078,0,0,0,1,0,0,0,0,0,0,0
325,Raiffeisen,07/2021,0.4147916666666661,-1.1129062499999978,-0.0036780485194734,-0.0005586333993548,-0.0008284125244845,0.0048578602963244,-0.0001136389813857,0.0023616380022628,0.0019495808575305,0.0156927686763666,-0.0027742432600336,0,0,0,0,0,0,0,1,0,0,0
326,Privat_Bank,07/2021,0.4147916666666661,-1.1129062499999978,0.0009918591150916,0.000229897158975,-0.0004463186762522,-0.0048994024975175,-0.0001937193336317,-0.0053009410858538,0.0086816055330375,0.0039829707936871,-0.005411749694607,0,0,0,0,0,0,1,0,0,0,0
327,Oschadbank,07/2021,0.4147916666666661,-1.1129062499999978,0.0430347138968019,0.000206717622683,-0.0070038239808054,-0.0072895684392644,-5.521136700744615e-05,-0.0050225311676217,0.0025106010953441,-0.0332356576310923,0.0110375059494241,0,0,0,0,1,0,0,0,0,0,0
328,Kredobank,07/2021,0.4147916666666661,-1.1129062499999978,0.0040410270533147,7.126697800641387e-05,-0.0011572895766268,0.0010255954501075,-0.0001996101854139,0.0049255569133704,-0.0021558912727144,-0.0093267421705793,0.0188347207700782,0,0,1,0,0,0,0,0,0,0,0
329,Sense,07/2021,0.4147916666666661,-1.1129062499999978,-0.0030134463454445,-0.0003648027379268,0.0008435170110743,0.0784066562534349,0.0006457534674845,-0.0041274491963456,0.0005664160057117,0.017013681831002,0.010772322249173,0,0,0,0,0,0,0,0,1,0,0
